iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
50,0.00250337625372,88424,88424,0.797302171247,0.0156965106726,0.0483362901927,7.78789831674e-13,2.62874767484e-12,2466,1,0,18343.8408747,14.056333065,26109,0,0,0.308288575949,0.999862708942,0,0.1,0,0,36650.2992078,1,1,0,0,0,47,39,8,16,49,0,0,5,-4,0,0,0,0,0,0,41.5938559161
51,0.00249856169415,88423,88423,0.79729315444,-0.0069972127676,0.0483362901927,9.27479351198e-13,2.22065267685e-12,2467,1,0,19768.4169998,12.1964998245,24690,0,0,0.305709753224,0.999862708942,0,0.1,0,0,35337.3323962,1,1,0,0,0,47,32,8,23,50,0,0,12,-12,0,0,0,0,0,0,31.7385199158
52,0.0025026601479,88424,88424,0.797302171247,0.0179667025805,0.0483362901927,6.79090944058e-13,2.57102076471e-12,2465,1,0,18115.618959,12.5494580269,25680,0,0,0.313557112789,0.999862708942,0,0.1,0,0,36268.6821095,1,1,0,0,0,49,42,10,17,51,0,0,5,-3,0,0,0,0,0,0,29.5417622924
53,0.0024996098078,88423,88423,0.79729315444,-0.0140618532896,0.0483362901927,6.80919115696e-13,2.32377072474e-12,2468,1,0,18108.5038753,12.203291893,25019,0,0,0.307938131551,0.999862708942,0,0.1,0,0,35729.356363,1,1,0,0,0,47,32,5,20,52,0,0,9,-11,0,0,0,0,0,0,29.3423103751
54,0.00250391381362,88424,88424,0.797302171247,0.0165622681379,0.0483362901927,7.21504709817e-13,2.68390933307e-12,2464,1,0,18532.9789171,12.5967497826,25794,0,0,0.317599158462,0.999862708942,0,0.1,0,0,36552.6842077,1,1,0,0,0,50,45,11,16,53,0,0,5,-2,0,0,0,0,0,0,29.8259006669
55,0.00249973473727,88424,88424,0.797302171247,-0.0177633017302,0.0483362901927,6.63937987088e-13,2.32789721907e-12,2467,1,0,17758.6125422,13.3587498665,24962,0,0,0.288847611621,0.999644126073,0,0.1,0,0,35778.6576635,1,1,0,0,0,47,32,5,20,54,0,0,10,-13,0,0,0,0,0,0,41.2068517501
56,0.0025023346403,88424,88424,0.797302171247,0.0254068523645,0.0483362901927,6.79007741931e-13,2.53835704246e-12,2465,1,0,17096.030375,12.8863329887,25482,0,0,0.312971381691,0.999644126073,0,0.1,0,0,36069.8794806,1,1,0,0,0,51,44,11,18,55,0,0,7,-3,0,0,0,0,0,0,28.2442908329
57,0.00249885815655,88424,88424,0.797302171247,-0.0163305550814,0.0483362901927,6.34031253854e-13,2.25954522978e-12,2469,1,0,20622.6567917,13.0906672478,24522,0,0,0.298236195423,0.999644126073,0,0.1,0,0,35421.5092527,1,1,0,0,0,47,31,5,21,56,0,0,9,-13,0,0,0,0,0,0,32.3206585832
58,0.00250297836357,88423,88423,0.79729315444,0.0169772654772,0.0483362901927,6.6059807066e-13,2.60070792129e-12,2464,1,0,18366.4942498,12.1579999924,25560,0,0,0.314637461735,0.999644126073,0,0.1,0,0,36245.4013744,1,1,0,0,0,49,42,10,17,57,0,0,5,-3,0,0,0,0,0,0,29.5772823752
59,0.00249903328282,88424,88424,0.797302171247,-0.0179100781679,0.0483362901927,6.37907268727e-13,2.27042839848e-12,2467,1,0,18543.8673754,13.0057916641,24493,0,0,0.297617359761,0.999644126073,0,0.1,0,0,35489.1416046,1,1,0,0,0,48,32,6,22,58,0,0,9,-10,0,0,0,0,0,0,29.6793617923
60,0.00250300130435,88424,88424,0.797302171247,0.0164154917002,0.0483362901927,6.621742579e-13,2.59902427155e-12,2465,1,0,18412.5351253,15.0482497215,25489,0,0,0.284813873938,0.999432058149,0,0.1,0,0,36295.4506961,1,1,0,0,0,50,43,11,18,59,0,0,6,-4,0,0,0,0,0,0,41.4789690003
61,0.00249831023014,88424,88424,0.797302171247,-0.00768937170506,0.0483362901927,7.10675595845e-13,2.20421458223e-12,2468,1,0,18317.5328331,12.74858284,24168,0,0,0.271802672873,0.999432058149,0,0.1,0,0,35073.1075269,1,1,0,0,0,46,29,4,21,60,0,0,8,-12,0,0,0,0,0,0,29.8223147499
