iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,iteration_wall_s
41,0.0025336743372,75415,75415,0.680002524706,0.00102833452396,0.0483362901927,2.16823759918e-11,6.28798955364e-12,2846,1,0,25404.3686252,12.8014578819,25766,0,0,0.340783629255,0.997970574689,0,0.1,0,0,19257.3839027,1,1,23325,25.519786166
42,0.00253122007518,75414,75414,0.679993507899,-0.00155825802095,0.0483362901927,1.96272239518e-11,6.0962330496e-12,2835,1,0,25263.6903338,12.6592497826,25942,0,0,0.341209180431,0.997970574689,0,0.1,0,0,19379.390727,1,1,23376,25.4006140842
43,0.00253024107919,75415,75415,0.680002524706,0.00121527951519,0.0483362901927,1.77302114836e-11,6.05759536879e-12,2836,1,0,25794.1220417,13.4339580536,25998,0,0,0.341973242826,0.997970574689,0,0.1,0,0,19301.7532559,1,1,23441,25.98270575
44,0.00252855163759,75414,75414,0.679993507899,-0.000677447208884,0.0483362901927,1.60622414967e-11,5.96283848714e-12,2840,1,0,25151.9441671,12.8619999886,26096,0,0,0.34279056862,0.997970574689,0,0.1,0,0,19276.4542983,1,1,23497,25.2628627499
45,0.00252678811899,75414,75414,0.679993507899,-0.00152920757006,0.0483362901927,1.4427386189e-11,5.90096617303e-12,2838,1,0,25527.7948747,12.9184579849,26152,0,0,0.347362975553,0.999427604965,0,0.1,0,0,19150.3415621,1,1,23574,42.9634834579
46,0.00252923396663,75414,75414,0.679993507899,0.00122916897611,0.0483362901927,4.23455056167e-12,6.01287160701e-12,2834,1,0,25194.7466249,12.4662079811,25420,0,0,0.347749636327,0.999427604965,0,0.1,0,0,19240.3388458,1,1,23603,25.3045031247
47,0.00252714342957,75414,75414,0.679993507899,-0.00165396974613,0.0483362901927,3.89778162176e-12,5.84738563972e-12,2832,1,0,24990.6220002,13.3772091866,25623,0,0,0.348182314781,0.999427604965,0,0.1,0,0,19391.0952559,1,1,23599,25.1061039576
48,0.0025257717238,75414,75414,0.679993507899,-0.00072813750234,0.0483362901927,3.44920145789e-12,5.81135997711e-12,2833,1,0,35514.5910411,12.4326672554,25712,0,0,0.348849591379,0.999427604965,0,0.1,0,0,19320.7106152,1,1,23659,35.6490959171
49,0.00252437535655,75415,75415,0.680002524706,-0.000729350912334,0.0483362901927,3.01620541313e-12,5.74099681498e-12,2834,1,0,23997.8232503,12.5647916794,25815,0,0,0.349693994042,0.999427604965,0,0.1,0,0,19292.2952098,1,1,23719,24.1045938749
50,0.00252284669119,75415,75415,0.680002524706,-0.00165690692983,0.0483362901927,2.72103650149e-12,5.70397471147e-12,2832,1,0,23968.4658327,12.8035840988,25891,0,0,0.349327621506,0.998807632582,0,0.1,0,0,19187.0872934,1,1,23731,41.2450215421
