iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,iteration_wall_s
48,0.00252889713717,75414,75414,0.679993507899,-0.000792477193431,0.0483362901927,4.66289714518e-12,5.98978544739e-12,2676,1,0,14951.307416,11.8766670227,15699,0,0,0.305619280266,0.999864625784,0,0.1,0,0,22055.0564466,1,1,0,0,0,19,-108,8,135,41,0,151,0,-1,15.1014552079
49,0.00252897416949,75415,75415,0.680002524706,0.00114743363093,0.0483362901927,5.39204209358e-12,5.96138636186e-12,2689,1,0,15332.5601249,12.7857499123,15782,0,0,0.306710752024,0.999864625784,0,0.1,0,0,22175.0469582,1,1,0,0,0,20,-116,7,143,42,0,153,2,2,15.6078364998
50,0.00252791134554,75415,75415,0.680002524706,-0.000507983688835,0.0483362901927,4.08158427095e-12,5.93322885218e-12,2701,1,0,15218.8907909,11.9675002098,15933,0,0,0.291904930611,0.999749829874,0,0.1,0,0,22161.5494888,1,1,0,0,0,19,-113,7,139,43,0,157,4,-1,26.2881323332
51,0.00252944174555,75414,75414,0.679993507899,-0.000297892845578,0.0483362901927,7.66075736297e-12,6.06424636462e-12,2672,1,0,14959.8979998,12.2853751183,15622,0,0,0.294169580146,0.999749829874,0,0.1,0,0,21870.4386401,1,1,0,0,0,18,-100,5,123,44,0,168,7,-1,15.231112042
52,0.00252863956418,75414,75414,0.679993507899,0.000661842561851,0.0483362901927,5.25172888079e-12,6.00317358154e-12,2676,1,0,15089.8522921,11.9075832367,15739,0,0,0.296542856062,0.999749829874,0,0.1,0,0,22097.2260953,1,1,0,0,0,18,-101,5,124,45,0,171,3,0,15.3529809583
53,0.00252882099335,75414,75414,0.679993507899,0.002010250925,0.0483362901927,5.36266889362e-12,5.93392059734e-12,2684,1,0,14949.600625,11.6147499084,15917,0,0,0.298819766744,0.999749829874,0,0.1,0,0,22290.9302226,1,1,0,0,0,19,-107,4,130,46,0,172,1,0,15.213369709
54,0.00252687303757,75414,75414,0.679993507899,-0.00301801815063,0.0483362901927,7.49607585448e-12,5.88183854007e-12,2685,1,0,15057.406208,11.7914581299,16075,0,0,0.297714008489,0.999749829874,0,0.1,0,0,22432.6569722,1,1,0,0,0,20,-110,4,134,47,0,174,2,1,15.3935389174
55,0.0025280460629,75414,75414,0.679993507899,0.00267014996668,0.0483362901927,5.78024356172e-12,5.93669626411e-12,2684,1,0,15121.723084,12.3140411377,16122,0,0,0.270540120016,0.998613951994,0,0.1,0,0,22465.9239555,1,1,0,0,0,21,-106,4,131,48,0,179,5,0,26.1796598751
56,0.00252852573096,75415,75415,0.680002524706,-0.00170752898627,0.0483362901927,6.90614717929e-12,6.0374448282e-12,2682,1,0,15113.3198338,11.7960000038,15763,0,0,0.269821462582,0.998613951994,0,0.1,0,0,22266.3773865,1,1,0,0,0,19,-97,4,120,49,0,182,3,-1,15.3795066248
57,0.00252783760809,75415,75415,0.680002524706,0.000659632623574,0.0483362901927,7.99158429925e-12,5.94440809539e-12,2670,1,0,15256.1169581,12.626832962,15819,0,0,0.278412560788,0.999434353569,0,0.1,0,0,22413.1517842,1,1,0,0,0,16,-105,4,125,50,0,187,5,-1,15.5603016657
58,0.00252751793726,75415,75415,0.680002524706,0.000373025781345,0.0483362901927,5.36410665602e-12,5.93576645587e-12,2678,1,0,15292.5259161,11.6705417633,15976,0,0,0.279951010452,0.999434353569,0,0.1,0,0,22478.9240585,1,1,0,0,0,18,-103,3,124,51,0,189,2,1,15.5566085423
59,0.00252783237199,75415,75415,0.680002524706,0.00190522069171,0.0483362901927,6.96748940289e-12,5.90166073238e-12,2672,1,0,14927.2747498,12.2303342819,15986,0,0,0.28812301937,0.99957614107,0,0.1,0,0,22541.4597642,1,1,0,0,0,18,-109,3,130,52,0,195,6,-1,15.1936855
60,0.00252651791017,75415,75415,0.680002524706,-0.00187292531342,0.0483362901927,5.22270704897e-12,5.90930090003e-12,2680,1,0,15185.060833,12.3134579659,16009,0,0,0.234999347303,0.997014286008,0,0.1,0,0,22471.3338414,1,1,0,0,0,15,-110,2,127,53,0,199,3,-3,26.3034087922
