schedule,cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf,mnd,mfv,mnd_proj,mfv_proj,draft,traj_tol
aggr,1e-08,0,113,8.813678,0.04995,0.020735,0.00152062,0,0,4480,43,1,1,2,43,1.0000,32,1,0,0.67015,0.295826,174,0.000324751,174,0,1.00e-08
aggr,1e-08,0,114,8.8136794,0.0342915,0.00986019,0.000511882,0,0,4480,43,1,1,2,43,1.0000,32,1,0,0.67019,0.296087,174,0.000323873,174,0,1.00e-08
aggr,1e-08,0,115,8.8136779,0.0413262,0.0118702,0.000455749,0,0,4480,43,1,1,2,43,1.0000,32,1,0,0.67035,0.296353,174,0.000323851,174,0,1.00e-08
aggr,1e-08,0,116,8.8136777,0.0486285,0.0139667,0.000388592,0,0,4480,43,1,1,2,43,1.0000,32,1,0,0.67039,0.296627,174,0.000323783,174,0,1.00e-08
aggr,1e-08,0,117,8.8136775,0.04995,0.01435,0.000360227,0,0,4480,43,1,1,2,43,1.0000,32,1,0,0.67047,0.296778,174,0.000323737,174,0,1.00e-08
aggr,1e-08,0,118,8.8136774,0.04995,0.0142956,0.000345699,0,0,4480,43,1,1,2,43,1.0000,32,1,0,0.67052,0.297032,174,0.000323706,174,0,1.00e-08
aggr,1e-08,1,1,55.714001,0.1998,-1,-1,-1,-1,4480,25,1,1,2,25,1.0000,0,0,0,0.48549,0.905728,180,0.905728,180,0,1.00e-08
aggr,1e-08,1,2,37.880191,0.1998,0.192657,0.0752305,0.103125,462,4480,23,1,1,2,23,1.0000,0,0,0,0.49770,0.817727,232,0.817727,232,0,1.00e-08
aggr,1e-08,1,3,25.805433,0.1998,0.174463,0.0634188,0.0200893,90,4480,26,1,1,2,26,1.0000,0,0,0,0.50491,0.701722,222,0.701722,222,0,1.00e-08
aggr,1e-08,1,4,19.43302,0.1998,0.145742,0.0387761,0.0196429,88,4480,29,1,1,2,29,1.0000,0,0,0,0.51233,0.638516,204,0.638516,204,0,1.00e-08
aggr,1e-08,1,5,16.899157,0.1998,0.125135,0.0229423,0.0116071,52,4480,27,1,1,2,27,1.0000,0,0,0,0.51603,0.598764,210,0.598764,210,0,1.00e-08
aggr,1e-08,1,6,15.805227,0.175892,0.10826,0.0162889,0.00848214,38,4480,27,1,1,2,27,1.0000,0,0,0,0.51807,0.570409,220,0.570409,220,0,1.00e-08
aggr,1e-08,1,7,15.1815,0.186202,0.100854,0.0109446,0.0133929,60,4480,26,1,1,2,26,1.0000,0,0,0,0.51915,0.557684,234,0.557684,234,0,1.00e-08
aggr,1e-08,1,8,14.921215,0.172468,0.0951295,0.0119232,0.0205357,92,4480,27,1,1,2,27,1.0000,0,0,0,0.51905,0.544387,292,0.544387,292,0,1.00e-08
aggr,1e-08,1,9,14.705219,0.167278,0.115567,0.0149188,0.0272321,122,4480,27,1,1,2,27,1.0000,0,0,0,0.51868,0.525468,292,0.525468,292,0,1.00e-08
aggr,1e-08,1,10,14.426822,0.191655,0.153938,0.0191095,0.0191964,86,4480,27,1,1,2,27,1.0000,0,0,0,0.51813,0.496233,300,0.496233,300,0,1.00e-08
aggr,1e-08,1,11,14.052466,0.1998,0.173567,0.0209196,0.0209821,94,4480,27,1,1,2,27,1.0000,0,0,0,0.51778,0.45918,290,0.45918,290,0,1.00e-08
aggr,1e-08,1,12,13.626662,0.1998,0.165234,0.019331,0.0200893,90,4480,28,1,1,2,28,1.0000,0,0,0,0.51792,0.424395,278,0.424395,278,0,1.00e-08
aggr,1e-08,1,13,13.25369,0.1998,0.136486,0.0159752,0.0151786,68,4480,27,1,1,2,27,1.0000,0,0,0,0.51836,0.396398,262,0.396398,262,0,1.00e-08
aggr,1e-08,1,14,12.963895,0.1998,0.118957,0.0128318,0.0178571,80,4480,28,1,1,2,28,1.0000,0,0,0,0.51876,0.375433,262,0.375433,262,0,1.00e-08
aggr,1e-08,1,15,12.758722,0.1998,0.118836,0.0102088,0.00625,28,4480,27,1,1,2,27,1.0000,0,0,0,0.51898,0.359492,254,0.359492,254,0,1.00e-08
aggr,1e-08,1,16,12.612177,0.1998,0.12026,0.00823626,0.00848214,38,4480,27,1,1,2,27,1.0000,0,0,0,0.51920,0.347159,284,0.347159,284,0,1.00e-08
aggr,1e-08,1,17,12.502566,0.1998,0.105263,0.00696144,0.00401786,18,4480,27,1,1,2,27,1.0000,0,0,0,0.51938,0.336527,282,0.336527,282,0,1.00e-08
