iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,iteration_wall_s
26,0.00258589831209,75414,75414,0.679993507899,0.0017433861073,0.0483362901927,2.28497092165e-11,8.87424842808e-12,2837,1,0,26083.2651248,12.2694582939,8212,0,0,0.370998946483,0.999883473541,0,0.1,0.346855652714,1,11764.6698124,1,1,26.1804865832
27,0.00258413236591,75414,75414,0.679993507899,0.00226184921347,0.0483362901927,2.44909092698e-11,8.7626210264e-12,2842,1,0,25852.5351672,12.6012907028,8079,0,0,0.371487626188,0.999883473541,0,0.1,0.340243431068,1,11693.5524987,1,1,25.944739542
28,0.00258257451818,75414,75414,0.679993507899,0.00194847711683,0.0483362901927,2.43902717918e-11,8.66571269056e-12,2844,1,0,26896.4500418,12.8492503166,7916,0,0,0.372087891577,0.999883473541,0,0.1,0.333421137575,1,11638.115917,1,1,26.9913482084
29,0.00258024457293,75415,75415,0.680002524706,-0.00122828957748,0.0483362901927,2.23494511287e-11,8.50803668171e-12,2839,1,0,26097.4836674,12.7139577866,7803,0,0,0.372133515405,0.999883473541,0,0.1,0.326625263693,1,11603.1452366,1,1,26.1927906252
30,0.00257869084579,75414,75414,0.679993507899,0.000751275079819,0.0483362901927,1.95457672888e-11,8.39929544168e-12,2836,1,0,26006.6695423,13.3817076683,7722,0,0,0.357962354303,0.99990206842,0,0.1,0.320573348159,1,11580.0311327,1,1,43.4446245418
31,0.00257767875047,75415,75415,0.680002524706,0.00574605120752,0.0483362901927,1.80072002668e-11,8.25927331891e-12,2812,1,0,26310.7446246,12.7899999619,7970,0,0,0.366797014171,0.99990206842,0,0.1,0.306310046152,1,11463.820483,1,1,26.409463041
32,0.00257549966287,75415,75415,0.680002524706,-0.00172069842175,0.0483362901927,1.895973356e-11,8.12858647608e-12,2812,1,0,25887.791584,12.6354160309,7903,0,0,0.364915878117,0.99990206842,0,0.1,0.302179673554,1,11493.1288972,1,1,25.9832917908
33,0.00257401753158,75414,75414,0.679993507899,-7.34937945791e-05,0.0483362901927,2.03914608917e-11,8.04753742797e-12,2814,1,0,26305.702209,13.0432500839,7829,0,0,0.365091576956,0.99990206842,0,0.1,0.29721756673,1,11521.3724799,1,1,26.4007849577
34,0.00257211503527,75414,75414,0.679993507899,-0.00187737813912,0.0483362901927,1.99855489551e-11,7.90854915517e-12,2810,1,0,25886.8054161,12.8540000916,7781,0,0,0.363009408995,0.99990206842,0,0.1,0.292636584793,1,11555.7960501,1,1,25.9839944579
35,0.00257080883856,75414,75414,0.679993507899,-0.000196602220268,0.0483362901927,1.81043487462e-11,7.82524249099e-12,2813,1,0,25927.3643341,12.8947076797,7806,0,0,0.309629000198,0.999877591802,0,0.1,0.288731006699,1,11595.4780372,1,1,43.503433458
36,0.00257045716438,75414,75414,0.679993507899,0.00406617693842,0.0483362901927,1.47786064455e-11,7.71095750099e-12,2810,1,0,25988.9017091,12.7457909584,7892,0,0,0.311666255439,0.999877591802,0,0.1,0.278683015044,1,11521.4687523,1,1,26.0901651662
37,0.00256941847504,75414,75414,0.679993507899,0.00112048291396,0.0483362901927,1.44495588974e-11,7.65467886349e-12,2813,1,0,25954.8015418,12.6374583244,7900,0,0,0.313202502758,0.999877591802,0,0.1,0.276458599532,1,11569.6547394,1,1,26.047893458
38,0.00256860980509,75415,75415,0.680002524706,0.00132345881368,0.0483362901927,1.65077525475e-11,7.60601311641e-12,2812,1,0,25754.6799579,30.1409168243,7939,0,0,0.31405524815,0.999877591802,0,0.1,0.272368524854,1,11596.8213598,1,1,25.8713952503
39,0.00256723091674,75414,75414,0.679993507899,-0.00111969670371,0.0483362901927,1.62689956817e-11,7.50171890774e-12,2812,1,0,25890.0500002,12.5521249771,8031,0,0,0.313957056844,0.999877591802,0,0.1,0.269346416126,1,11643.3731611,1,1,25.987073292
40,0.00256627245561,75414,75414,0.679993507899,0.000439055013584,0.0483362901927,1.41696098056e-11,7.43691566441e-12,2812,1,0,26276.5523338,12.8827500343,8138,0,0,0.302000806865,0.999813092591,0,0.1,0.266548159632,1,11679.1618144,1,1,43.8412144999
41,0.00256786484721,75414,75414,0.679993507899,0.00935931432792,0.0483362901927,1.41175177701e-11,7.4448073331e-12,2817,1,0,26190.613708,14.2198748589,7983,0,0,0.307532275019,0.999813092591,0,0.1,0.257159345663,1,11658.9754215,1,1,26.2979954588
42,0.0025669594358,75415,75415,0.680002524706,0.000715493645257,0.0483362901927,1.50642078659e-11,7.4002918641e-12,2825,1,0,26044.7323341,13.2108750343,8023,0,0,0.308119339668,0.999813092591,0,0.1,0.257233258592,1,11704.9819613,1,1,26.1412703339
43,0.00256551738235,75415,75415,0.680002524706,-0.00154292893878,0.0483362901927,1.45744228012e-11,7.32742883429e-12,2827,1,0,26118.9743748,12.3869581223,8124,0,0,0.307431772579,0.999813092591,0,0.1,0.254312581415,1,11728.9111165,1,1,26.2135562077
44,0.00256375584823,75414,75414,0.679993507899,-0.00352367168379,0.0483362901927,1.26971600533e-11,7.23990370304e-12,2825,1,0,25952.2433748,13.1121668816,8280,0,0,0.305312407469,0.999813092591,0,0.1,0.252880747664,1,11764.9081537,1,1,26.0483483342
45,0.00256214325928,75415,75415,0.680002524706,-0.00273233358699,0.0483362901927,1.22448265098e-11,7.16337153212e-12,2836,1,0,26079.8590422,12.7141246796,8486,0,0,0.281428022714,0.999848844393,0,0.1,0.251591044697,1,11783.0419594,1,1,43.4048469169
46,0.00256443987437,75414,75414,0.679993507899,0.00895001841862,0.0483362901927,1.32388565543e-11,7.25591449922e-12,2835,1,0,26297.5540419,12.7509160042,8078,0,0,0.291819533096,0.999848844393,0,0.1,0.24560625648,1,11805.8421387,1,1,26.4105829173
47,0.00256313364599,75415,75415,0.680002524706,-0.00148202508196,0.0483362901927,1.28974982477e-11,7.20505704945e-12,2839,1,0,26115.5246248,13.0650830269,8184,0,0,0.290255153043,0.999848844393,0,0.1,0.245656774773,1,11824.3834037,1,1,26.2084949999
48,0.00256167017704,75415,75415,0.680002524706,-0.00268060633827,0.0483362901927,1.11796773918e-11,7.14025585207e-12,2837,1,0,26842.5775843,13.3760828972,8339,0,0,0.288278256258,0.999848844393,0,0.1,0.246248217903,1,11858.6533885,1,1,26.941978958
49,0.00256123342674,75414,75414,0.679993507899,0.000597135832977,0.0483362901927,1.12309247524e-11,7.12161185169e-12,2839,1,0,26113.2488751,13.2510828972,8534,0,0,0.289401414181,0.999848844393,0,0.1,0.246012844741,1,11878.4040379,1,1,26.2105672504
50,0.00255998953544,75415,75415,0.680002524706,-0.00210170033192,0.0483362901927,1.23169919288e-11,7.04502923408e-12,2838,1,0,26024.8655829,13.982542038,8814,0,0,0.259420988586,0.999013341489,0,0.1,0.247646483388,1,11913.9529812,1,1,43.3601006251
51,0.00256253284405,75414,75414,0.679993507899,0.00877862213901,0.0483362901927,1.21322261746e-11,7.16432944557e-12,2842,1,0,26317.6839161,12.7466249466,8120,0,0,0.278976867001,0.999814440459,0,0.1,0.242203068624,1,11918.8508708,1,1,26.4101307089
52,0.0025609614983,75414,75414,0.679993507899,-0.0026714688929,0.0483362901927,1.17593811815e-11,7.08335691429e-12,2839,1,0,26974.0822501,14.9016246796,8252,0,0,0.271895824508,0.999814440459,0,0.1,0.243448777119,1,11957.4263908,1,1,27.1586029576
53,0.00255981475149,75414,75414,0.679993507899,-0.00229183388168,0.0483362901927,9.65360462064e-12,7.03849550017e-12,2840,1,0,26403.6633339,12.773458004,8437,0,0,0.268077759538,0.999814440459,0,0.1,0.243442835419,1,11969.9566418,1,1,26.4994808752
54,0.00255994832878,75415,75415,0.680002524706,0.00250780891509,0.0483362901927,9.23246399711e-12,7.03418941411e-12,2841,1,0,26084.8712077,13.5809173584,8726,0,0,0.273453988145,0.999814440459,0,0.1,0.246095515759,1,11999.0366054,1,1,26.2230823329
55,0.00255878989447,75414,75414,0.679993507899,-0.00217217145148,0.0483362901927,9.97736416362e-12,6.9716231188e-12,2839,1,0,27222.7783751,12.882833004,9001,0,0,0.217651109694,0.99782235311,0,0.1,0.246949714452,1,12023.1225715,1,1,44.6986465827
56,0.00256197783933,75414,75414,0.679993507899,0.00975194143576,0.0483362901927,1.01479541346e-11,7.12512512454e-12,2844,1,0,26517.2446671,14.3990411758,8198,0,0,0.252745799317,0.999593552983,0,0.1,0.242255161725,1,12045.4687412,1,1,26.692709208
57,0.00256089906496,75414,75414,0.679993507899,-0.00111640377713,0.0483362901927,9.37776077148e-12,7.06191184171e-12,2842,1,0,26362.6061249,12.8774170876,8333,0,0,0.249591209205,0.999593552983,0,0.1,0.243720007254,1,12075.979065,1,1,26.456546667
58,0.00255983066278,75415,75415,0.680002524706,-0.00138539182663,0.0483362901927,9.84094041519e-12,7.00354264586e-12,2840,1,0,26531.7729998,13.1371669769,8540,0,0,0.246304306151,0.999593552983,0,0.1,0.24387046186,1,12114.3983608,1,1,26.6255075
59,0.00255948273331,75415,75415,0.680002524706,4.63188034771e-05,0.0483362901927,1.01379213138e-11,6.98913561876e-12,2840,1,0,26221.2618332,12.6941251755,8786,0,0,0.247159756253,0.999593552983,0,0.1,0.246380708347,1,12125.13303,1,1,26.3146545002
60,0.00255876750122,75415,75415,0.680002524706,-0.000182679479646,0.0483362901927,1.00093424524e-11,6.94637083091e-12,2838,1,0,26093.7834578,12.4676251411,9084,0,0,0.198207416713,0.994437417563,0,0.1,0.247299291633,1,12173.6200859,1,1,43.6426892499
