fixture,rho_target,rho_lib,N,vpc,state,ci,cj,ck,class,n_solid,cellavg_vm,cell_peak_vm,K_cell,K_far
sandwich,0.75000,0.75210,4,16,biax_xy,3,1,3,grip,3080,1693.0409,7995.3716,4.722,5.299
sandwich,0.75000,0.75210,4,16,biax_xy,0,2,3,grip,3080,1693.0393,7995.3699,4.722,5.299
sandwich,0.75000,0.75210,4,16,biax_xy,1,2,3,free_surface,3080,2305.9888,7997.9882,3.468,5.300
sandwich,0.75000,0.75210,4,16,biax_xy,2,2,3,free_surface,3080,2305.9893,7997.9846,3.468,5.300
sandwich,0.75000,0.75210,4,16,biax_xy,3,2,3,grip,3080,1693.0410,7995.3686,4.722,5.299
sandwich,0.75000,0.75210,4,16,biax_xy,0,3,3,grip,3080,2232.0940,13014.1167,5.830,8.624
sandwich,0.75000,0.75210,4,16,biax_xy,1,3,3,free_surface,3080,1935.1536,7488.5341,3.870,4.963
sandwich,0.75000,0.75210,4,16,biax_xy,2,3,3,free_surface,3080,1935.1501,7488.5451,3.870,4.963
sandwich,0.75000,0.75210,4,16,biax_xy,3,3,3,grip,3080,2232.0929,13014.1051,5.830,8.624
sandwich,0.75000,0.75210,4,16,shear_xy,0,0,0,grip,3080,960.1850,4123.9205,4.295,3.659
sandwich,0.75000,0.75210,4,16,shear_xy,1,0,0,free_surface,3080,622.2918,2529.2008,4.064,2.244
sandwich,0.75000,0.75210,4,16,shear_xy,2,0,0,free_surface,3080,622.2925,2529.2086,4.064,2.244
sandwich,0.75000,0.75210,4,16,shear_xy,3,0,0,grip,3080,960.1856,4123.9200,4.295,3.659
sandwich,0.75000,0.75210,4,16,shear_xy,0,1,0,grip,3080,966.6544,3098.5473,3.205,2.749
sandwich,0.75000,0.75210,4,16,shear_xy,1,1,0,free_surface,3080,1094.8162,3490.6188,3.188,3.097
sandwich,0.75000,0.75210,4,16,shear_xy,2,1,0,free_surface,3080,1094.8172,3490.6224,3.188,3.097
sandwich,0.75000,0.75210,4,16,shear_xy,3,1,0,grip,3080,966.6557,3098.5539,3.205,2.749
sandwich,0.75000,0.75210,4,16,shear_xy,0,2,0,grip,3080,966.6534,3098.5480,3.205,2.749
sandwich,0.75000,0.75210,4,16,shear_xy,1,2,0,free_surface,3080,1094.8151,3490.6176,3.188,3.097
sandwich,0.75000,0.75210,4,16,shear_xy,2,2,0,free_surface,3080,1094.8162,3490.6212,3.188,3.097
sandwich,0.75000,0.75210,4,16,shear_xy,3,2,0,grip,3080,966.6547,3098.5547,3.205,2.749
sandwich,0.75000,0.75210,4,16,shear_xy,0,3,0,grip,3080,960.1851,4123.9205,4.295,3.659
sandwich,0.75000,0.75210,4,16,shear_xy,1,3,0,free_surface,3080,622.2912,2529.1944,4.064,2.244
sandwich,0.75000,0.75210,4,16,shear_xy,2,3,0,free_surface,3080,622.2919,2529.2022,4.064,2.244
sandwich,0.75000,0.75210,4,16,shear_xy,3,3,0,grip,3080,960.1856,4123.9201,4.295,3.659
sandwich,0.75000,0.75210,4,16,shear_xy,0,0,1,grip,3080,962.1716,4103.5471,4.265,3.641
sandwich,0.75000,0.75210,4,16,shear_xy,1,0,1,free_surface,3080,612.9921,2521.4215,4.113,2.237
sandwich,0.75000,0.75210,4,16,shear_xy,2,0,1,free_surface,3080,612.9918,2521.4256,4.113,2.237
sandwich,0.75000,0.75210,4,16,shear_xy,3,0,1,grip,3080,962.1701,4103.5441,4.265,3.641
sandwich,0.75000,0.75210,4,16,shear_xy,0,1,1,grip,3080,980.1472,3122.6551,3.186,2.770
sandwich,0.75000,0.75210,4,16,shear_xy,1,1,1,interior,3080,1079.8225,3454.0103,3.199,3.064
sandwich,0.75000,0.75210,4,16,shear_xy,2,1,1,interior,3080,1079.8228,3454.0128,3.199,3.064
sandwich,0.75000,0.75210,4,16,shear_xy,3,1,1,grip,3080,980.1449,3122.6488,3.186,2.770
sandwich,0.75000,0.75210,4,16,shear_xy,0,2,1,grip,3080,980.1488,3122.6709,3.186,2.770
sandwich,0.75000,0.75210,4,16,shear_xy,1,2,1,interior,3080,1079.8253,3454.0249,3.199,3.064
sandwich,0.75000,0.75210,4,16,shear_xy,2,2,1,interior,3080,1079.8255,3454.0274,3.199,3.064
sandwich,0.75000,0.75210,4,16,shear_xy,3,2,1,grip,3080,980.1465,3122.6646,3.186,2.770
sandwich,0.75000,0.75210,4,16,shear_xy,0,3,1,grip,3080,962.1715,4103.5392,4.265,3.641
sandwich,0.75000,0.75210,4,16,shear_xy,1,3,1,free_surface,3080,612.9935,2521.4229,4.113,2.237
sandwich,0.75000,0.75210,4,16,shear_xy,2,3,1,free_surface,3080,612.9931,2521.4271,4.113,2.237
sandwich,0.75000,0.75210,4,16,shear_xy,3,3,1,grip,3080,962.1701,4103.5362,4.265,3.641
sandwich,0.75000,0.75210,4,16,shear_xy,0,0,2,grip,3080,962.1716,4103.5471,4.265,3.641
sandwich,0.75000,0.75210,4,16,shear_xy,1,0,2,free_surface,3080,612.9921,2521.4215,4.113,2.237
sandwich,0.75000,0.75210,4,16,shear_xy,2,0,2,free_surface,3080,612.9918,2521.4256,4.113,2.237
sandwich,0.75000,0.75210,4,16,shear_xy,3,0,2,grip,3080,962.1701,4103.5441,4.265,3.641
sandwich,0.75000,0.75210,4,16,shear_xy,0,1,2,grip,3080,980.1472,3122.6551,3.186,2.770
sandwich,0.75000,0.75210,4,16,shear_xy,1,1,2,interior,3080,1079.8225,3454.0103,3.199,3.064
sandwich,0.75000,0.75210,4,16,shear_xy,2,1,2,interior,3080,1079.8228,3454.0128,3.199,3.064
sandwich,0.75000,0.75210,4,16,shear_xy,3,1,2,grip,3080,980.1449,3122.6488,3.186,2.770
sandwich,0.75000,0.75210,4,16,shear_xy,0,2,2,grip,3080,980.1488,3122.6709,3.186,2.770
sandwich,0.75000,0.75210,4,16,shear_xy,1,2,2,interior,3080,1079.8253,3454.0249,3.199,3.064
sandwich,0.75000,0.75210,4,16,shear_xy,2,2,2,interior,3080,1079.8255,3454.0274,3.199,3.064
sandwich,0.75000,0.75210,4,16,shear_xy,3,2,2,grip,3080,980.1465,3122.6646,3.186,2.770
sandwich,0.75000,0.75210,4,16,shear_xy,0,3,2,grip,3080,962.1715,4103.5392,4.265,3.641
sandwich,0.75000,0.75210,4,16,shear_xy,1,3,2,free_surface,3080,612.9935,2521.4229,4.113,2.237
sandwich,0.75000,0.75210,4,16,shear_xy,2,3,2,free_surface,3080,612.9931,2521.4271,4.113,2.237
sandwich,0.75000,0.75210,4,16,shear_xy,3,3,2,grip,3080,962.1701,4103.5362,4.265,3.641
sandwich,0.75000,0.75210,4,16,shear_xy,0,0,3,grip,3080,960.1850,4123.9205,4.295,3.659
sandwich,0.75000,0.75210,4,16,shear_xy,1,0,3,free_surface,3080,622.2918,2529.2008,4.064,2.244
sandwich,0.75000,0.75210,4,16,shear_xy,2,0,3,free_surface,3080,622.2925,2529.2086,4.064,2.244
sandwich,0.75000,0.75210,4,16,shear_xy,3,0,3,grip,3080,960.1856,4123.9200,4.295,3.659
sandwich,0.75000,0.75210,4,16,shear_xy,0,1,3,grip,3080,966.6544,3098.5473,3.205,2.749
sandwich,0.75000,0.75210,4,16,shear_xy,1,1,3,free_surface,3080,1094.8162,3490.6188,3.188,3.097
sandwich,0.75000,0.75210,4,16,shear_xy,2,1,3,free_surface,3080,1094.8172,3490.6224,3.188,3.097
sandwich,0.75000,0.75210,4,16,shear_xy,3,1,3,grip,3080,966.6557,3098.5539,3.205,2.749
sandwich,0.75000,0.75210,4,16,shear_xy,0,2,3,grip,3080,966.6534,3098.5480,3.205,2.749
sandwich,0.75000,0.75210,4,16,shear_xy,1,2,3,free_surface,3080,1094.8151,3490.6176,3.188,3.097
sandwich,0.75000,0.75210,4,16,shear_xy,2,2,3,free_surface,3080,1094.8162,3490.6212,3.188,3.097
sandwich,0.75000,0.75210,4,16,shear_xy,3,2,3,grip,3080,966.6547,3098.5547,3.205,2.749
sandwich,0.75000,0.75210,4,16,shear_xy,0,3,3,grip,3080,960.1851,4123.9205,4.295,3.659
sandwich,0.75000,0.75210,4,16,shear_xy,1,3,3,free_surface,3080,622.2912,2529.1944,4.064,2.244
sandwich,0.75000,0.75210,4,16,shear_xy,2,3,3,free_surface,3080,622.2919,2529.2022,4.064,2.244
sandwich,0.75000,0.75210,4,16,shear_xy,3,3,3,grip,3080,960.1856,4123.9201,4.295,3.659
sandwich,0.75000,0.75210,4,16,shear_diag,0,0,0,grip,3080,2339.8617,7153.5789,3.057,2.737
sandwich,0.75000,0.75210,4,16,shear_diag,1,0,0,free_surface,3080,2014.2761,7250.4824,3.600,2.774
sandwich,0.75000,0.75210,4,16,shear_diag,2,0,0,free_surface,3080,2014.2724,7250.4567,3.600,2.774
sandwich,0.75000,0.75210,4,16,shear_diag,3,0,0,grip,3080,2339.8611,7153.5640,3.057,2.737
sandwich,0.75000,0.75210,4,16,shear_diag,0,1,0,grip,3080,2597.3233,7088.4980,2.729,2.712
sandwich,0.75000,0.75210,4,16,shear_diag,1,1,0,free_surface,3080,1836.1280,5701.4222,3.105,2.181
sandwich,0.75000,0.75210,4,16,shear_diag,2,1,0,free_surface,3080,1836.1285,5701.4340,3.105,2.181
sandwich,0.75000,0.75210,4,16,shear_diag,3,1,0,grip,3080,2597.3246,7088.4923,2.729,2.712
sandwich,0.75000,0.75210,4,16,shear_diag,0,2,0,grip,3080,2597.3238,7088.5034,2.729,2.712
sandwich,0.75000,0.75210,4,16,shear_diag,1,2,0,free_surface,3080,1836.1274,5701.4195,3.105,2.181
sandwich,0.75000,0.75210,4,16,shear_diag,2,2,0,free_surface,3080,1836.1279,5701.4313,3.105,2.181
sandwich,0.75000,0.75210,4,16,shear_diag,3,2,0,grip,3080,2597.3252,7088.4977,2.729,2.712
sandwich,0.75000,0.75210,4,16,shear_diag,0,3,0,grip,3080,2339.8623,7153.5816,3.057,2.737
sandwich,0.75000,0.75210,4,16,shear_diag,1,3,0,free_surface,3080,2014.2755,7250.4835,3.600,2.774
sandwich,0.75000,0.75210,4,16,shear_diag,2,3,0,free_surface,3080,2014.2718,7250.4578,3.600,2.774
sandwich,0.75000,0.75210,4,16,shear_diag,3,3,0,grip,3080,2339.8618,7153.5666,3.057,2.737
sandwich,0.75000,0.75210,4,16,shear_diag,0,0,1,grip,3080,2266.9548,6617.0406,2.919,2.532
sandwich,0.75000,0.75210,4,16,shear_diag,1,0,1,free_surface,3080,2075.6231,7281.1381,3.508,2.786
sandwich,0.75000,0.75210,4,16,shear_diag,2,0,1,free_surface,3080,2075.6237,7281.1257,3.508,2.786
sandwich,0.75000,0.75210,4,16,shear_diag,3,0,1,grip,3080,2266.9578,6617.0518,2.919,2.532
sandwich,0.75000,0.75210,4,16,shear_diag,0,1,1,grip,3080,2541.5591,6749.2713,2.656,2.582
sandwich,0.75000,0.75210,4,16,shear_diag,1,1,1,interior,3080,1907.8295,5813.0679,3.047,2.224
sandwich,0.75000,0.75210,4,16,shear_diag,2,1,1,interior,3080,1907.8296,5813.0817,3.047,2.224
sandwich,0.75000,0.75210,4,16,shear_diag,3,1,1,grip,3080,2541.5569,6749.2753,2.656,2.582
sandwich,0.75000,0.75210,4,16,shear_diag,0,2,1,grip,3080,2541.5597,6749.2732,2.656,2.582
sandwich,0.75000,0.75210,4,16,shear_diag,1,2,1,interior,3080,1907.8288,5813.0638,3.047,2.224
sandwich,0.75000,0.75210,4,16,shear_diag,2,2,1,interior,3080,1907.8288,5813.0776,3.047,2.224
sandwich,0.75000,0.75210,4,16,shear_diag,3,2,1,grip,3080,2541.5575,6749.2772,2.656,2.582
sandwich,0.75000,0.75210,4,16,shear_diag,0,3,1,grip,3080,2266.9551,6617.0446,2.919,2.532
sandwich,0.75000,0.75210,4,16,shear_diag,1,3,1,free_surface,3080,2075.6226,7281.1427,3.508,2.786
sandwich,0.75000,0.75210,4,16,shear_diag,2,3,1,free_surface,3080,2075.6232,7281.1304,3.508,2.786
sandwich,0.75000,0.75210,4,16,shear_diag,3,3,1,grip,3080,2266.9580,6617.0559,2.919,2.532
sandwich,0.75000,0.75210,4,16,shear_diag,0,0,2,grip,3080,2266.9548,6617.0406,2.919,2.532
sandwich,0.75000,0.75210,4,16,shear_diag,1,0,2,free_surface,3080,2075.6231,7281.1381,3.508,2.786
sandwich,0.75000,0.75210,4,16,shear_diag,2,0,2,free_surface,3080,2075.6237,7281.1257,3.508,2.786
sandwich,0.75000,0.75210,4,16,shear_diag,3,0,2,grip,3080,2266.9578,6617.0518,2.919,2.532
sandwich,0.75000,0.75210,4,16,shear_diag,0,1,2,grip,3080,2541.5591,6749.2713,2.656,2.582
sandwich,0.75000,0.75210,4,16,shear_diag,1,1,2,interior,3080,1907.8295,5813.0679,3.047,2.224
sandwich,0.75000,0.75210,4,16,shear_diag,2,1,2,interior,3080,1907.8296,5813.0817,3.047,2.224
sandwich,0.75000,0.75210,4,16,shear_diag,3,1,2,grip,3080,2541.5569,6749.2753,2.656,2.582
sandwich,0.75000,0.75210,4,16,shear_diag,0,2,2,grip,3080,2541.5597,6749.2732,2.656,2.582
sandwich,0.75000,0.75210,4,16,shear_diag,1,2,2,interior,3080,1907.8288,5813.0638,3.047,2.224
sandwich,0.75000,0.75210,4,16,shear_diag,2,2,2,interior,3080,1907.8288,5813.0776,3.047,2.224
sandwich,0.75000,0.75210,4,16,shear_diag,3,2,2,grip,3080,2541.5575,6749.2772,2.656,2.582
sandwich,0.75000,0.75210,4,16,shear_diag,0,3,2,grip,3080,2266.9551,6617.0446,2.919,2.532
sandwich,0.75000,0.75210,4,16,shear_diag,1,3,2,free_surface,3080,2075.6226,7281.1427,3.508,2.786
sandwich,0.75000,0.75210,4,16,shear_diag,2,3,2,free_surface,3080,2075.6232,7281.1304,3.508,2.786
sandwich,0.75000,0.75210,4,16,shear_diag,3,3,2,grip,3080,2266.9580,6617.0559,2.919,2.532
sandwich,0.75000,0.75210,4,16,shear_diag,0,0,3,grip,3080,2339.8617,7153.5789,3.057,2.737
sandwich,0.75000,0.75210,4,16,shear_diag,1,0,3,free_surface,3080,2014.2761,7250.4824,3.600,2.774
sandwich,0.75000,0.75210,4,16,shear_diag,2,0,3,free_surface,3080,2014.2724,7250.4567,3.600,2.774
sandwich,0.75000,0.75210,4,16,shear_diag,3,0,3,grip,3080,2339.8611,7153.5640,3.057,2.737
sandwich,0.75000,0.75210,4,16,shear_diag,0,1,3,grip,3080,2597.3233,7088.4980,2.729,2.712
sandwich,0.75000,0.75210,4,16,shear_diag,1,1,3,free_surface,3080,1836.1280,5701.4222,3.105,2.181
sandwich,0.75000,0.75210,4,16,shear_diag,2,1,3,free_surface,3080,1836.1285,5701.4340,3.105,2.181
sandwich,0.75000,0.75210,4,16,shear_diag,3,1,3,grip,3080,2597.3246,7088.4923,2.729,2.712
sandwich,0.75000,0.75210,4,16,shear_diag,0,2,3,grip,3080,2597.3238,7088.5034,2.729,2.712
sandwich,0.75000,0.75210,4,16,shear_diag,1,2,3,free_surface,3080,1836.1274,5701.4195,3.105,2.181
sandwich,0.75000,0.75210,4,16,shear_diag,2,2,3,free_surface,3080,1836.1279,5701.4313,3.105,2.181
sandwich,0.75000,0.75210,4,16,shear_diag,3,2,3,grip,3080,2597.3252,7088.4977,2.729,2.712
sandwich,0.75000,0.75210,4,16,shear_diag,0,3,3,grip,3080,2339.8623,7153.5816,3.057,2.737
sandwich,0.75000,0.75210,4,16,shear_diag,1,3,3,free_surface,3080,2014.2755,7250.4835,3.600,2.774
sandwich,0.75000,0.75210,4,16,shear_diag,2,3,3,free_surface,3080,2014.2718,7250.4578,3.600,2.774
sandwich,0.75000,0.75210,4,16,shear_diag,3,3,3,grip,3080,2339.8618,7153.5666,3.057,2.737
sandwich,0.75000,0.75210,4,16,uni_111,0,0,0,grip,3080,2317.2643,15561.6783,6.716,11.957
sandwich,0.75000,0.75210,4,16,uni_111,1,0,0,free_surface,3080,1045.8484,4557.8639,4.358,3.502
sandwich,0.75000,0.75210,4,16,uni_111,2,0,0,free_surface,3080,429.3532,2523.7552,5.878,1.939
sandwich,0.75000,0.75210,4,16,uni_111,3,0,0,grip,3080,614.3343,5419.5206,8.822,4.164
sandwich,0.75000,0.75210,4,16,uni_111,0,1,0,grip,3080,1858.0682,8823.5704,4.749,6.780
sandwich,0.75000,0.75210,4,16,uni_111,1,1,0,free_surface,3080,1338.3290,5462.7509,4.082,4.197
sandwich,0.75000,0.75210,4,16,uni_111,2,1,0,free_surface,3080,861.1611,3856.5014,4.478,2.963
sandwich,0.75000,0.75210,4,16,uni_111,3,1,0,grip,3080,531.2472,3760.3204,7.078,2.889
sandwich,0.75000,0.75210,4,16,uni_111,0,2,0,grip,3080,1411.1879,7222.9403,5.118,5.550
sandwich,0.75000,0.75210,4,16,uni_111,1,2,0,free_surface,3080,1273.7287,4934.1316,3.874,3.791
sandwich,0.75000,0.75210,4,16,uni_111,2,2,0,free_surface,3080,1030.9234,4338.4327,4.208,3.333
sandwich,0.75000,0.75210,4,16,uni_111,3,2,0,grip,3080,640.6889,3250.3645,5.073,2.497
sandwich,0.75000,0.75210,4,16,uni_111,0,3,0,grip,3080,786.2238,5303.3883,6.745,4.075
sandwich,0.75000,0.75210,4,16,uni_111,1,3,0,free_surface,3080,941.5798,3868.0648,4.108,2.972
sandwich,0.75000,0.75210,4,16,uni_111,2,3,0,free_surface,3080,941.5811,3868.0700,4.108,2.972
sandwich,0.75000,0.75210,4,16,uni_111,3,3,0,grip,3080,786.2254,5303.4001,6.745,4.075
sandwich,0.75000,0.75210,4,16,uni_111,0,0,1,grip,3080,1858.0682,8823.5704,4.749,6.780
sandwich,0.75000,0.75210,4,16,uni_111,1,0,1,free_surface,3080,1338.3290,5462.7509,4.082,4.197
sandwich,0.75000,0.75210,4,16,uni_111,2,0,1,free_surface,3080,861.1611,3856.5014,4.478,2.963
sandwich,0.75000,0.75210,4,16,uni_111,3,0,1,grip,3080,531.2472,3760.3204,7.078,2.889
sandwich,0.75000,0.75210,4,16,uni_111,0,1,1,grip,3080,1478.9570,6811.3343,4.605,5.233
sandwich,0.75000,0.75210,4,16,uni_111,1,1,1,interior,3080,1496.0603,5874.1189,3.926,4.513
sandwich,0.75000,0.75210,4,16,uni_111,2,1,1,interior,3080,1231.5228,5048.1174,4.099,3.879
sandwich,0.75000,0.75210,4,16,uni_111,3,1,1,grip,3080,791.7683,3966.7720,5.010,3.048
sandwich,0.75000,0.75210,4,16,uni_111,0,2,1,grip,3080,1093.3932,5270.3681,4.820,4.049
sandwich,0.75000,0.75210,4,16,uni_111,1,2,1,interior,3080,1370.2591,5478.4813,3.998,4.209
sandwich,0.75000,0.75210,4,16,uni_111,2,2,1,interior,3080,1370.2592,5478.4880,3.998,4.209
sandwich,0.75000,0.75210,4,16,uni_111,3,2,1,grip,3080,1093.3912,5270.3669,4.820,4.049
sandwich,0.75000,0.75210,4,16,uni_111,0,3,1,grip,3080,640.6882,3250.3625,5.073,2.497
sandwich,0.75000,0.75210,4,16,uni_111,1,3,1,free_surface,3080,1030.9246,4338.4548,4.208,3.333
sandwich,0.75000,0.75210,4,16,uni_111,2,3,1,free_surface,3080,1273.7276,4934.1359,3.874,3.791
sandwich,0.75000,0.75210,4,16,uni_111,3,3,1,grip,3080,1411.1883,7222.9480,5.118,5.550
sandwich,0.75000,0.75210,4,16,uni_111,0,0,2,grip,3080,1411.1879,7222.9403,5.118,5.550
sandwich,0.75000,0.75210,4,16,uni_111,1,0,2,free_surface,3080,1273.7287,4934.1316,3.874,3.791
sandwich,0.75000,0.75210,4,16,uni_111,2,0,2,free_surface,3080,1030.9234,4338.4327,4.208,3.333
sandwich,0.75000,0.75210,4,16,uni_111,3,0,2,grip,3080,640.6889,3250.3645,5.073,2.497
sandwich,0.75000,0.75210,4,16,uni_111,0,1,2,grip,3080,1093.3932,5270.3681,4.820,4.049
sandwich,0.75000,0.75210,4,16,uni_111,1,1,2,interior,3080,1370.2591,5478.4813,3.998,4.209
sandwich,0.75000,0.75210,4,16,uni_111,2,1,2,interior,3080,1370.2592,5478.4880,3.998,4.209
sandwich,0.75000,0.75210,4,16,uni_111,3,1,2,grip,3080,1093.3912,5270.3670,4.820,4.049
sandwich,0.75000,0.75210,4,16,uni_111,0,2,2,grip,3080,791.7700,3966.7782,5.010,3.048
sandwich,0.75000,0.75210,4,16,uni_111,1,2,2,interior,3080,1231.5245,5048.1295,4.099,3.879
sandwich,0.75000,0.75210,4,16,uni_111,2,2,2,interior,3080,1496.0624,5874.1240,3.926,4.513
sandwich,0.75000,0.75210,4,16,uni_111,3,2,2,grip,3080,1478.9553,6811.3417,4.606,5.233
sandwich,0.75000,0.75210,4,16,uni_111,0,3,2,grip,3080,531.2439,3760.3241,7.078,2.889
sandwich,0.75000,0.75210,4,16,uni_111,1,3,2,free_surface,3080,861.1619,3856.5037,4.478,2.963
sandwich,0.75000,0.75210,4,16,uni_111,2,3,2,free_surface,3080,1338.3268,5462.7587,4.082,4.197
sandwich,0.75000,0.75210,4,16,uni_111,3,3,2,grip,3080,1858.0667,8823.5686,4.749,6.780
sandwich,0.75000,0.75210,4,16,uni_111,0,0,3,grip,3080,786.2238,5303.3883,6.745,4.075
sandwich,0.75000,0.75210,4,16,uni_111,1,0,3,free_surface,3080,941.5798,3868.0648,4.108,2.972
sandwich,0.75000,0.75210,4,16,uni_111,2,0,3,free_surface,3080,941.5811,3868.0700,4.108,2.972
sandwich,0.75000,0.75210,4,16,uni_111,3,0,3,grip,3080,786.2254,5303.4001,6.745,4.075
sandwich,0.75000,0.75210,4,16,uni_111,0,1,3,grip,3080,640.6882,3250.3625,5.073,2.497
sandwich,0.75000,0.75210,4,16,uni_111,1,1,3,free_surface,3080,1030.9246,4338.4548,4.208,3.333
sandwich,0.75000,0.75210,4,16,uni_111,2,1,3,free_surface,3080,1273.7276,4934.1359,3.874,3.791
sandwich,0.75000,0.75210,4,16,uni_111,3,1,3,grip,3080,1411.1883,7222.9480,5.118,5.550
sandwich,0.75000,0.75210,4,16,uni_111,0,2,3,grip,3080,531.2439,3760.3241,7.078,2.889
sandwich,0.75000,0.75210,4,16,uni_111,1,2,3,free_surface,3080,861.1619,3856.5037,4.478,2.963
sandwich,0.75000,0.75210,4,16,uni_111,2,2,3,free_surface,3080,1338.3268,5462.7587,4.082,4.197
sandwich,0.75000,0.75210,4,16,uni_111,3,2,3,grip,3080,1858.0667,8823.5686,4.749,6.780
sandwich,0.75000,0.75210,4,16,uni_111,0,3,3,grip,3080,614.3355,5419.5154,8.822,4.164
sandwich,0.75000,0.75210,4,16,uni_111,1,3,3,free_surface,3080,429.3513,2523.7593,5.878,1.939
sandwich,0.75000,0.75210,4,16,uni_111,2,3,3,free_surface,3080,1045.8473,4557.8600,4.358,3.502
sandwich,0.75000,0.75210,4,16,uni_111,3,3,3,grip,3080,2317.2631,15561.6600,6.716,11.957
sandwich,0.75000,0.75210,4,16,hydro,0,0,0,grip,3080,2437.7169,19273.3115,7.906,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,0,0,free_surface,3080,1896.2610,8118.0653,4.281,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,0,0,free_surface,3080,1896.2575,8118.0816,4.281,-1.000
sandwich,0.75000,0.75210,4,16,hydro,3,0,0,grip,3080,2437.7158,19273.2997,7.906,-1.000
sandwich,0.75000,0.75210,4,16,hydro,0,1,0,grip,3080,1854.9159,11706.9566,6.311,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,1,0,free_surface,3080,2286.1190,8837.2007,3.866,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,1,0,free_surface,3080,2286.1195,8837.1968,3.866,-1.000
sandwich,0.75000,0.75210,4,16,hydro,3,1,0,grip,3080,1854.9157,11706.9513,6.311,-1.000
sandwich,0.75000,0.75210,4,16,hydro,0,2,0,grip,3080,1854.9161,11706.9569,6.311,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,2,0,free_surface,3080,2286.1196,8837.2013,3.866,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,2,0,free_surface,3080,2286.1201,8837.1974,3.866,-1.000
sandwich,0.75000,0.75210,4,16,hydro,3,2,0,grip,3080,1854.9159,11706.9516,6.311,-1.000
sandwich,0.75000,0.75210,4,16,hydro,0,3,0,grip,3080,2437.7170,19273.3149,7.906,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,3,0,free_surface,3080,1896.2614,8118.0699,4.281,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,3,0,free_surface,3080,1896.2580,8118.0861,4.281,-1.000
sandwich,0.75000,0.75210,4,16,hydro,3,3,0,grip,3080,2437.7159,19273.3032,7.906,-1.000
sandwich,0.75000,0.75210,4,16,hydro,0,0,1,grip,3080,1854.9159,11706.9566,6.311,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,0,1,free_surface,3080,2286.1190,8837.2007,3.866,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,0,1,free_surface,3080,2286.1195,8837.1968,3.866,-1.000
sandwich,0.75000,0.75210,4,16,hydro,3,0,1,grip,3080,1854.9157,11706.9513,6.311,-1.000
sandwich,0.75000,0.75210,4,16,hydro,0,1,1,grip,3080,855.2941,8303.6112,9.708,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,1,1,interior,3080,2618.6946,9538.7001,3.643,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,1,1,interior,3080,2618.6944,9538.6947,3.643,-1.000
sandwich,0.75000,0.75210,4,16,hydro,3,1,1,grip,3080,855.2911,8303.5964,9.709,-1.000
sandwich,0.75000,0.75210,4,16,hydro,0,2,1,grip,3080,855.2932,8303.6074,9.708,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,2,1,interior,3080,2618.6954,9538.7005,3.643,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,2,1,interior,3080,2618.6952,9538.6952,3.643,-1.000
sandwich,0.75000,0.75210,4,16,hydro,3,2,1,grip,3080,855.2902,8303.5926,9.709,-1.000
sandwich,0.75000,0.75210,4,16,hydro,0,3,1,grip,3080,1854.9141,11706.9531,6.311,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,3,1,free_surface,3080,2286.1194,8837.2073,3.866,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,3,1,free_surface,3080,2286.1200,8837.2034,3.866,-1.000
sandwich,0.75000,0.75210,4,16,hydro,3,3,1,grip,3080,1854.9138,11706.9478,6.311,-1.000
sandwich,0.75000,0.75210,4,16,hydro,0,0,2,grip,3080,1854.9161,11706.9569,6.311,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,0,2,free_surface,3080,2286.1196,8837.2013,3.866,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,0,2,free_surface,3080,2286.1201,8837.1973,3.866,-1.000
sandwich,0.75000,0.75210,4,16,hydro,3,0,2,grip,3080,1854.9159,11706.9516,6.311,-1.000
sandwich,0.75000,0.75210,4,16,hydro,0,1,2,grip,3080,855.2932,8303.6074,9.708,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,1,2,interior,3080,2618.6954,9538.7005,3.643,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,1,2,interior,3080,2618.6952,9538.6952,3.643,-1.000
sandwich,0.75000,0.75210,4,16,hydro,3,1,2,grip,3080,855.2902,8303.5926,9.709,-1.000
sandwich,0.75000,0.75210,4,16,hydro,0,2,2,grip,3080,855.2924,8303.5983,9.708,-1.000
sandwich,0.75000,0.75210,4,16,hydro,1,2,2,interior,3080,2618.6962,9538.7001,3.643,-1.000
sandwich,0.75000,0.75210,4,16,hydro,2,2,2,interior,3080,2618.6959,9538.6947,3.643,-1.000
