fixture,rho_target,r_unit,rho_lib,rho_meas,N,vpc,population,state,n_vox,macro_vm,macro_p,macro_il_z,peak_vm,p99_vm,p999_vm,K_peak,K_p99,peak_il_z,K_il
cut,0.31300,0.126295,0.31619,0.28252,4,16,grip,shear_xy,37376,256.34745,0.00000,0.00000,3518.5147,2566.5922,3252.9882,13.726,10.012,1473.2657,-1.000
cut,0.31300,0.126295,0.31619,0.28252,4,16,grip,shear_diag,37376,437.90386,0.00000,0.00000,5719.7680,4626.7498,5104.8584,13.062,10.566,2050.1455,-1.000
cut,0.31300,0.126295,0.31619,0.28252,4,16,grip,uni_111,37376,296.00454,250.20627,250.20627,9539.0103,4815.5715,6367.6456,32.226,16.269,4348.9649,17.382
cut,0.31300,0.126295,0.31619,0.28252,4,16,grip,hydro,37376,0.00000,750.61882,750.61882,11419.4529,6735.5738,7905.4861,-1.000,-1.000,6836.0752,9.107
cut,0.31300,0.126295,0.31619,0.28252,4,16,free_surface,uni_x,23360,252.82391,250.20627,165.93164,4440.8555,3937.1615,4398.6549,17.565,15.573,1911.4471,11.519
cut,0.31300,0.126295,0.31619,0.28252,4,16,free_surface,uni_z,23360,252.82391,250.20627,418.75555,1599.7820,1272.2915,1468.7743,6.328,5.032,1704.9946,4.072
cut,0.31300,0.126295,0.31619,0.28252,4,16,free_surface,biax_xy,23360,252.82391,500.41255,331.86327,5752.0423,4477.7640,5120.5564,22.751,17.711,2204.7453,6.644
cut,0.31300,0.126295,0.31619,0.28252,4,16,free_surface,shear_xy,23360,256.34745,0.00000,0.00000,3135.5140,2084.3767,3080.4936,12.232,8.131,558.1726,-1.000
cut,0.31300,0.126295,0.31619,0.28252,4,16,free_surface,shear_diag,23360,437.90386,0.00000,0.00000,4578.9188,3764.4963,4508.6843,10.456,8.597,2193.7657,-1.000
cut,0.31300,0.126295,0.31619,0.28252,4,16,free_surface,uni_111,23360,296.00454,250.20627,250.20627,4472.9112,2889.0637,3640.7103,15.111,9.760,1800.7923,7.197
cut,0.31300,0.126295,0.31619,0.28252,4,16,free_surface,hydro,23360,0.00000,750.61882,750.61882,6470.2015,5093.1158,6264.1105,-1.000,-1.000,2933.8763,3.909
cut,0.31300,0.126295,0.31619,0.28252,4,16,cut_layer,uni_x,10880,252.82391,250.20627,165.93164,4734.0020,3746.3178,4525.7648,18.725,14.818,1708.7312,10.298
cut,0.31300,0.126295,0.31619,0.28252,4,16,cut_layer,uni_z,10880,252.82391,250.20627,418.75555,4728.8492,3656.4770,4709.9275,18.704,14.463,4753.7066,11.352
cut,0.31300,0.126295,0.31619,0.28252,4,16,cut_layer,biax_xy,10880,252.82391,500.41255,331.86327,7566.4442,5748.8302,6801.5409,29.928,22.738,3966.6460,11.953
cut,0.31300,0.126295,0.31619,0.28252,4,16,cut_layer,shear_xy,10880,256.34745,0.00000,0.00000,3474.6869,2455.7985,3137.9335,13.555,9.580,1245.0745,-1.000
cut,0.31300,0.126295,0.31619,0.28252,4,16,cut_layer,shear_diag,10880,437.90386,0.00000,0.00000,5247.8594,4175.3191,5009.5797,11.984,9.535,1366.2458,-1.000
cut,0.31300,0.126295,0.31619,0.28252,4,16,cut_layer,uni_111,10880,296.00454,250.20627,250.20627,9167.8475,4263.1228,6485.1931,30.972,14.402,4735.2975,18.926
cut,0.31300,0.126295,0.31619,0.28252,4,16,cut_layer,hydro,10880,0.00000,750.61882,750.61882,9998.7901,6870.7508,8245.2116,-1.000,-1.000,7313.7181,9.744
cut,0.60000,0.191791,0.60004,0.59291,4,16,interior,uni_x,29376,930.18108,769.60342,459.54306,7282.5207,5396.4121,7250.8342,7.829,5.801,1602.8092,3.488
cut,0.60000,0.191791,0.60004,0.59291,4,16,interior,uni_z,29376,930.18108,769.60342,1389.72414,2394.8777,1466.2353,2104.3865,2.575,1.576,2763.2407,1.988
cut,0.60000,0.191791,0.60004,0.59291,4,16,interior,biax_xy,29376,930.18108,1539.20684,919.08612,8608.2185,6399.5470,8541.3318,9.254,6.880,1842.6662,2.005
cut,0.60000,0.191791,0.60004,0.59291,4,16,interior,shear_xy,29376,699.90559,0.00000,0.00000,3446.7745,3175.5769,3421.6592,4.925,4.537,597.9096,-1.000
cut,0.60000,0.191791,0.60004,0.59291,4,16,interior,shear_diag,29376,1611.12088,0.00000,0.00000,6214.7973,4734.9336,6105.0920,3.857,2.939,1392.6062,-1.000
cut,0.60000,0.191791,0.60004,0.59291,4,16,interior,uni_111,29376,808.18137,769.60342,769.60342,5869.3743,3819.2075,4913.8979,7.262,4.726,2838.7546,3.689
cut,0.60000,0.191791,0.60004,0.59291,4,16,interior,hydro,29376,0.00000,2308.81026,2308.81026,9987.5303,7336.6225,9818.7083,-1.000,-1.000,2694.1323,1.167
cut,0.60000,0.191791,0.60004,0.59291,4,16,grip,uni_x,78336,930.18108,769.60342,459.54306,7384.0208,5230.6388,6956.6437,7.938,5.623,2553.8793,5.557
cut,0.60000,0.191791,0.60004,0.59291,4,16,grip,uni_z,78336,930.18108,769.60342,1389.72414,7281.1846,4638.5031,6216.3071,7.828,4.987,7311.5850,5.261
cut,0.60000,0.191791,0.60004,0.59291,4,16,grip,biax_xy,78336,930.18108,1539.20684,919.08612,11144.8460,7138.4322,9316.9598,11.981,7.674,5692.4745,6.194
cut,0.60000,0.191791,0.60004,0.59291,4,16,grip,shear_xy,78336,699.90559,0.00000,0.00000,4393.7568,2821.9265,3861.5343,6.278,4.032,1937.8256,-1.000
cut,0.60000,0.191791,0.60004,0.59291,4,16,grip,shear_diag,78336,1611.12088,0.00000,0.00000,7602.0080,6125.5384,7164.4604,4.718,3.802,1873.6171,-1.000
cut,0.60000,0.191791,0.60004,0.59291,4,16,grip,uni_111,78336,808.18137,769.60342,769.60342,13314.9768,5392.8594,7514.0714,16.475,6.673,5779.2920,7.509
cut,0.60000,0.191791,0.60004,0.59291,4,16,grip,hydro,78336,0.00000,2308.81026,2308.81026,16801.7372,8460.4739,10610.3103,-1.000,-1.000,9460.3397,4.097
cut,0.60000,0.191791,0.60004,0.59291,4,16,free_surface,uni_x,48960,930.18108,769.60342,459.54306,7171.9839,5189.1831,7091.6112,7.710,5.579,1571.0679,3.419
cut,0.60000,0.191791,0.60004,0.59291,4,16,free_surface,uni_z,48960,930.18108,769.60342,1389.72414,2346.4995,1286.5248,1851.7249,2.523,1.383,2702.6123,1.945
cut,0.60000,0.191791,0.60004,0.59291,4,16,free_surface,biax_xy,48960,930.18108,1539.20684,919.08612,8399.8074,5646.7524,7981.0343,9.030,6.071,1732.5239,1.885
cut,0.60000,0.191791,0.60004,0.59291,4,16,free_surface,shear_xy,48960,699.90559,0.00000,0.00000,3464.4384,2638.7317,3254.1789,4.950,3.770,621.0087,-1.000
cut,0.60000,0.191791,0.60004,0.59291,4,16,free_surface,shear_diag,48960,1611.12088,0.00000,0.00000,7534.3253,5425.6061,7466.4215,4.676,3.368,1789.2812,-1.000
cut,0.60000,0.191791,0.60004,0.59291,4,16,free_surface,uni_111,48960,808.18137,769.60342,769.60342,5683.8123,3308.0818,4368.4908,7.033,4.093,2714.1064,3.527
cut,0.60000,0.191791,0.60004,0.59291,4,16,free_surface,hydro,48960,0.00000,2308.81026,2308.81026,9452.9492,6325.9696,9047.1674,-1.000,-1.000,2621.9900,1.136
cut,0.60000,0.191791,0.60004,0.59291,4,16,cut_layer,uni_x,23040,930.18108,769.60342,459.54306,7616.8543,5143.5569,7201.6553,8.189,5.530,2881.0188,6.269
cut,0.60000,0.191791,0.60004,0.59291,4,16,cut_layer,uni_z,23040,930.18108,769.60342,1389.72414,6984.2781,4475.1293,6115.2524,7.509,4.811,6749.6367,4.857
cut,0.60000,0.191791,0.60004,0.59291,4,16,cut_layer,biax_xy,23040,930.18108,1539.20684,919.08612,10327.0183,6900.2467,9258.4753,11.102,7.418,6004.4092,6.533
cut,0.60000,0.191791,0.60004,0.59291,4,16,cut_layer,shear_xy,23040,699.90559,0.00000,0.00000,4430.6128,2835.7301,3484.7009,6.330,4.052,1864.0826,-1.000
cut,0.60000,0.191791,0.60004,0.59291,4,16,cut_layer,shear_diag,23040,1611.12088,0.00000,0.00000,7778.7687,5893.0721,7473.1405,4.828,3.658,1889.5488,-1.000
cut,0.60000,0.191791,0.60004,0.59291,4,16,cut_layer,uni_111,23040,808.18137,769.60342,769.60342,12332.6735,5271.3675,8130.7331,15.260,6.523,7042.6649,9.151
cut,0.60000,0.191791,0.60004,0.59291,4,16,cut_layer,hydro,23040,0.00000,2308.81026,2308.81026,14918.6354,8719.7055,11694.1764,-1.000,-1.000,10198.2545,4.417
