iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
79,0.00238851493097,88423,88423,0.79729315444,0.00146709987299,0.0483362901927,1.11617269288e-12,1.72055396961e-12,2484,1,0,26313.3690419,11.6126246452,14788,0,0,0.397698830656,0.999200074948,0,0.1,0.336251436984,1,10317.904218,1,1,0,0,0,43,30,13,26,50,0,0,1,-2,0,0,0,0,0,0,26.4755802499
80,0.00238837830641,88423,88423,0.79729315444,0.00168921787811,0.0483362901927,1.1083003473e-12,1.71249022177e-12,2480,1,0,26309.0667081,14.0312080383,15042,0,0,0.394456610432,0.999456133735,0,0.1,0.337492608551,1,10292.5224943,1,1,0,0,0,41,25,13,29,50,0,0,0,-2,0,0,0,0,0,0,43.478943625
81,0.0023887659762,88423,88423,0.79729315444,0.000497683717301,0.0483362901927,1.32682612046e-12,1.75308992097e-12,2487,1,0,26142.1706672,12.7961249352,14215,0,0,0.394695123956,0.999456133735,0,0.1,0.334475956287,1,10379.6019462,1,1,0,0,0,37,22,10,25,50,0,0,0,-4,0,0,0,0,0,0,26.3126994157
82,0.00238875192412,88423,88423,0.79729315444,0.00339213886544,0.0483362901927,1.23087837718e-12,1.74232356774e-12,2485,1,0,25851.1619582,11.96129179,14368,0,0,0.395235384165,0.999456133735,0,0.1,0.335184560596,1,10353.8733959,1,1,0,0,0,40,23,11,28,51,0,0,1,2,0,0,0,0,0,0,26.0954410839
83,0.00238867820127,88423,88423,0.79729315444,0.00241536704153,0.0483362901927,1.15260864421e-12,1.73408610382e-12,2488,1,0,26070.6853747,11.959540844,14568,0,0,0.395902629002,0.999456133735,0,0.1,0.335648789506,1,10336.1291945,1,1,0,0,0,47,29,13,31,52,0,0,3,4,0,0,0,0,0,0,26.2268998749
84,0.00238847752403,88423,88423,0.79729315444,0.000222715666587,0.0483362901927,1.10479535373e-12,1.72060095204e-12,2482,1,0,25110.0237088,12.123374939,14791,0,0,0.396601200739,0.999456133735,0,0.1,0.336269875801,1,10313.5660338,1,1,0,0,0,46,30,13,29,53,0,0,1,-2,0,0,0,0,0,0,25.2723010001
85,0.00238828336571,88423,88423,0.79729315444,0.000735351138083,0.0483362901927,1.09182679748e-12,1.70936877133e-12,2486,1,0,25870.3017907,12.7058343887,15039,0,0,0.393450742617,0.999062843435,0,0.1,0.337559583179,1,10287.9951913,1,1,0,0,0,44,29,13,28,53,0,0,0,-2,0,0,0,0,0,0,43.1982529159
86,0.00238888534102,88424,88424,0.797302171247,0.0038218995031,0.0483362901927,1.16498803347e-12,1.76298585947e-12,2488,1,0,26304.538125,11.9397501945,14231,0,0,0.39390747693,0.999062843435,0,0.1,0.334029355076,1,10380.5090698,1,1,0,0,0,35,23,8,20,54,0,0,1,-10,0,0,0,0,0,0,26.468323458
87,0.0023887378409,88423,88423,0.79729315444,0.00121295338778,0.0483362901927,1.12124346799e-12,1.74384023344e-12,2483,1,0,25620.1160831,12.1749577522,14371,0,0,0.394319977694,0.999062843435,0,0.1,0.335217647776,1,10357.2016308,1,1,0,0,0,39,27,9,21,55,0,0,1,3,0,0,0,0,0,0,25.7741560424
88,0.00238854697619,88424,88424,0.797302171247,0.000504311515386,0.0483362901927,1.1118692463e-12,1.73030668424e-12,2491,1,0,25981.1065826,12.1506671906,14576,0,0,0.394855824374,0.999062843435,0,0.1,0.335876334086,1,10336.5083791,1,1,0,0,0,44,33,12,23,56,0,0,3,2,0,0,0,0,0,0,26.1317747077
89,0.00238839681673,88424,88424,0.797302171247,0.0010807003971,0.0483362901927,1.08894922245e-12,1.71967807795e-12,2484,1,0,26545.0127912,12.9342918396,14819,0,0,0.395648539784,0.999062843435,0,0.1,0.336684289349,1,10323.2751726,1,1,0,0,0,45,33,13,25,57,0,0,1,0,0,0,0,0,0,0,26.7995279171
90,0.00238824461399,88424,88424,0.797302171247,0.00142687468395,0.0483362901927,1.05054248149e-12,1.70981007437e-12,2489,1,0,26070.9424171,12.3338751793,15067,0,0,0.392264655161,0.999237711042,0,0.1,0.337944022378,1,10306.7414688,1,1,0,0,0,47,31,14,30,58,0,0,3,-1,0,0,0,0,0,0,43.471175333
91,0.00238877337922,88424,88424,0.797302171247,0.00200343932398,0.0483362901927,1.58843855366e-12,1.75955684104e-12,2504,1,0,25955.3167911,12.2337498665,14284,0,0,0.392664293278,0.999237711042,0,0.1,0.33471629137,1,10390.3316412,1,1,0,0,0,35,25,6,16,58,0,0,0,-12,0,0,0,0,0,0,26.1176749999
92,0.00238870406055,88424,88424,0.797302171247,0.00273635939052,0.0483362901927,1.2457762933e-12,1.74585754681e-12,2500,1,0,26139.0057907,12.2526669502,14427,0,0,0.393207675439,0.999237711042,0,0.1,0.335454824269,1,10363.7702303,1,1,0,0,0,44,28,10,26,59,0,0,5,4,0,0,0,0,0,0,26.302305833
93,0.00238862471846,88423,88423,0.79729315444,0.00235392838507,0.0483362901927,1.08981224374e-12,1.73914529419e-12,2506,1,0,27415.0964584,13.8969578743,14646,0,0,0.393960158851,0.999237711042,0,0.1,0.335946259965,1,10355.9675671,1,1,0,0,0,44,32,10,22,59,0,0,0,0,0,0,0,0,0,0,27.6861061249
94,0.00238835507081,88423,88423,0.79729315444,-0.000200690923319,0.0483362901927,1.04838942967e-12,1.72070918584e-12,2501,1,0,27494.039834,13.2354998589,14854,0,0,0.394625876527,0.999237711042,0,0.1,0.337266201144,1,10347.3334425,1,1,0,0,0,46,31,11,26,60,0,0,2,0,0,0,0,0,0,0,27.7902297499
95,0.00238828130028,88424,88424,0.797302171247,0.00227864413836,0.0483362901927,9.59724192798e-13,1.71677034403e-12,2497,1,0,26562.5551248,11.9965829849,15115,0,0,0.391012281008,0.999267911204,0,0.1,0.338598705556,1,10325.1878761,1,1,0,0,0,46,33,11,24,61,0,0,3,-3,0,0,0,0,0,0,44.0015912498
96,0.00238859863746,88424,88424,0.797302171247,-0.0018889788254,0.0483362901927,1.96830847882e-12,1.75379745673e-12,2522,1,0,26457.0757909,12.6773748398,14328,0,0,0.391065410411,0.999267911204,0,0.1,0.334454420765,1,10403.6112773,1,1,0,0,0,35,22,6,19,61,0,0,0,-11,0,0,0,0,0,0,26.6263424172
97,0.00238851814981,88423,88423,0.79729315444,0.00216208670521,0.0483362901927,1.62927811339e-12,1.74035764093e-12,2517,1,0,26693.5370002,12.2793750763,14484,0,0,0.391715886837,0.999267911204,0,0.1,0.335407876124,1,10377.5466604,1,1,0,0,0,41,27,8,22,62,0,0,3,3,0,0,0,0,0,0,26.8496757089
98,0.00238844281393,88423,88423,0.79729315444,0.0026890800613,0.0483362901927,1.27710400972e-12,1.73421602062e-12,2507,1,0,26654.7001247,12.3559579849,14659,0,0,0.3926005412,0.999267911204,0,0.1,0.336099763723,1,10370.4931372,1,1,0,0,0,47,31,10,26,63,0,0,4,2,0,0,0,0,0,0,26.8078474579
99,0.00238832187677,88423,88423,0.79729315444,0.00201059802137,0.0483362901927,1.03263881388e-12,1.72442278866e-12,2503,1,0,26530.9881659,12.2523341179,14912,0,0,0.393659360695,0.999267911204,0,0.1,0.337254355555,1,10364.6762434,1,1,0,0,0,44,29,10,25,64,0,0,1,-4,0,0,0,0,0,0,26.6860533748
100,0.00238815283194,88423,88423,0.79729315444,0.00110073661333,0.0483362901927,9.49933739856e-13,1.71437079845e-12,2497,1,0,25052.3930411,12.7836251259,15148,0,0,0.389751690438,0.999390764435,0,0.1,0.338898593308,1,10342.0442422,1,1,0,0,0,45,27,10,28,65,0,0,1,0,0,0,0,0,0,0,41.935704458
101,0.00238863599853,88423,88423,0.79729315444,0.00123208849808,0.0483362901927,2.14548363178e-12,1.76339163536e-12,2510,1,0,24195.2090001,12.9866247177,14353,0,0,0.390177088793,0.999390764435,0,0.1,0.335081536475,1,10446.1119271,1,1,0,0,0,38,20,5,23,65,0,0,0,-7,0,0,0,0,0,0,24.425718125
102,0.00238844081365,88424,88424,0.797302171247,0.00100691040919,0.0483362901927,1.69723912919e-12,1.7419617893e-12,2498,1,0,23684.2582502,11.9043750763,14532,0,0,0.39078733533,0.999390764435,0,0.1,0.335825889341,1,10412.6353937,1,1,0,0,0,43,28,8,23,66,0,0,4,1,0,0,0,0,0,0,23.843530166
103,0.00238841247147,88424,88424,0.797302171247,0.00319711076923,0.0483362901927,1.34875074583e-12,1.73825345968e-12,2494,1,0,24161.4623342,11.953915596,14712,0,0,0.391900421095,0.999390764435,0,0.1,0.336887375188,1,10411.9097148,1,1,0,0,0,43,31,8,20,67,0,0,2,-2,0,0,0,0,0,0,24.319751583
104,0.00238822684408,88423,88423,0.79729315444,0.0010438714737,0.0483362901927,1.03829093392e-12,1.72650437209e-12,2488,1,0,23606.3269582,11.867374897,14940,0,0,0.392754803162,0.999390764435,0,0.1,0.337953938202,1,10397.4285126,1,1,0,0,0,50,31,9,28,68,0,0,3,4,0,0,0,0,0,0,23.7700704997
105,0.0023880917734,88424,88424,0.797302171247,0.00149712864271,0.0483362901927,9.29013784615e-13,1.71687212449e-12,2483,1,0,23928.0879593,12.648458004,15175,0,0,0.388259051788,0.999695825779,0,0.1,0.339271057719,1,10385.6970281,1,1,0,0,0,45,28,9,26,68,0,0,0,-5,0,0,0,0,0,0,40.555617833
106,0.00238853659884,88423,88423,0.79729315444,0.00136506297585,0.0483362901927,1.83587250615e-12,1.7710695553e-12,2492,1,0,23994.0756249,12.5845842361,14368,0,0,0.38888752857,0.999695825779,0,0.1,0.335903444868,1,10492.2104914,1,1,0,0,0,38,17,6,27,68,0,0,0,-7,0,0,0,0,0,0,24.1634637909
107,0.00238855224293,88424,88424,0.797302171247,0.00386468507517,0.0483362901927,1.47988117831e-12,1.76009488007e-12,2486,1,0,24003.0915422,12.3870825768,14524,0,0,0.390087950672,0.999695825779,0,0.1,0.336803456307,1,10458.0187215,1,1,0,0,0,45,24,8,29,69,0,0,4,3,0,0,0,0,0,0,24.162461333
108,0.00238844913133,88424,88424,0.797302171247,0.00223947462775,0.0483362901927,1.15799610454e-12,1.74898483014e-12,2486,1,0,23910.5137081,12.1425828934,14687,0,0,0.390969497596,0.999695825779,0,0.1,0.337707211578,1,10437.1269882,1,1,0,0,0,40,27,6,19,69,0,0,0,-5,0,0,0,0,0,0,24.0606794581
109,0.00238828970676,88424,88424,0.797302171247,0.00108069338872,0.0483362901927,1.01498533146e-12,1.73678445754e-12,2481,1,0,23703.5322919,13.0329580307,14921,0,0,0.391822703163,0.999695825779,0,0.1,0.339098379095,1,10428.2790239,1,1,0,0,0,42,27,5,20,70,0,0,4,-2,0,0,0,0,0,0,23.8720294591
110,0.00238806058527,88424,88424,0.797302171247,-1.56795896588e-05,0.0483362901927,9.3897920473e-13,1.72218827183e-12,2487,1,0,24296.3410001,13.3107500076,15142,0,0,0.386848032119,0.999427009855,0,0.1,0.340239273985,1,10396.7531861,1,1,0,0,0,40,25,5,20,70,0,0,0,-2,0,0,0,0,0,0,41.006878709
111,0.00238850997309,88424,88424,0.797302171247,0.000788377127344,0.0483362901927,1.36922702794e-12,1.7728632322e-12,2498,1,0,24006.526792,12.5347080231,14360,0,0,0.387137287459,0.999427009855,0,0.1,0.334522133576,1,10485.8993983,1,1,0,0,0,38,18,6,26,70,0,0,0,-2,0,0,0,0,0,0,24.1572123752
112,0.00238840401717,88423,88423,0.79729315444,0.00208514489171,0.0483362901927,1.15233288486e-12,1.75596989168e-12,2493,1,0,24054.1906252,12.0504999161,14495,0,0,0.387805086848,0.999427009855,0,0.1,0.335862470759,1,10438.3572106,1,1,0,0,0,40,20,6,26,71,0,0,2,0,0,0,0,0,0,0,24.2095385417
113,0.00238834568153,88424,88424,0.797302171247,0.0021875827436,0.0483362901927,1.02732344522e-12,1.74934887694e-12,2491,1,0,23943.4880829,12.1971673965,14657,0,0,0.388803067273,0.999427009855,0,0.1,0.336825882856,1,10417.1686023,1,1,0,0,0,39,22,4,21,72,0,0,3,-4,0,0,0,0,0,0,24.1020922917
114,0.00238816933418,88423,88423,0.79729315444,0.00122540078292,0.0483362901927,9.30487030097e-13,1.73443718559e-12,2489,1,0,23853.7042918,12.2002501488,14870,0,0,0.389925951651,0.999427009855,0,0.1,0.33782128403,1,10404.9774946,1,1,0,0,0,38,19,5,24,73,0,0,1,-2,0,0,0,0,0,0,24.009560958
115,0.00238800503141,88423,88423,0.79729315444,0.000481461534008,0.0483362901927,9.60962956283e-13,1.72318830933e-12,2485,1,0,23916.4095411,14.6714997292,15083,0,0,0.385321327253,0.999453384179,0,0.1,0.339514408212,1,10371.8308947,1,1,0,0,0,39,16,4,27,74,0,0,3,-2,0,0,0,0,0,0,40.5002035829
116,0.00238847494119,88424,88424,0.797302171247,0.000521208793859,0.0483362901927,1.65288303657e-12,1.77759217708e-12,2494,1,0,23817.205584,12.1915411949,14304,0,0,0.385595139091,0.999453384179,0,0.1,0.334353618337,1,10474.231897,1,1,0,0,0,31,13,3,21,75,0,0,1,-9,0,0,0,0,0,0,23.9921627501
117,0.00238844978073,88424,88424,0.797302171247,0.00307126002115,0.0483362901927,1.40517738833e-12,1.76304141634e-12,2490,1,0,23943.1595001,12.5284576416,14437,0,0,0.386364961176,0.999453384179,0,0.1,0.335165886312,1,10427.6971569,1,1,0,0,0,37,16,3,24,76,0,0,3,3,0,0,0,0,0,0,24.1485332502
118,0.00238835182126,88423,88423,0.79729315444,0.00199431513207,0.0483362901927,1.20612953834e-12,1.75108509526e-12,2481,1,0,23537.8934174,12.0879998207,14585,0,0,0.387107079344,0.999453384179,0,0.1,0.335923523028,1,10409.1194293,1,1,0,0,0,39,19,4,24,77,0,0,2,0,0,0,0,0,0,0,23.696187417
119,0.00238816258727,88424,88424,0.797302171247,0.000624179725195,0.0483362901927,1.08093204952e-12,1.73771958716e-12,2480,1,0,23989.495584,13.0805411339,14789,0,0,0.38792150329,0.999453384179,0,0.1,0.336909107404,1,10391.8797342,1,1,0,0,0,36,13,4,27,77,0,0,0,-3,0,0,0,0,0,0,24.231399917
120,0.00238797862598,88424,88424,0.797302171247,0.000398303366874,0.0483362901927,1.08210161844e-12,1.72456736809e-12,2479,1,0,22987.2130833,12.1771669388,14996,0,0,0.383706000904,0.999685158538,0,0.1,0.338441065411,1,10360.5655192,1,1,0,0,0,34,13,3,24,78,0,0,1,-3,0,0,0,0,0,0,40.1508965832
