rung,iter,cg_iters,cg_multigrid,hier_built,mg_mode,traj_tol,compliance,change,achieved_vf
3,10,377,0,0,build-rejected,1.000e-08,505792977.1,0,0.001000
3,11,356,0,0,build-rejected,1.000e-08,505791772.1,0,0.001000
3,12,389,0,0,build-rejected,1.000e-08,505791147.1,0,0.001000
3,13,363,0,0,build-rejected,1.000e-08,505792253.8,0,0.001000
3,14,360,0,0,build-rejected,1.000e-08,505790546.5,0,0.001000
3,15,378,0,0,build-rejected,1.000e-08,505790770.1,0,0.001000
3,16,370,0,0,build-rejected,1.000e-08,505791370.9,0,0.001000
3,17,367,0,0,build-rejected,1.000e-08,505791558.2,0,0.001000
3,18,377,0,0,build-rejected,1.000e-08,505791284.4,0,0.001000
3,19,382,0,0,build-rejected,1.000e-08,505791953.8,0,0.001000
3,20,365,0,0,build-rejected,1.000e-08,505791652.9,0,0.001000
3,21,368,0,0,build-rejected,1.000e-08,505792243.6,0,0.001000
3,22,377,0,0,build-rejected,1.000e-08,505790415.2,0,0.001000
3,23,380,0,0,build-rejected,1.000e-08,505791180.4,0,0.001000
3,24,364,0,0,build-rejected,1.000e-08,505790812.2,0,0.001000
3,25,345,0,0,build-rejected,1.000e-08,505790688.5,0,0.001000
3,26,383,0,0,build-rejected,1.000e-08,505790513.3,0,0.001000
3,27,385,0,0,build-rejected,1.000e-08,505792076.6,0,0.001000
3,28,349,0,0,build-rejected,1.000e-08,505792196.7,0,0.001000
3,29,366,0,0,build-rejected,1.000e-08,505792197.8,0,0.001000
3,30,363,0,0,build-rejected,1.000e-08,505792350.1,0,0.001000
3,31,385,0,0,build-rejected,1.000e-08,505791563.1,0,0.001000
