rung,iter,cg_iters,cg_multigrid,hier_built,mg_mode,traj_tol,compliance,change,achieved_vf
2,92,78,1,1,carried,5.973e-05,14.74146842,0.131156,0.379862
2,93,81,1,1,carried,1.901e-05,14.73969038,0.144834,0.379861
2,94,76,1,1,carried,4.177e-05,14.73779466,0.135657,0.379864
2,95,80,1,1,carried,2.463e-05,14.73583898,0.158818,0.379863
2,96,76,1,1,carried,9.342e-05,14.73403404,0.1998,0.379864
2,97,65,1,1,carried,9.886e-04,14.73168941,0.195932,0.379868
2,98,68,1,1,carried,7.912e-04,14.72997838,0.1998,0.379871
2,99,68,1,1,carried,9.886e-04,14.72859389,0.154094,0.379873
2,100,76,1,1,carried,7.118e-05,14.72752755,0.168233,0.379876
2,101,74,1,1,carried,1.606e-04,14.72643884,0.1998,0.379875
2,102,65,1,1,carried,9.886e-04,14.72506878,0.1998,0.379877
2,103,65,1,1,carried,9.886e-04,14.72348222,0.182585,0.379879
2,104,71,1,1,carried,3.670e-04,14.72219861,0.0924828,0.379884
2,105,86,1,1,carried,2.051e-06,14.72158186,0.120561,0.379886
2,106,86,1,1,carried,1.033e-05,13.85348393,0.0268871,0.379536
2,107,124,1,1,carried,4.701e-08,13.87017191,0.01604,0.379543
2,108,125,1,1,carried,2.518e-08,13.86939988,0.0172329,0.379542
2,109,125,1,1,carried,2.697e-08,13.86914005,0.0209272,0.379539
2,110,125,1,1,carried,3.336e-08,13.86891134,0.0262773,0.379537
2,111,125,1,1,carried,4.539e-08,13.86866278,0.0338113,0.379534
2,112,122,1,1,carried,7.003e-08,13.86837803,0.0447257,0.379531
2,113,123,1,1,carried,1.313e-07,13.8680381,0.0605145,0.379527
2,114,121,1,1,carried,3.257e-07,13.86761348,0.0489164,0.379523
2,115,122,1,1,carried,1.671e-07,13.86721202,0.0599173,0.379520
2,116,119,1,1,carried,3.147e-07,13.86687633,0.072089,0.379516
2,117,116,1,1,carried,6.342e-07,12.20123367,0.0725746,0.378282
2,118,110,1,1,carried,6.522e-07,12.24482289,0.0474829,0.378333
2,119,118,1,1,carried,1.538e-07,12.23989066,0.0485006,0.378329
2,120,118,1,1,carried,1.631e-07,12.23794005,0.0500438,0.378323
2,121,122,1,1,carried,1.783e-07,12.23638422,0.059452,0.378315
2,122,117,1,1,carried,3.064e-07,12.23492253,0.0699168,0.378304
2,123,108,1,1,carried,5.597e-07,12.23340659,0.0806291,0.378297
2,124,105,1,1,carried,1.037e-06,12.23186364,0.0936006,0.378291
2,125,103,1,1,carried,2.188e-06,12.23025032,0.108351,0.378288
2,126,88,1,1,carried,5.114e-06,12.2285323,0.106345,0.378292
2,127,90,1,1,carried,4.556e-06,12.22685122,0.123263,0.378299
2,128,95,1,1,carried,1.207e-05,11.0347571,0.130852,0.375618
2,129,84,1,1,carried,1.868e-05,11.07175102,0.0889371,0.376595
2,130,100,1,1,carried,1.673e-06,11.06234317,0.145737,0.377172
2,131,80,1,1,carried,4.400e-05,11.05846956,0.143446,0.377537
2,132,81,1,1,carried,3.856e-05,11.05563204,0.0862543,0.377776
2,133,106,1,1,carried,1.433e-06,11.05361903,0.133277,0.377988
2,134,95,1,1,carried,2.147e-05,11.05108463,0.1998,0.378192
2,135,70,1,1,carried,9.886e-04,11.04769762,0.1998,0.378332
2,136,70,1,1,carried,9.886e-04,11.04379707,0.1998,0.378413
2,137,70,1,1,carried,9.886e-04,11.04069817,0.103238,0.378371
2,138,99,1,1,carried,3.810e-06,11.03981436,0.101271,0.378443
2,139,127,1,1,carried,3.402e-06,10.7945946,0.0999,0.372913
2,140,130,1,1,carried,3.144e-06,10.81161184,0.0999,0.377753
2,141,125,1,1,carried,3.144e-06,10.80632161,0.0999,0.377792
2,142,123,1,1,carried,3.144e-06,10.80289341,0.0999,0.379202
2,143,113,1,1,carried,3.144e-06,10.80075218,0.079854,0.379079
2,144,114,1,1,carried,9.916e-07,10.79957422,0.0999,0.379959
2,145,112,1,1,carried,3.144e-06,10.79770075,0.0999,0.379812
2,146,112,1,1,carried,3.144e-06,10.7967423,0.0999,0.380081
2,147,112,1,1,carried,3.144e-06,10.79621998,0.084491,0.379636
2,148,125,1,1,carried,1.295e-06,10.79605046,0.0999,0.379589
2,149,112,1,1,carried,3.144e-06,10.79586736,0.0999,0.379766
2,150,107,1,1,carried,3.144e-06,10.77925979,0.04995,0.377991
2,151,136,1,1,carried,1.773e-07,10.78522863,0.04995,0.375744
2,152,130,1,1,carried,1.773e-07,10.78398565,0.04995,0.376350
2,153,128,1,1,carried,1.773e-07,10.78398394,0.04995,0.376485
2,154,129,1,1,carried,1.773e-07,10.78382195,0.04995,0.376571
2,155,130,1,1,carried,1.773e-07,10.7833486,0.04995,0.377214
2,156,129,1,1,carried,1.773e-07,10.783344,0.04995,0.376931
2,157,130,1,1,carried,1.773e-07,10.7833552,0.04995,0.376923
2,158,130,1,1,carried,1.773e-07,10.78347978,0.0498436,0.377155
2,159,131,1,1,carried,1.762e-07,10.78354737,0.04995,0.376620
2,160,120,1,1,carried,1.773e-07,10.7833664,0.04995,0.377125
3,1,19,1,1,carried,1.000e-03,368.6230969,0.1998,0.225595
3,2,23,1,1,carried,9.886e-04,447.4183739,0.1998,0.219647
3,3,56,1,1,carried,9.886e-04,222.019605,0.1998,0.231261
3,4,60,1,1,carried,9.886e-04,133.5031624,0.139822,0.247842
3,5,74,1,1,carried,3.130e-05,92.29410021,0.1998,0.256621
3,6,72,1,1,carried,9.886e-04,76.05921065,0.156377,0.257893
3,7,100,1,1,carried,8.117e-05,68.98583457,0.158322,0.257717
3,8,104,1,1,carried,9.079e-05,63.0138063,0.131562,0.257080
3,9,114,1,1,carried,1.946e-05,56.62209779,0.168776,0.256216
3,10,109,1,1,carried,1.657e-04,49.617495,0.1998,0.255910
3,11,97,1,1,carried,9.886e-04,42.91300201,0.1998,0.256370
3,12,99,1,1,carried,9.886e-04,37.83265031,0.1998,0.257133
3,13,89,1,1,carried,9.886e-04,34.48529225,0.184546,0.257531
3,14,91,1,1,carried,4.108e-04,32.20057493,0.1998,0.257564
3,15,85,1,1,carried,9.886e-04,30.41248006,0.1998,0.258091
3,16,85,1,1,carried,9.886e-04,29.06293046,0.1998,0.258685
3,17,83,1,1,carried,9.886e-04,28.12429191,0.1998,0.258957
3,18,82,1,1,carried,9.886e-04,27.43256485,0.1998,0.258992
3,19,82,1,1,carried,9.886e-04,26.8059791,0.1998,0.259005
3,20,88,1,1,carried,9.886e-04,26.22488556,0.1998,0.259183
3,21,86,1,1,carried,9.886e-04,25.74536004,0.1998,0.259468
3,22,90,1,1,carried,9.886e-04,25.40254042,0.1998,0.259563
3,23,88,1,1,carried,9.886e-04,25.15341352,0.1998,0.259664
3,24,86,1,1,carried,9.886e-04,24.95682514,0.1998,0.259748
3,25,90,1,1,carried,9.886e-04,24.8106231,0.1998,0.259810
3,26,88,1,1,carried,9.886e-04,24.7056656,0.1998,0.259834
3,27,90,1,1,carried,9.886e-04,24.61663341,0.1998,0.259840
3,28,105,1,1,carried,9.886e-04,24.52495941,0.1998,0.259868
3,29,104,1,1,carried,9.886e-04,24.44656771,0.1998,0.259868
3,30,96,1,1,carried,9.886e-04,24.37529341,0.1998,0.259861
3,31,96,1,1,carried,9.886e-04,24.29540809,0.1998,0.259846
3,32,94,1,1,carried,9.886e-04,24.20560304,0.1998,0.259835
3,33,96,1,1,carried,9.886e-04,24.1016627,0.1998,0.259866
3,34,101,1,1,carried,9.886e-04,23.99622905,0.1998,0.259890
3,35,94,1,1,carried,9.886e-04,23.89847259,0.1998,0.259906
3,36,93,1,1,carried,9.886e-04,23.82374034,0.1998,0.259894
3,37,96,1,1,carried,9.886e-04,23.77677649,0.1998,0.259885
3,38,92,1,1,carried,9.886e-04,23.70666137,0.1998,0.259884
3,39,88,1,1,carried,9.886e-04,23.62854641,0.1998,0.259853
3,40,101,1,1,carried,9.886e-04,23.52862038,0.1998,0.259863
3,41,92,1,1,carried,9.886e-04,23.41836657,0.1998,0.259897
3,42,85,1,1,carried,9.886e-04,23.33214653,0.1998,0.259924
3,43,85,1,1,carried,9.886e-04,23.27570241,0.1998,0.259944
3,44,85,1,1,carried,9.886e-04,23.23588186,0.1998,0.259960
3,45,87,1,1,carried,9.886e-04,23.20696359,0.1998,0.259965
3,46,85,1,1,carried,9.886e-04,23.18643023,0.1998,0.259969
3,47,86,1,1,carried,9.886e-04,23.16780616,0.1998,0.259968
3,48,86,1,1,carried,9.886e-04,23.14914197,0.1998,0.259973
3,49,86,1,1,carried,9.886e-04,23.13076452,0.1998,0.259979
3,50,86,1,1,carried,9.886e-04,23.118508,0.1998,0.259978
3,51,87,1,1,carried,9.886e-04,23.10710751,0.1998,0.259977
3,52,87,1,1,carried,9.886e-04,23.09449953,0.1998,0.259976
3,53,87,1,1,carried,9.886e-04,23.08078491,0.1998,0.259975
3,54,87,1,1,carried,9.886e-04,23.06730824,0.1998,0.259975
3,55,87,1,1,carried,9.886e-04,23.05280395,0.18417,0.259979
3,56,92,1,1,carried,4.020e-04,23.04161397,0.1998,0.259980
3,57,87,1,1,carried,9.886e-04,23.03213408,0.1998,0.259984
3,58,88,1,1,carried,9.886e-04,23.02491237,0.166647,0.259986
3,59,99,1,1,carried,1.466e-04,23.0181278,0.106384,0.259991
3,60,115,1,1,carried,4.567e-06,23.01318253,0.12905,0.259990
3,61,106,1,1,carried,1.684e-05,23.00808004,0.1998,0.259986
3,62,86,1,1,carried,9.886e-04,23.00126155,0.1998,0.259983
3,63,86,1,1,carried,9.886e-04,22.99212068,0.180339,0.259984
3,64,92,1,1,carried,3.225e-04,22.98232546,0.122278,0.259985
3,65,106,1,1,carried,1.140e-05,22.97450767,0.149063,0.259981
3,66,99,1,1,carried,5.328e-05,22.96504442,0.1845,0.259976
3,67,90,1,1,carried,4.097e-04,22.95310656,0.1998,0.259975
3,68,86,1,1,carried,9.886e-04,22.94044178,0.1998,0.259984
3,69,85,1,1,carried,9.886e-04,22.92991551,0.164186,0.259991
3,70,96,1,1,carried,1.272e-04,22.92442367,0.106489,0.259994
3,71,111,1,1,carried,4.594e-06,22.92122761,0.106361,0.259996
3,72,113,1,1,carried,4.561e-06,22.91918745,0.149339,0.259996
3,73,105,1,1,carried,5.413e-05,22.91713309,0.1998,0.259995
3,74,82,1,1,carried,9.886e-04,22.91440497,0.105959,0.259996
3,75,111,1,1,carried,4.456e-06,22.91168515,0.0971457,0.259996
3,76,114,1,1,carried,2.683e-06,22.91001725,0.0871936,0.259996
3,77,116,1,1,carried,1.513e-06,22.9084222,0.092377,0.259996
3,78,117,1,1,carried,2.039e-06,22.90681528,0.0991665,0.259996
3,79,115,1,1,carried,3.014e-06,22.90511609,0.0969231,0.259997
3,80,113,1,1,carried,2.649e-06,22.90336711,0.113882,0.259996
3,81,69,1,1,carried,1.000e-03,36.27101593,0.1998,0.252749
3,82,81,1,1,carried,9.886e-04,28.82728299,0.136241,0.256382
3,83,95,1,1,carried,2.547e-05,25.49209961,0.143651,0.258173
3,84,95,1,1,carried,3.902e-05,23.8683126,0.124873,0.259382
3,85,101,1,1,carried,1.324e-05,23.12238994,0.143896,0.259830
3,86,97,1,1,carried,3.957e-05,22.76779328,0.123059,0.260012
3,87,100,1,1,carried,1.193e-05,22.57158902,0.116433,0.260113
3,88,102,1,1,carried,8.144e-06,22.447636,0.132143,0.260173
3,89,101,1,1,carried,2.012e-05,22.36929567,0.113292,0.260212
3,90,107,1,1,carried,6.797e-06,22.31704969,0.12272,0.260226
3,91,100,1,1,carried,1.170e-05,22.27911747,0.16134,0.260226
3,92,95,1,1,carried,1.080e-04,22.24597267,0.155153,0.260228
3,93,100,1,1,carried,7.565e-05,22.21343768,0.1998,0.260232
3,94,83,1,1,carried,9.886e-04,22.18747977,0.182266,0.260229
3,95,91,1,1,carried,3.603e-04,22.16308688,0.165411,0.260241
3,96,94,1,1,carried,1.365e-04,22.14523943,0.141392,0.260253
3,97,99,1,1,carried,3.426e-05,22.13371037,0.136894,0.260265
3,98,102,1,1,carried,2.645e-05,22.12732259,0.154644,0.260270
3,99,96,1,1,carried,7.347e-05,22.12356688,0.13848,0.260273
3,100,100,1,1,carried,2.897e-05,22.12040729,0.129059,0.260277
3,101,104,1,1,carried,1.684e-05,22.11842588,0.123022,0.260279
3,102,105,1,1,carried,1.190e-05,22.11664482,0.154474,0.260279
3,103,100,1,1,carried,7.275e-05,22.1145502,0.0815797,0.260283
3,104,116,1,1,carried,1.095e-06,22.11387367,0.0736983,0.260277
3,105,115,1,1,carried,6.958e-07,22.11431774,0.151905,0.260278
3,106,100,1,1,carried,6.275e-05,22.11586465,0.14248,0.260265
3,107,101,1,1,carried,3.648e-05,22.11545094,0.109529,0.260278
3,108,108,1,1,carried,5.473e-06,20.80029695,0.0518215,0.260712
3,109,118,1,1,carried,1.975e-07,20.75177845,0.0202435,0.260726
3,110,126,1,1,carried,3.207e-08,20.74919227,0.0202091,0.260727
3,111,127,1,1,carried,3.201e-08,20.74849022,0.0230838,0.260727
3,112,125,1,1,carried,3.777e-08,20.74785894,0.0265071,0.260727
3,113,122,1,1,carried,4.599e-08,20.74721599,0.0305306,0.260726
3,114,125,1,1,carried,5.798e-08,20.74652694,0.0355767,0.260726
3,115,123,1,1,carried,7.752e-08,20.74575785,0.0438988,0.260726
3,116,122,1,1,carried,1.252e-07,20.74486823,0.0541863,0.260725
3,117,118,1,1,carried,2.263e-07,20.74380967,0.0663207,0.260725
3,118,116,1,1,carried,4.550e-07,20.74254089,0.0798038,0.260723
3,119,115,1,1,carried,9.888e-07,20.74101054,0.0938481,0.260721
3,120,110,1,1,carried,2.219e-06,18.15004623,0.0631402,0.260295
3,121,117,1,1,carried,3.789e-07,18.17743733,0.0540768,0.260367
3,122,118,1,1,carried,2.249e-07,18.16911925,0.0642464,0.260406
3,123,117,1,1,carried,4.038e-07,18.16258309,0.0753102,0.260438
3,124,114,1,1,carried,7.634e-07,18.15523764,0.0906794,0.260463
3,125,108,1,1,carried,1.849e-06,18.14667891,0.11778,0.260487
3,126,105,1,1,carried,8.801e-06,18.13711283,0.147798,0.260518
3,127,97,1,1,carried,4.954e-05,18.12652158,0.166561,0.260548
3,128,93,1,1,carried,1.459e-04,18.1141703,0.195979,0.260586
3,129,87,1,1,carried,7.934e-04,18.10192628,0.18543,0.260646
3,130,86,1,1,carried,4.323e-04,18.09125705,0.1998,0.260672
3,131,83,1,1,carried,9.886e-04,18.08231869,0.1998,0.260680
3,132,83,1,1,carried,9.886e-04,18.07523577,0.1998,0.260693
3,133,86,1,1,carried,9.886e-04,18.06877873,0.199316,0.260678
3,134,86,1,1,carried,9.614e-04,18.06412397,0.1998,0.260702
3,135,88,1,1,carried,9.886e-04,18.06022161,0.1998,0.260723
3,136,84,1,1,carried,9.886e-04,18.05749714,0.19421,0.260750
3,137,87,1,1,carried,7.165e-04,18.05449607,0.1998,0.260765
3,138,87,1,1,carried,9.886e-04,18.05005661,0.1998,0.260760
3,139,88,1,1,carried,9.886e-04,18.04444569,0.1998,0.260795
3,140,85,1,1,carried,9.886e-04,18.03644409,0.1998,0.260779
3,141,86,1,1,carried,9.886e-04,18.03303259,0.14745,0.260763
3,142,101,1,1,carried,4.856e-05,18.03220424,0.1998,0.260787
3,143,85,1,1,carried,9.886e-04,18.03128741,0.153162,0.260785
3,144,102,1,1,carried,6.746e-05,18.02979938,0.138142,0.260806
3,145,105,1,1,carried,2.842e-05,18.02856581,0.165064,0.260809
3,146,97,1,1,carried,1.338e-04,18.02724519,0.159172,0.260840
3,147,99,1,1,carried,9.534e-05,18.02608558,0.115009,0.260843
3,148,109,1,1,carried,7.503e-06,18.02519501,0.155111,0.260865
3,149,96,1,1,carried,7.547e-05,18.02302487,0.1998,0.260879
3,150,85,1,1,carried,9.886e-04,18.01875642,0.1998,0.260871
3,151,139,1,1,carried,9.886e-04,15.9717861,0.192141,0.253318
3,152,126,1,1,carried,6.361e-04,16.24189128,0.0864932,0.257337
3,153,146,1,1,carried,1.453e-06,16.13168566,0.0903437,0.258278
3,154,148,1,1,carried,1.814e-06,16.11122601,0.110395,0.258743
3,155,140,1,1,carried,5.753e-06,16.09941753,0.165571,0.259179
3,156,119,1,1,carried,1.378e-04,16.08975824,0.160197,0.259519
3,157,117,1,1,carried,1.011e-04,16.0827619,0.179459,0.259846
3,158,124,1,1,carried,3.065e-04,16.07691814,0.120052,0.260111
3,159,144,1,1,carried,1.003e-05,16.07284059,0.1998,0.260410
3,160,123,1,1,carried,9.886e-04,16.06663817,0.1998,0.260699
3,161,118,1,1,carried,9.886e-04,16.06124522,0.183529,0.260928
3,162,288,1,1,carried,3.875e-04,15.57550824,0.0999,0.231541
3,163,179,1,1,carried,3.144e-06,16.06547933,0.0999,0.255701
3,164,275,1,1,carried,3.144e-06,15.82428335,0.0999,0.258733
3,165,265,1,1,carried,3.144e-06,15.74217548,0.0999,0.261579
3,166,1619,0,1,stagnated,3.144e-06,15.69781582,0.0999,0.263454
3,167,1466,0,1,stagnated,3.144e-06,15.67731994,0.0999,0.264889
3,168,1555,0,1,stagnated,3.144e-06,15.66802889,0.0999,0.264299
3,169,1287,0,0,build-rejected,3.144e-06,15.66571465,0.0842036,0.264766
3,170,1207,0,0,build-rejected,1.274e-06,15.66477794,0.0955623,0.264651
3,171,1175,0,0,build-rejected,2.449e-06,15.66422924,0.075364,0.264785
3,172,1193,0,0,build-rejected,7.658e-07,15.66397817,0.0750664,0.264772
3,173,1136,0,0,build-rejected,7.528e-07,15.59961649,0.04995,0.251459
3,174,1119,0,0,build-rejected,1.773e-07,15.85735203,0.04995,0.256488
3,175,1047,0,0,build-rejected,1.773e-07,15.66861931,0.04995,0.258542
3,176,1082,0,0,build-rejected,1.773e-07,15.81225569,0.04995,0.258905
3,177,1020,0,0,build-rejected,1.773e-07,15.68103143,0.04995,0.260326
3,178,1039,0,0,build-rejected,1.773e-07,15.6804138,0.04995,0.260518
3,179,1001,0,0,build-rejected,1.773e-07,15.66662868,0.04995,0.262128
3,180,1035,0,0,build-rejected,1.773e-07,15.65388036,0.04995,0.262774
3,181,1007,0,0,build-rejected,1.773e-07,15.64956193,0.04995,0.263275
3,182,1006,0,0,build-rejected,1.773e-07,15.64906004,0.0477372,0.263571
3,183,1015,0,0,build-rejected,1.561e-07,15.64891835,0.04995,0.263813
