iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
60,0.00650112808151,58590,58590,0.528294741398,0.00205923040329,0.0483362901927,1.76046955225e-09,9.26939032718e-11,3172,1,0,26919.7693329,12.5350422859,8442,0,0,0.150926434285,0.988936891177,0,0.1,0,0,12752.8379549,1,1,0,0,0,7,0,0,7,30,0,0,0,1,0,0,0,0,0,0,39.277492167
61,0.00642101849147,58590,58590,0.528294741398,0.00210602716129,0.0483362901927,1.79019888096e-09,9.04488043211e-11,3165,1,0,22073.5331669,12.0005831718,8406,0,0,0.155024885737,0.986981090166,0,0.1,0,0,12780.282187,1,1,0,0,0,5,-2,0,7,30,0,0,0,-2,0,0,0,0,0,0,22.2808599998
62,0.00632116454153,58590,58590,0.528294741398,-0.00267856177475,0.0483362901927,1.80499489938e-09,8.86550629382e-11,3155,1,0,22252.146708,13.2723751068,8431,0,0,0.159257333742,0.955284459875,0,0.1,0,0,12874.9116775,1,1,0,0,0,9,-1,0,10,31,0,0,2,2,0,0,0,0,0,0,22.4313064576
63,0.00622331223312,58591,58591,0.528303758205,-0.00273735381502,0.0483362901927,1.78596996221e-09,8.70966418709e-11,3145,1,0,22312.3586249,12.0395841599,8529,0,0,0.163777888162,0.943252863862,0,0.1,0,0,12915.7111869,1,1,0,0,0,5,-3,0,8,31,0,0,0,-4,0,0,0,0,0,0,22.4879105003
64,0.00613346155775,58590,58590,0.528294741398,-0.00124357876682,0.0483362901927,1.76106354207e-09,8.61548207145e-11,3142,1,0,27001.062583,13.2398748398,8526,0,0,0.167652974436,0.934498802806,0,0.1,0,0,12977.3970185,1,1,0,0,0,8,-4,0,12,32,0,0,1,2,0,0,0,0,0,0,27.1779095409
65,0.00604609046144,58591,58591,0.528303758205,-0.000512866200067,0.0483362901927,1.74480005309e-09,8.51249449931e-11,3137,1,0,22089.8508329,12.319750309,8635,0,0,0.148986608356,0.933772245304,0,0.1,0,0,12995.1028652,1,1,0,0,0,9,-3,0,12,33,0,0,1,0,0,0,0,0,0,0,34.4845356671
66,0.00598148620515,58591,58591,0.528303758205,0.00160430313538,0.0483362901927,1.81902165582e-09,8.44369975997e-11,3138,1,0,22184.2328753,12.8037500381,8462,0,0,0.154638626864,0.946791893426,0,0.1,0,0,12921.7530586,1,1,0,0,0,5,-2,0,7,34,0,0,1,-5,0,0,0,0,0,0,22.3510920419
67,0.00589545227684,58591,58591,0.528303758205,-0.00207438719389,0.0483362901927,1.82957787444e-09,8.2404044725e-11,3133,1,0,22086.4639587,12.0582079887,8568,0,0,0.156446979527,0.976030470924,0,0.1,0,0,13050.3745628,1,1,0,0,0,6,-4,0,10,35,0,0,1,0,0,0,0,0,0,0,22.2462376668
68,0.00582480327045,58590,58590,0.528294741398,0.00184933796391,0.0483362901927,1.60816094473e-09,8.12236242336e-11,3131,1,0,22383.1567502,13.2542910576,8542,0,0,0.162916454633,0.965485147558,0,0.1,0,0,13044.1517033,1,1,0,0,0,5,-5,0,10,35,0,0,0,-1,0,0,0,0,0,0,22.5685067079
69,0.00574507491082,58591,58591,0.528303758205,-0.0017417032173,0.0483362901927,1.61793864789e-09,7.9286838761e-11,3123,1,0,25738.7226253,13.4934997559,8626,0,0,0.164118857424,0.98401582123,0,0.1,0,0,13125.6311613,1,1,0,0,0,6,-5,0,11,36,0,0,1,0,0,0,0,0,0,0,25.9586950839
70,0.00567344973964,58590,58590,0.528294741398,-0.000225460862363,0.0483362901927,1.67823593389e-09,7.82293558394e-11,3121,1,0,23152.2063332,12.1007919312,8636,0,0,0.145870330496,0.975562084652,0,0.1,0,0,13109.1475449,1,1,0,0,0,4,-5,0,9,36,0,0,0,-2,0,0,0,0,0,0,35.3750052503
71,0.00560923648517,58590,58590,0.528294741398,-0.00104249796266,0.0483362901927,1.65458445614e-09,7.7074564386e-11,3117,1,0,22118.787416,22.4492921829,8486,0,0,0.149938537377,0.972240400365,0,0.1,0,0,13072.7456751,1,1,0,0,0,7,-6,0,13,37,0,0,2,1,0,0,0,0,0,0,22.369409041
72,0.00552817230622,58591,58591,0.528303758205,-0.00490063984626,0.0483362901927,1.45300938782e-09,7.57768962916e-11,3112,1,0,22056.4338751,12.1449580193,8525,0,0,0.152570503423,0.976795372102,0,0.1,0,0,13168.8968585,1,1,0,0,0,5,-5,0,10,38,0,0,1,-3,0,0,0,0,0,0,22.1999074584
73,0.00546624698426,58590,58590,0.528294741398,0.00137774337441,0.0483362901927,1.56976688856e-09,7.52017450598e-11,3110,1,0,21597.6320844,12.6555829048,8581,0,0,0.157264229091,0.954478613323,0,0.1,0,0,13146.0098101,1,1,0,0,0,5,-6,0,11,38,0,0,0,0,0,0,0,0,0,0,21.7412957083
