iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
26,0.00352291876195,58590,58590,0.528294741398,0.00150613486767,0.0483362901927,2.65250419153e-11,4.75279118002e-11,2747,1,0,17885.2728748,12.6496667862,21620,0,0,0.288846216153,0.998956862056,0,0.1,0,0,29304.5771919,1,1,0,0,0,25,-4,9,38,22,0,0,4,-29,0,0,0,0,0,0,25.136340417
27,0.00355783209721,58591,58591,0.528303758205,0.00965259969234,0.0483362901927,2.23535347286e-11,5.1936588536e-11,2735,1,0,18018.4180827,13.0089578629,21790,0,0,0.293325221363,0.998956862056,0,0.1,0,0,29702.9014753,1,1,0,0,0,37,6,17,48,23,0,0,25,-13,0,0,0,0,0,0,25.2941070423
28,0.00353176425302,58591,58591,0.528303758205,-0.0053096562624,0.0483362901927,1.98027470123e-11,4.79222764919e-11,2739,1,0,17915.7045412,13.4038748741,21417,0,0,0.292741518405,0.998956862056,0,0.1,0,0,29273.5129262,1,1,0,0,0,33,-8,15,56,24,0,0,11,-15,0,0,0,0,0,0,24.984950542
29,0.00356157040546,58591,58591,0.528303758205,0.00683404505253,0.0483362901927,2.52339638753e-11,5.2014089403e-11,2735,1,0,18771.8008327,13.4163341522,21534,0,0,0.294440096788,0.998956862056,0,0.1,0,0,29609.3062548,1,1,0,0,0,40,16,17,41,25,0,0,27,-20,0,0,0,0,0,0,26.088062875
30,0.00353213837266,58590,58590,0.528294741398,-0.00598467886448,0.0483362901927,2.00351921563e-11,4.79189825838e-11,2740,1,0,17941.76125,11.9710001945,21208,0,0,0.283031141009,0.998274791738,0,0.1,0,0,29162.6208493,1,1,0,0,0,33,-3,15,51,26,0,0,11,-18,0,0,0,0,0,0,37.5673293341
31,0.00355048525615,58591,58591,0.528303758205,0.0156734138727,0.0483362901927,2.28927837163e-11,5.00875146815e-11,2737,1,0,17912.0673752,12.7317080498,21249,0,0,0.289440171944,0.998274791738,0,0.1,0,0,28790.0865329,1,1,0,0,0,34,14,15,35,27,0,0,22,-21,0,0,0,0,0,0,25.3018963751
32,0.00352656229607,58591,58591,0.528303758205,-0.00529326498508,0.0483362901927,1.88809389673e-11,4.69703707477e-11,2738,1,0,18105.694416,12.1090836525,20780,0,0,0.288591169832,0.998274791738,0,0.1,0,0,28562.463779,1,1,0,0,0,26,-5,11,42,28,0,0,5,-13,0,0,0,0,0,0,25.2130178749
33,0.00355653366914,58591,58591,0.528303758205,0.00756941735744,0.0483362901927,2.50025784498e-11,5.09679487128e-11,2736,1,0,27132.1392918,13.2541670799,21036,0,0,0.290952094776,0.998274791738,0,0.1,0,0,28850.2813206,1,1,0,0,0,40,11,20,49,29,0,0,26,-12,0,0,0,0,0,0,34.5742595
34,0.00352632506167,58590,58590,0.528294741398,-0.0070970505476,0.0483362901927,1.95606427766e-11,4.6879825893e-11,2739,1,0,18805.5479999,12.6885418892,20595,0,0,0.289632555382,0.998274791738,0,0.1,0,0,28481.8561724,1,1,0,0,0,23,-3,9,35,30,0,0,4,-21,0,0,0,0,0,0,26.357302458
35,0.00355401223127,58591,58591,0.528303758205,0.00689513981342,0.0483362901927,2.52689968128e-11,5.08739800516e-11,2737,1,0,17918.3087077,13.7062091827,20895,0,0,0.283251265381,0.999761827643,0,0.1,0,0,28797.6454308,1,1,0,0,0,39,13,19,45,31,0,0,26,-10,0,0,0,0,0,0,40.2185586672
36,0.0035282384867,58591,58591,0.528303758205,0.00170059502125,0.0483362901927,2.78522976788e-11,4.63260095935e-11,2744,1,0,18052.3412504,13.4175839424,20275,0,0,0.285495680918,0.999761827643,0,0.1,0,0,27770.7269516,1,1,0,0,0,22,2,6,26,32,0,0,3,-20,0,0,0,0,0,0,25.250495417
37,0.00354510928044,58590,58590,0.528294741398,0.00598020851612,0.0483362901927,2.37816583066e-11,4.92881424568e-11,2738,1,0,17753.5002084,14.1085829735,20636,0,0,0.286340183993,0.999761827643,0,0.1,0,0,28190.3497256,1,1,0,0,0,37,12,18,43,33,0,0,23,-8,0,0,0,0,0,0,25.0046297088
38,0.00352288574303,58590,58590,0.528294741398,-0.00479482114315,0.0483362901927,1.67027464858e-11,4.60337161517e-11,2733,1,0,17916.4030418,14.7017912865,20233,0,0,0.286594594826,0.999761827643,0,0.1,0,0,27896.1158173,1,1,0,0,0,20,2,9,27,34,0,0,3,-20,0,0,0,0,0,0,25.2419048343
