schedule,cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf,mnd,mfv,mnd_proj,mfv_proj,draft,traj_tol
jump32,1e-08,1,43,13.252971,0.04995,0.04995,0.0207696,0.00297619,6,2016,146,1,1,3,146,1.0000,32,0,0,0.49489,0.638475,326,0.0134841,326,0,1.00e-08
jump32,1e-08,1,44,13.233494,0.04995,0.04995,0.0186517,0,0,2016,240,1,1,3,240,1.0000,32,0,0,0.49418,0.623708,326,0.00921107,326,0,1.00e-08
jump32,1e-08,1,45,13.167746,0.04995,0.04995,0.0246173,0,0,2016,218,1,1,3,218,1.0000,32,0,0,0.51407,0.609727,326,0.0070259,326,0,1.00e-08
jump32,1e-08,1,46,13.140585,0.04995,0.04995,0.0212312,0.00198413,4,2016,220,1,1,3,220,1.0000,32,0,0,0.50360,0.597845,330,0.00586026,330,0,1.00e-08
jump32,1e-08,1,47,13.120617,0.04995,0.04995,0.0176081,0.000992063,2,2016,213,1,1,3,213,1.0000,32,0,0,0.51077,0.583268,328,0.00357527,328,0,1.00e-08
jump32,1e-08,1,48,13.111719,0.04995,0.04995,0.0168004,0,0,2016,240,1,1,3,240,1.0000,32,0,0,0.49716,0.575547,328,0.00285515,328,0,1.00e-08
jump32,1e-08,1,49,13.114154,0.04995,0.043453,0.0109785,0,0,2016,233,1,1,3,233,1.0000,32,0,0,0.50402,0.565255,328,0.00306413,328,0,1.00e-08
jump32,1e-08,1,50,13.117352,0.04995,0.0452984,0.00702092,0,0,2016,233,1,1,3,233,1.0000,32,0,0,0.50378,0.55737,328,0.00249012,328,0,1.00e-08
jump32,1e-08,1,51,13.112787,0.04995,0.0346557,0.00540671,0.000992063,2,2016,233,1,1,3,233,1.0000,32,0,0,0.50670,0.549296,326,0.00228333,326,0,1.00e-08
jump32,1e-08,1,52,13.111874,0.04995,0.0342567,0.00459681,0,0,2016,267,1,1,3,267,1.0000,32,0,0,0.50685,0.542868,326,0.00195066,326,0,1.00e-08
jump32,1e-08,1,53,13.110658,0.04995,0.04066,0.00474622,0,0,2016,227,1,1,3,227,1.0000,32,0,0,0.50948,0.536028,326,0.00145601,326,0,1.00e-08
jump32,1e-08,1,54,13.109669,0.04995,0.037555,0.00623213,0,0,2016,242,1,1,3,242,1.0000,32,0,0,0.51374,0.528437,326,0.000709451,326,0,1.00e-08
jump32,1e-08,1,55,13.108136,0.04995,0.0430001,0.0078307,0,0,2016,210,1,1,3,210,1.0000,32,0,0,0.51962,0.516959,326,0.000686452,326,0,1.00e-08
jump32,1e-08,1,56,13.107011,0.04995,0.043904,0.00746477,0,0,2016,215,1,1,3,215,1.0000,32,0,0,0.52527,0.5066,326,0.000814937,326,0,1.00e-08
jump32,1e-08,1,57,13.106727,0.04995,0.0382386,0.00649839,0,0,2016,216,1,1,3,216,1.0000,32,0,0,0.52631,0.497169,326,0.000807405,326,0,1.00e-08
