field,printed_voxels,achieved_vf,fractional_samples,max_von_mises_mpa,margin_worst_case,margin_effective,accepted,min_feature_violations,load_path_connected,frozen_solid_below_iso,frozen_solid_total,frozen_void_above_iso,frozen_restored,mass_grams
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4_hilb/rho,75645,0.682076390392,28188,0.0213109688537,2580.83057497,534.393985587,1,799,1,0,40216,0,0,465.188170088
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A5_a424/snap/it0001,75724,0.682788718171,28479,0.0300993706995,1827.28072786,378.361850025,1,780,1,0,40216,0,0,465.686243394
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A5_a424/snap/it0005,75795,0.683428911491,28456,0.027725090817,1983.76266332,410.763436543,1,797,1,0,40216,0,0,466.128975222
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A5_a424/snap/it0010,75870,0.684105172041,28333,0.0226785843263,2425.19547114,502.16774639,1,803,1,0,40216,0,0,466.559408944
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A5_a424/snap/it0015,75786,0.683347760225,28372,0.0200781738304,2739.29294888,567.20564722,1,787,1,0,40216,0,0,466.073633743
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A5_a424/snap/it0020,75703,0.682599365217,28426,0.0188893064255,2911.70034309,602.904803697,1,784,1,0,40216,0,0,465.538666118
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A5_a424/rho,75703,0.682599365217,28426,0.0188893064255,2911.70034309,602.904803697,1,784,1,0,40216,0,0,465.538666118
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4b_hilb_descent/snap/it0001,75848,0.683906802279,28224,0.0273643812344,2009.91206521,416.178004718,1,763,1,0,40216,0,0,466.448725987
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4b_hilb_descent/snap/it0005,75864,0.684051071197,28203,0.0274255245646,2005.43110381,415.250164337,1,765,1,0,40216,0,0,466.55325989
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4b_hilb_descent/snap/it0010,75890,0.684285508187,28168,0.0274937205821,2000.45678924,414.220168872,1,760,1,0,40216,0,0,466.682390007
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4b_hilb_descent/snap/it0015,75847,0.683897785472,28104,0.0275153914907,1998.88124502,413.893932286,1,748,1,0,40216,0,0,466.442576933
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4b_hilb_descent/snap/it0020,75934,0.68468224771,28011,0.0274733813444,2001.9377779,414.52682652,1,757,1,0,40216,0,0,466.965246452
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A4b_hilb_descent/rho,75934,0.68468224771,28011,0.0274733813444,2001.9377779,414.52682652,1,757,1,0,40216,0,0,466.965246452
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A6_step24/snap/it0001,75848,0.683906802279,28224,0.0273643812344,2009.91206521,416.178004718,1,763,1,0,40216,0,0,466.448725987
