iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,iteration_wall_s
11,0.00287980975685,75414.72,75673,0.682328860997,-0.0338222900924,600002305879,2.84212124841e-13,1.54487570392e-11,2890,1,0,22549.8745828,12.4115424156,18818,326,9.2520423593e-13,0.121876614542,0.999825170078,24,0.1,0.183349528434,29.5695152502
12,0.00288788734995,75414.72,75680,0.682391978648,0.00294114364569,514175951905,3.31652870251e-13,1.51477157872e-11,2908,1,0,23039.6600418,11.7342500687,18649,327,9.46340169713e-13,0.121109234492,0.999904136398,24,0.1,0.182916038718,30.054373208
13,0.00290254485456,75414.72,75655,0.682166558465,-0.0114374909402,206266675671,8.26735243145e-13,1.56976393509e-11,2919,1,0,22421.8955827,13.029624939,18451,329,9.88635761303e-13,0.121232629377,0.999919156648,24,0.1,0.183353601786,29.3610838749
14,0.00289700266333,75414.72,75644,0.682067373584,-0.02154079808,614578826280,2.77471209504e-13,1.54368390227e-11,2739,1,0,21217.9017081,11.7611670494,18297,327,9.06641665767e-13,0.120778768155,0.99988638888,24,0.1,0.178680137131,28.190167875
15,0.002898847409,75414.72,75632,0.681959171896,-0.0152387497149,667170453208,2.55598744584e-13,1.51957483981e-11,2735,1,0,21002.1687913,11.8822917938,18138,323,9.64204247398e-13,0.119964062666,0.999901756031,24,0.1,0.178773672034,28.039638333
16,0.00291169567437,75414.72,75606,0.681724734906,0.0152493161575,282367535627,4.5294140282e-13,1.49552167825e-11,2754,1,0,21179.8685417,12.9641661644,18077,326,9.27723596009e-13,0.118010746664,0.999987325252,24,0.075,0.179475883291,28.0981231658
17,0.00291558234751,75414.72,75645,0.682076390392,-0.00351563095087,279936338762,4.56875117619e-13,1.52865257531e-11,2786,1,0,21588.9984579,11.9768333435,17907,325,9.61759127096e-13,0.118345185477,0.999977548769,24,0.075,0.176372656283,28.5369549161
18,0.00291659481467,75414.72,75630,0.681941138282,-0.0228594375176,288230618855,4.43727832267e-13,1.54737760322e-11,2782,1,0,21495.6066251,12.3385419846,17770,327,9.28780261814e-13,0.118026327565,0.999998389676,24,0.075,0.175365195231,28.4353475827
19,0.00291614267307,75414.72,75619,0.681841953401,-0.0184642423014,560430338335,2.2821025014e-13,1.54540166862e-11,2782,1,0,21362.8451662,11.9505419731,17701,325,9.19902014713e-13,0.11808019653,0.999791165977,24,0.075,0.175404538684,28.2758215
20,0.00291521592831,75414.72,75610,0.681760802135,-0.0187947217257,684302374534,1.86899757267e-13,1.53227360576e-11,2760,1,0,21684.1877499,11.7699170113,17616,323,9.48591589388e-13,0.117051370765,0.999762764521,24,0.075,0.175432648687,28.6347952094
21,0.00292489746638,75414.72,75587,0.681553415567,0.00142652994891,232537897763,5.50000446928e-13,1.55251138102e-11,2734,1,0,21530.0256252,12.9441251755,17524,329,9.56388406575e-13,0.11801625781,0.999939147748,24,0.075,0.176753046423,28.5641802913
22,0.00292101381362,75414.72,75602,0.681688667677,-0.0102323475779,462738036455,2.07292146347e-13,1.54605972754e-11,2729,1,0,22763.1958337,12.2613329887,17508,320,9.79390990845e-13,0.117850295301,0.999876084827,24,0.05625,0.174588277136,29.725707625
23,0.00292524299976,75414.72,75605,0.681715718099,-0.00950848941748,233342387253,4.11078166733e-13,1.5414023421e-11,2806,1,0,21750.4597502,11.8339166641,17381,328,9.50550021973e-13,0.118243263407,0.99992093421,24,0.05625,0.175379178336,28.67533375
24,0.00292284050933,75414.72,75610,0.681760802135,-0.0016723752726,498215525505,1.92531055061e-13,1.53239462458e-11,2799,1,0,21714.355,11.7437911034,17366,318,9.96623050391e-13,0.117748612619,0.999891247423,24,0.05625,0.174714154944,28.6466406253
25,0.00293023291089,75414.72,75594,0.681616533218,-0.00198967682109,153712836756,6.2403350818e-13,1.5507626062e-11,2834,1,0,21547.7090001,13.0442910194,17336,331,9.22181143903e-13,0.118211940052,0.999966490919,24,0.05625,0.17483448001,28.4684977499
