cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf
1e-09,1,98,13.135698,0.131686,0.0395167,0.00089977,0,0,2016,143,1,1,3,143,1.0000,8,0,0,0.51147
1e-09,1,99,13.132943,0.0764957,0.0294402,0.000688119,0.000992063,2,2016,143,1,1,3,143,1.0000,8,0,0,0.51159
1e-09,1,100,13.131296,0.140617,0.0512248,0.000699427,0,0,2016,142,1,1,3,142,1.0000,8,0,0,0.51178
1e-09,1,101,13.128436,0.121003,0.0441429,0.000592446,0,0,2016,175,1,1,3,175,1.0000,8,0,0,0.51176
1e-09,1,102,13.126072,0.0342471,0.014266,0.000595602,0,0,2016,143,1,1,3,143,1.0000,8,0,0,0.51151
1e-09,1,103,13.125886,0.0327174,0.0115894,0.000365418,0,0,2016,143,1,1,3,143,1.0000,8,1,0,0.51138
1e-09,1,104,12.856407,0.0999,0.0767682,0.00981162,0,0,2016,159,1,1,3,159,1.0000,16,0,0,0.50424
1e-09,1,105,12.882275,0.0999,0.048619,0.00525054,0,0,2016,170,1,1,3,170,1.0000,16,0,0,0.50826
1e-09,1,106,12.874199,0.0999,0.0475346,0.00319711,0,0,2016,160,1,1,3,160,1.0000,16,0,0,0.50886
1e-09,1,107,12.870191,0.0999,0.0373715,0.00206888,0,0,2016,188,1,1,3,188,1.0000,16,0,0,0.50996
1e-09,1,108,12.867485,0.0968324,0.0352591,0.00136982,0.000992063,2,2016,188,1,1,3,188,1.0000,16,0,0,0.51075
1e-09,1,109,12.865778,0.0847629,0.0279381,0.00183026,0,0,2016,189,1,1,3,189,1.0000,16,0,0,0.51227
1e-09,1,110,12.863412,0.0999,0.054714,0.00223541,0.000992063,2,2016,190,1,1,3,190,1.0000,16,0,0,0.51421
1e-09,1,111,12.859571,0.0999,0.0651492,0.00431523,0,0,2016,251,1,1,3,251,1.0000,16,0,0,0.51645
1e-09,1,112,12.856768,0.0999,0.0684531,0.00651658,0,0,2016,189,1,1,3,189,1.0000,16,0,0,0.51561
1e-09,1,113,12.856134,0.0999,0.0812928,0.00919655,0,0,2016,182,1,1,3,182,1.0000,16,0,0,0.51581
1e-09,1,114,12.857385,0.0999,0.0947484,0.0106122,0,0,2016,173,1,1,3,173,1.0000,16,1,0,0.51784
1e-09,1,115,12.837015,0.04995,0.0486663,0.0101132,0,0,2016,171,1,1,3,171,1.0000,32,0,0,0.52140
1e-09,1,116,12.83534,0.04995,0.04995,0.0113181,0,0,2016,161,1,1,3,161,1.0000,32,0,0,0.52402
1e-09,1,117,12.835003,0.04995,0.04995,0.0123086,0,0,2016,175,1,1,3,175,1.0000,32,0,0,0.51684
1e-09,1,118,12.833458,0.04995,0.04995,0.00937173,0,0,2016,201,1,1,3,201,1.0000,32,0,0,0.51146
1e-09,1,119,12.835184,0.04995,0.04995,0.012035,0,0,2016,184,1,1,3,184,1.0000,32,0,0,0.52083
1e-09,1,120,12.835185,0.04995,0.0499462,0.0112823,0,0,2016,206,1,1,3,206,1.0000,32,0,0,0.51371
1e-09,1,121,12.835064,0.04995,0.0482807,0.00966458,0,0,2016,215,1,1,3,215,1.0000,32,0,0,0.51852
1e-09,1,122,12.834554,0.04995,0.0486603,0.00966043,0.000496032,1,2016,218,1,1,3,218,1.0000,32,0,0,0.50990
1e-09,1,123,12.83415,0.04995,0.0265979,0.00337131,0.000496032,1,2016,218,1,1,3,218,1.0000,32,0,0,0.51043
1e-09,1,124,12.834762,0.04995,0.0235941,0.00196918,0,0,2016,217,1,1,3,217,1.0000,32,0,0,0.51136
1e-09,1,125,12.834659,0.04995,0.0256677,0.00100759,0,0,2016,217,1,1,3,217,1.0000,32,1,0,0.51124
1e-09,2,1,172.71757,0.1998,-1,-1,-1,-1,2016,62,1,1,3,62,1.0000,0,0,0,0.34980
1e-09,2,2,122.99915,0.1998,0.175241,0.0695359,0.0446429,90,2016,72,1,1,3,72,1.0000,0,0,0,0.35969
1e-09,2,3,80.790668,0.169037,0.139406,0.0437343,0.0545635,110,2016,90,1,1,3,90,1.0000,0,0,0,0.37062
1e-09,2,4,60.14911,0.114349,0.08359,0.0245073,0.0178571,36,2016,167,1,1,3,167,1.0000,0,0,0,0.37573
1e-09,2,5,51.932558,0.128212,0.0828898,0.0253958,0.0168651,34,2016,119,1,1,3,119,1.0000,0,0,0,0.37523
1e-09,2,6,46.056605,0.16457,0.107978,0.0297556,0.0178571,36,2016,134,1,1,3,134,1.0000,0,0,0,0.37415
1e-09,2,7,40.372634,0.163091,0.105939,0.0244834,0.014881,30,2016,172,1,1,3,172,1.0000,0,0,0,0.37702
1e-09,2,8,36.86201,0.130472,0.0609926,0.0100397,0.00694444,14,2016,168,1,1,3,168,1.0000,0,0,0,0.37910
1e-09,2,9,35.654172,0.126097,0.0811948,0.00991315,0.00992063,20,2016,173,1,1,3,173,1.0000,0,0,0,0.37915
1e-09,2,10,34.916057,0.154274,0.106817,0.0124027,0.015873,32,2016,171,1,1,3,171,1.0000,0,0,0,0.37879
1e-09,2,11,34.031177,0.1998,0.151199,0.0154269,0.015873,32,2016,177,1,1,3,177,1.0000,0,0,0,0.37833
1e-09,2,12,32.918634,0.1998,0.118138,0.0152657,0.0168651,34,2016,299,1,1,3,299,1.0000,0,0,0,0.37836
1e-09,2,13,31.824743,0.177444,0.102518,0.0150211,0.014881,30,2016,238,1,1,3,238,1.0000,0,0,0,0.37816
1e-09,2,14,30.854037,0.1998,0.11967,0.014506,0.00793651,16,2016,230,1,1,3,230,1.0000,0,0,0,0.37805
1e-09,2,15,29.955182,0.1998,0.123546,0.0128589,0.00892857,18,2016,219,1,1,3,219,1.0000,0,0,0,0.37839
1e-09,2,16,29.18976,0.1998,0.100608,0.0105555,0.00892857,18,2016,203,1,1,3,203,1.0000,0,0,0,0.37882
1e-09,2,17,28.656439,0.1998,0.0991781,0.0096703,0.00496032,10,2016,201,1,1,3,201,1.0000,0,0,0,0.37899
1e-09,2,18,28.221379,0.1998,0.101347,0.00803988,0.00694444,14,2016,202,1,1,3,202,1.0000,0,0,0,0.37925
1e-09,2,19,27.895951,0.187469,0.0789989,0.00661822,0.0109127,22,2016,204,1,1,3,204,1.0000,0,0,0,0.37954
1e-09,2,20,27.680067,0.179983,0.0863427,0.00568989,0.00793651,16,2016,210,1,1,3,210,1.0000,0,0,0,0.37971
1e-09,2,21,27.54331,0.1998,0.0728557,0.0049039,0.00595238,12,2016,213,1,1,3,213,1.0000,0,0,0,0.37976
1e-09,2,22,27.444045,0.1998,0.0874565,0.00426446,0.00496032,10,2016,213,1,1,3,213,1.0000,0,0,0,0.37982
1e-09,2,23,27.364844,0.1998,0.0739632,0.00376335,0.000992063,2,2016,211,1,1,3,211,1.0000,0,0,0,0.37987
1e-09,2,24,27.29836,0.1998,0.0794706,0.00356374,0.00496032,10,2016,218,1,1,3,218,1.0000,0,0,0,0.37987
1e-09,2,25,27.241262,0.1998,0.0849955,0.00373092,0.00297619,6,2016,698,0,1,0,300,1.0000,0,0,0,0.37987
1e-09,2,26,27.183135,0.1998,0.0987982,0.0037333,0.00595238,12,2016,227,1,1,3,227,1.0000,0,0,0,0.37988
1e-09,2,27,27.128469,0.1998,0.106587,0.0037451,0.00595238,12,2016,225,1,1,3,225,1.0000,0,0,0,0.37990
1e-09,2,28,27.080441,0.192304,0.0997556,0.00334689,0.00198413,4,2016,230,1,1,3,230,1.0000,0,0,0,0.37993
1e-09,2,29,27.047227,0.1998,0.0937267,0.00293958,0.00297619,6,2016,232,1,1,3,232,1.0000,0,0,0,0.37994
1e-09,2,30,27.018169,0.187766,0.0670879,0.00274588,0.00396825,8,2016,231,1,1,3,231,1.0000,0,0,0,0.37994
1e-09,2,31,26.994391,0.1998,0.0810099,0.00269462,0.00198413,4,2016,248,1,1,3,248,1.0000,0,0,0,0.37994
1e-09,2,32,26.970278,0.1998,0.0950132,0.0027313,0.00198413,4,2016,291,1,1,3,291,1.0000,0,0,0,0.37994
1e-09,2,33,26.941756,0.1998,0.11279,0.00294964,0.00297619,6,2016,288,1,1,3,288,1.0000,0,0,0,0.37993
1e-09,2,34,26.909448,0.1998,0.101775,0.00250481,0,0,2016,268,1,1,3,268,1.0000,0,0,0,0.37995
1e-09,2,35,26.881286,0.1998,0.0791611,0.00167899,0.000992063,2,2016,1083,0,1,0,300,1.0000,0,0,0,0.37997
1e-09,2,36,26.867405,0.173364,0.0734466,0.00138665,0.00198413,4,2016,242,1,1,3,242,1.0000,0,0,0,0.37998
1e-09,2,37,26.858144,0.162786,0.0606774,0.00118631,0.00396825,8,2016,224,1,1,3,224,1.0000,0,0,0,0.37998
1e-09,2,38,26.850794,0.176574,0.0637541,0.00123213,0.00297619,6,2016,238,1,1,3,238,1.0000,0,0,0,0.37998
1e-09,2,39,26.843097,0.188593,0.0677397,0.00145546,0.000992063,2,2016,258,1,1,3,258,1.0000,0,0,0,0.37998
1e-09,2,40,26.83323,0.1998,0.0637171,0.00163802,0,0,2016,291,1,1,3,291,1.0000,0,0,0,0.37997
1e-09,2,41,26.820879,0.188695,0.0758329,0.00198388,0,0,2016,1094,0,1,0,300,1.0000,0,0,0,0.37996
1e-09,2,42,26.803798,0.1998,0.0738274,0.00210342,0.00297619,6,2016,1096,0,1,0,300,1.0000,0,0,0,0.37996
1e-09,2,43,26.784019,0.198532,0.0671955,0.00213821,0.00297619,6,2016,269,1,1,3,269,1.0000,0,0,0,0.37995
1e-09,2,44,26.764989,0.1998,0.0665063,0.00228537,0.00396825,8,2016,282,1,1,3,282,1.0000,0,0,0,0.37995
1e-09,2,45,26.743537,0.1998,0.0614269,0.00244997,0.00297619,6,2016,288,1,1,3,288,1.0000,0,0,0,0.37995
1e-09,2,46,26.717704,0.1998,0.0554969,0.00212698,0,0,2016,290,1,1,3,290,1.0000,0,0,0,0.37995
1e-09,2,47,26.694232,0.1998,0.060754,0.00197125,0.00396825,8,2016,269,1,1,3,269,1.0000,0,0,0,0.37995
1e-09,2,48,26.672965,0.185827,0.0610045,0.00198429,0.000992063,2,2016,263,1,1,3,263,1.0000,0,0,0,0.37996
1e-09,2,49,26.652083,0.1998,0.066088,0.00159873,0.00297619,6,2016,1091,0,1,0,300,1.0000,0,0,0,0.37996
1e-09,2,50,26.634465,0.1998,0.0687928,0.00172152,0.000992063,2,2016,1096,0,1,0,300,1.0000,0,0,0,0.37995
1e-09,2,51,26.614275,0.1998,0.0613308,0.0015956,0.00198413,4,2016,1097,0,1,0,300,1.0000,0,0,0,0.37996
1e-09,2,52,26.595273,0.180193,0.0576765,0.00156414,0.00198413,4,2016,1100,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,53,26.582446,0.160458,0.0491696,0.00160218,0,0,2016,1103,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,54,26.570371,0.177119,0.0573609,0.00153242,0,0,2016,1103,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,55,26.558055,0.1998,0.0673183,0.00136348,0.00396825,8,2016,1090,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,56,26.546719,0.1998,0.0688885,0.00137023,0,0,2016,1105,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,57,26.535913,0.188564,0.048801,0.00124684,0.00198413,4,2016,1100,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,58,26.52837,0.141443,0.0448279,0.00114798,0,0,2016,1101,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,59,26.522908,0.126422,0.0346702,0.0012553,0.000992063,2,2016,1101,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,60,26.517453,0.159729,0.0437712,0.00136991,0,0,2016,1101,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,61,26.510414,0.1998,0.0542008,0.00150337,0.00198413,4,2016,1102,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,62,26.501265,0.1998,0.0542008,0.00159133,0.00198413,4,2016,1104,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,63,26.48996,0.169497,0.0419921,0.00159581,0.00396825,8,2016,1007,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,64,26.478123,0.1998,0.0545429,0.00155054,0.000992063,2,2016,1039,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,65,26.466298,0.1998,0.0587808,0.00141031,0,0,2016,1040,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,66,26.454751,0.1998,0.0555627,0.00105148,0.00297619,6,2016,1048,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,67,26.444042,0.156542,0.0668086,0.000837995,0.000992063,2,2016,1051,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,68,26.43822,0.106179,0.0288037,0.000710592,0.000992063,2,2016,1052,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,69,26.433625,0.107932,0.0363312,0.000834844,0,0,2016,1051,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,70,26.428398,0.113036,0.0464306,0.000956447,0.000992063,2,2016,1050,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,71,26.420889,0.166262,0.0701441,0.00113134,0,0,2016,1020,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,72,26.410566,0.171237,0.0667231,0.00133539,0.00198413,4,2016,1017,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,73,26.399737,0.189757,0.0630236,0.00137112,0.00198413,4,2016,927,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,74,26.389331,0.1998,0.0639525,0.00156332,0.00198413,4,2016,864,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,75,26.377671,0.188006,0.0492133,0.00130079,0.000992063,2,2016,842,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,76,26.36828,0.1998,0.0679361,0.00124796,0.000992063,2,2016,859,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,77,26.359343,0.1998,0.0728506,0.00119501,0.00198413,4,2016,898,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,78,26.349399,0.1998,0.0731031,0.00136949,0,0,2016,789,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,79,26.339155,0.131352,0.0423424,0.00131114,0.000992063,2,2016,840,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,80,26.327422,0.1998,0.0543679,0.00133859,0.000992063,2,2016,861,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,81,26.314867,0.1998,0.055567,0.00150598,0.000992063,2,2016,845,0,0,0,0,1.0000,0,0,0,0.37996
1e-09,2,82,26.298629,0.169462,0.062735,0.00177783,0.00297619,6,2016,844,0,0,0,0,1.0000,0,0,0,0.37996
1e-09,2,83,26.281384,0.18806,0.0728738,0.0021153,0.00198413,4,2016,850,0,0,0,0,1.0000,0,0,0,0.37995
1e-09,2,84,26.262922,0.184469,0.0765758,0.00226232,0,0,2016,820,0,0,0,0,1.0000,0,0,0,0.37994
1e-09,2,85,26.238167,0.1998,0.0996612,0.00281485,0.00297619,6,2016,770,0,0,0,0,1.0000,0,0,0,0.37992
1e-09,2,86,26.204755,0.1998,0.106097,0.00335541,0.00992063,20,2016,757,0,0,0,0,1.0000,0,0,0,0.37990
1e-09,2,87,26.159686,0.1998,0.107087,0.00410088,0.00198413,4,2016,726,0,0,0,0,1.0000,0,0,0,0.37989
1e-09,2,88,26.106472,0.1998,0.0830725,0.00394922,0.00694444,14,2016,691,0,0,0,0,1.0000,0,0,0,0.37989
1e-09,2,89,26.049339,0.1998,0.123389,0.00494584,0.00793651,16,2016,654,0,0,0,0,1.0000,0,0,0,0.37986
1e-09,2,90,25.978808,0.1998,0.0750402,0.00371574,0.00297619,6,2016,648,0,0,0,0,1.0000,0,0,0,0.37988
1e-09,2,91,25.908332,0.1998,0.082238,0.00364093,0.00396825,8,2016,639,0,0,0,0,1.0000,0,0,0,0.37987
1e-09,2,92,25.83603,0.1998,0.0841524,0.00329381,0.00297619,6,2016,640,0,0,0,0,1.0000,0,0,0,0.37988
1e-09,2,93,25.762975,0.1998,0.0876411,0.00323853,0.00396825,8,2016,640,0,0,0,0,1.0000,0,0,0,0.37989
1e-09,2,94,25.69534,0.1998,0.0790045,0.00322235,0.000992063,2,2016,629,0,0,0,0,1.0000,0,0,0,0.37990
1e-09,2,95,25.633345,0.1998,0.0792354,0.00287715,0.00198413,4,2016,614,0,0,0,0,1.0000,0,0,0,0.37991
1e-09,2,96,25.584701,0.1998,0.0780248,0.00286624,0.00496032,10,2016,628,0,0,0,0,1.0000,0,0,0,0.37991
1e-09,2,97,25.533283,0.1998,0.0840674,0.00290523,0.00198413,4,2016,632,0,0,0,0,1.0000,0,0,0,0.37991
1e-09,2,98,25.487141,0.1998,0.0890787,0.00307969,0.00694444,14,2016,631,0,0,0,0,1.0000,0,0,0,0.37990
1e-09,2,99,25.434057,0.1998,0.0844678,0.00330868,0.00496032,10,2016,622,0,0,0,0,1.0000,0,0,0,0.37990
1e-09,2,100,25.376648,0.1998,0.0831208,0.00349203,0.00297619,6,2016,625,0,0,0,0,1.0000,0,0,0,0.37988
1e-09,2,101,25.309428,0.1998,0.0851876,0.00336435,0.000992063,2,2016,629,0,0,0,0,1.0000,0,0,0,0.37989
1e-09,2,102,25.254865,0.1998,0.0770493,0.00331432,0.00297619,6,2016,639,0,0,0,0,1.0000,0,0,0,0.37990
1e-09,2,103,25.202676,0.1998,0.0767155,0.00396049,0.00198413,4,2016,637,0,0,0,0,1.0000,0,0,0,0.37987
1e-09,2,104,25.144254,0.1998,0.0797112,0.00413809,0.00496032,10,2016,650,0,0,0,0,1.0000,0,0,0,0.37986
1e-09,2,105,25.072208,0.1998,0.0819026,0.00439903,0.00595238,12,2016,659,0,0,0,0,1.0000,0,0,0,0.37984
1e-09,2,106,24.9809,0.1998,0.0937939,0.00445812,0.00396825,8,2016,659,0,0,0,0,1.0000,0,0,0,0.37986
1e-09,2,107,24.882519,0.1998,0.104297,0.00384742,0.00198413,4,2016,658,0,0,0,0,1.0000,0,0,0,0.37989
1e-09,2,108,24.817677,0.1998,0.106066,0.00347229,0.00198413,4,2016,647,0,0,0,0,1.0000,0,0,0,0.37991
1e-09,2,109,24.768885,0.1998,0.0828407,0.002697,0.00297619,6,2016,654,0,0,0,0,1.0000,0,0,0,0.37993
1e-09,2,110,24.731603,0.178979,0.0618913,0.00237172,0.000992063,2,2016,662,0,0,0,0,1.0000,0,0,0,0.37994
1e-09,2,111,24.704652,0.184566,0.0739589,0.00241635,0.00496032,10,2016,653,0,0,0,0,1.0000,0,0,0,0.37994
1e-09,2,112,24.684892,0.1998,0.08527,0.00238438,0.000992063,2,2016,656,0,0,0,0,1.0000,0,0,0,0.37995
1e-09,2,113,24.663476,0.1998,0.08527,0.00229509,0.00595238,12,2016,661,0,0,0,0,1.0000,0,0,0,0.37995
1e-09,2,114,24.641783,0.1998,0.08527,0.00213086,0.00198413,4,2016,653,0,0,0,0,1.0000,0,0,0,0.37996
1e-09,2,115,24.622384,0.1998,0.0628054,0.00166538,0.00595238,12,2016,654,0,0,0,0,1.0000,0,0,0,0.37997
1e-09,2,116,24.608851,0.1998,0.0581302,0.00134984,0.000992063,2,2016,654,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,117,24.600253,0.1998,0.0553373,0.00114929,0.000992063,2,2016,653,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,118,24.593605,0.119478,0.0399205,0.000860384,0,0,2016,653,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,119,24.589361,0.107202,0.0343134,0.000820787,0.000992063,2,2016,653,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,120,24.586079,0.128178,0.0410275,0.00091015,0.000992063,2,2016,652,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,121,24.582927,0.15453,0.0494624,0.00103377,0,0,2016,653,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,122,24.579961,0.1998,0.0659866,0.00130642,0.000992063,2,2016,646,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,123,24.576003,0.1998,0.0639525,0.00129115,0.000992063,2,2016,651,0,0,0,0,1.0000,0,0,0,0.37998
1e-09,2,124,24.56992,0.130682,0.0305099,0.00125012,0.000992063,2,2016,648,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,125,24.56484,0.180091,0.0567681,0.00115222,0.000992063,2,2016,657,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,126,24.561311,0.169624,0.0723238,0.00122336,0,0,2016,661,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,127,24.557026,0.1998,0.085674,0.00108918,0,0,2016,663,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,128,24.550063,0.1998,0.0865905,0.0010117,0.000992063,2,2016,665,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,129,24.53947,0.1998,0.0882215,0.000755032,0,0,2016,661,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,130,24.533004,0.1998,0.087048,0.00063569,0,0,2016,648,0,0,0,0,1.0000,0,0,0,0.37999
1e-09,2,131,24.528601,0.103134,0.0470645,0.000502917,0,0,2016,638,0,0,0,0,1.0000,0,0,0,0.38000
1e-09,2,132,24.525456,0.0409982,0.0174912,0.000348285,0,0,2016,658,0,0,0,0,1.0000,0,0,0,0.38000
1e-09,2,133,24.524994,0.0425809,0.0181611,0.000275324,0,0,2016,661,0,0,0,0,1.0000,0,0,0,0.38000
1e-09,2,134,24.524714,0.0399953,0.0170632,0.000250334,0,0,2016,665,0,0,0,0,1.0000,0,0,0,0.38000
1e-09,2,135,24.524495,0.037512,0.0159962,0.000227105,0,0,2016,658,0,0,0,0,1.0000,0,0,0,0.38000
1e-09,2,136,24.524323,0.0343524,0.0146506,0.000203972,0,0,2016,659,0,0,0,0,1.0000,0,0,0,0.38000
1e-09,2,137,24.52419,0.0291316,0.0124246,0.000170747,0,0,2016,664,0,0,0,0,1.0000,0,0,0,0.38000
1e-09,2,138,24.524092,0.0234426,0.00996721,0.000141735,0,0,2016,664,0,0,0,0,1.0000,0,0,0,0.38000
1e-09,2,139,24.524019,0.0188417,0.00802211,0.000131116,0,0,2016,665,0,0,0,0,1.0000,0,1,0,0.38000
1e-09,2,140,40.016869,0.1998,0.225742,0.0651869,0.00992063,20,2016,1143,0,0,0,0,1.0000,1,0,0,0.36672
1e-09,2,141,31.02519,0.130336,0.098052,0.0215648,0.00297619,6,2016,919,0,0,0,0,1.0000,1,0,0,0.37449
1e-09,2,142,27.218381,0.134394,0.0722352,0.0156681,0.00198413,4,2016,882,0,0,0,0,1.0000,1,0,0,0.37706
1e-09,2,143,25.51218,0.113481,0.0667391,0.010476,0.000992063,2,2016,838,0,0,0,0,1.0000,1,0,0,0.37873
1e-09,2,144,24.764208,0.127013,0.0475035,0.00804128,0.00198413,4,2016,787,0,0,0,0,1.0000,1,0,0,0.37926
1e-09,2,145,24.40052,0.102487,0.0456998,0.00655284,0.00198413,4,2016,727,0,0,0,0,1.0000,1,0,0,0.37954
1e-09,2,146,24.173954,0.105157,0.0395436,0.00451113,0.000992063,2,2016,705,0,0,0,0,1.0000,1,0,0,0.37977
1e-09,2,147,24.045248,0.114661,0.0321624,0.00321001,0.000992063,2,2016,698,0,0,0,0,1.0000,1,0,0,0.37988
1e-09,2,148,23.972261,0.118983,0.0407829,0.00223322,0.00198413,4,2016,688,0,0,0,0,1.0000,1,0,0,0.37995
1e-09,2,149,23.929605,0.0984325,0.0324681,0.00185077,0,0,2016,676,0,0,0,0,1.0000,1,0,0,0.37997
1e-09,2,150,23.900335,0.0878961,0.0304016,0.001494,0,0,2016,677,0,0,0,0,1.0000,1,0,0,0.38000
1e-09,2,151,23.880052,0.0898355,0.0288711,0.00130056,0,0,2016,671,0,0,0,0,1.0000,1,0,0,0.38001
1e-09,2,152,23.866403,0.0839481,0.0350228,0.00117435,0,0,2016,667,0,0,0,0,1.0000,1,0,0,0.38002
1e-09,2,153,23.855816,0.0657004,0.0280228,0.00097272,0,0,2016,659,0,0,0,0,1.0000,1,0,0,0.38003
1e-09,2,154,23.849432,0.0714053,0.026041,0.000852837,0.000992063,2,2016,657,0,0,0,0,1.0000,1,0,0,0.38003
1e-09,2,155,23.8448,0.0759379,0.0228807,0.000703824,0,0,2016,656,0,0,0,0,1.0000,1,0,0,0.38004
1e-09,2,156,23.841926,0.0550744,0.018725,0.000578276,0,0,2016,654,0,0,0,0,1.0000,1,0,0,0.38004
1e-09,2,157,23.839947,0.0577209,0.0184754,0.000458086,0,0,2016,654,0,0,0,0,1.0000,1,0,0,0.38004
1e-09,2,158,23.838717,0.0580118,0.0185686,0.00039185,0,0,2016,655,0,0,0,0,1.0000,1,0,0,0.38004
1e-09,2,159,23.837845,0.0612494,0.0166154,0.00034271,0.000992063,2,2016,619,0,0,0,0,1.0000,1,0,0,0.38004
1e-09,2,160,23.837182,0.0673541,0.0182715,0.000270451,0,0,2016,648,0,0,0,0,1.0000,1,0,0,0.38005
1e-09,2,161,23.836746,0.0168223,0.00500876,0.000189131,0,0,2016,649,0,0,0,0,1.0000,1,0,0,0.38005
1e-09,2,162,23.836569,0.0185471,0.0055223,0.000161943,0,0,2016,635,0,0,0,0,1.0000,1,0,0,0.38005
1e-09,2,163,23.836502,0.0214655,0.0109223,0.000260153,0,0,2016,639,0,0,0,0,1.0000,1,1,0,0.38005
1e-09,2,164,22.24976,0.0483517,0.0242096,0.000410773,0,0,2016,658,0,0,0,0,1.0000,2,0,0,0.37987
1e-09,2,165,22.258732,0.0317666,0.0165339,0.000335339,0,0,2016,640,0,0,0,0,1.0000,2,0,0,0.37987
1e-09,2,166,22.255764,0.0264964,0.0124505,0.000334546,0,0,2016,639,0,0,0,0,1.0000,2,0,0,0.37986
1e-09,2,167,22.253613,0.0240097,0.0105604,0.000345024,0,0,2016,644,0,0,0,0,1.0000,2,0,0,0.37986
1e-09,2,168,22.251818,0.028247,0.01152,0.000366753,0,0,2016,632,0,0,0,0,1.0000,2,0,0,0.37985
1e-09,2,169,22.250137,0.0332022,0.0124878,0.000395028,0,0,2016,634,0,0,0,0,1.0000,2,0,0,0.37984
1e-09,2,170,22.248477,0.038449,0.0134236,0.000428365,0,0,2016,630,0,0,0,0,1.0000,2,0,0,0.37984
1e-09,2,171,22.246813,0.0437925,0.0142227,0.00046472,0,0,2016,638,0,0,0,0,1.0000,2,0,0,0.37983
1e-09,2,172,22.245142,0.0488719,0.0148297,0.000505609,0.000496032,1,2016,647,0,0,0,0,1.0000,2,0,0,0.37983
1e-09,2,173,22.243473,0.0533358,0.0153454,0.000549444,0.00248016,5,2016,651,0,0,0,0,1.0000,2,0,0,0.37983
1e-09,2,174,22.241814,0.0567079,0.0156146,0.000598427,0,0,2016,649,0,0,0,0,1.0000,2,1,0,0.37983
1e-09,2,175,19.242362,0.0789786,0.0422162,0.00260154,0,0,2016,651,0,0,0,0,1.0000,4,0,0,0.37746
1e-09,2,176,19.348098,0.050128,0.0243108,0.00131319,0.00297619,6,2016,653,0,0,0,0,1.0000,4,0,0,0.37775
1e-09,2,177,19.325115,0.0533151,0.0264543,0.00115235,0.00396825,8,2016,653,0,0,0,0,1.0000,4,0,0,0.37786
1e-09,2,178,19.313595,0.0622059,0.0296454,0.00125246,0.000992063,2,2016,652,0,0,0,0,1.0000,4,0,0,0.37799
1e-09,2,179,19.302167,0.0711018,0.0324383,0.00141175,0.00198413,4,2016,649,0,0,0,0,1.0000,4,0,0,0.37813
1e-09,2,180,19.289543,0.0787006,0.0333869,0.00161769,0.000992063,2,2016,641,0,0,0,0,1.0000,4,0,0,0.37827
