fixture,rung,iter,boundary,domain_elems,domain_nodes,elem_frac_k0,elem_frac_k2,elem_frac_k4,elem_frac_k8,node_frac_k0,node_frac_k2,node_frac_k4,node_frac_k8
F1_lbracket_snug,2,91,0,4480,5643,0.944643,1.000000,1.000000,1.000000,0.982102,1.000000,1.000000,1.000000
F1_lbracket_snug,2,92,0,4480,5643,0.939286,1.000000,1.000000,1.000000,0.980861,1.000000,1.000000,1.000000
F1_lbracket_snug,2,93,0,4480,5643,0.937946,1.000000,1.000000,1.000000,0.979975,1.000000,1.000000,1.000000
F1_lbracket_snug,2,94,0,4480,5643,0.929911,1.000000,1.000000,1.000000,0.977317,1.000000,1.000000,1.000000
F1_lbracket_snug,2,95,0,4480,5643,0.925000,1.000000,1.000000,1.000000,0.974836,1.000000,1.000000,1.000000
F1_lbracket_snug,2,96,0,4480,5643,0.920982,1.000000,1.000000,1.000000,0.973241,1.000000,1.000000,1.000000
F1_lbracket_snug,2,97,0,4480,5643,0.919196,1.000000,1.000000,1.000000,0.972710,1.000000,1.000000,1.000000
F1_lbracket_snug,2,98,0,4480,5643,0.917411,1.000000,1.000000,1.000000,0.971469,1.000000,1.000000,1.000000
F1_lbracket_snug,2,99,0,4480,5643,0.915179,1.000000,1.000000,1.000000,0.970760,1.000000,1.000000,1.000000
F1_lbracket_snug,2,100,0,4480,5643,0.913393,1.000000,1.000000,1.000000,0.970406,1.000000,1.000000,1.000000
F1_lbracket_snug,2,101,0,4480,5643,0.912500,1.000000,1.000000,1.000000,0.969697,1.000000,1.000000,1.000000
F1_lbracket_snug,2,102,0,4480,5643,0.911161,1.000000,1.000000,1.000000,0.969520,1.000000,1.000000,1.000000
F1_lbracket_snug,2,103,0,4480,5643,0.910714,1.000000,1.000000,1.000000,0.969520,1.000000,1.000000,1.000000
F1_lbracket_snug,2,104,0,4480,5643,0.909821,1.000000,1.000000,1.000000,0.968988,1.000000,1.000000,1.000000
F1_lbracket_snug,2,105,0,4480,5643,0.909375,1.000000,1.000000,1.000000,0.968811,1.000000,1.000000,1.000000
F1_lbracket_snug,2,106,0,4480,5643,0.908482,1.000000,1.000000,1.000000,0.968456,1.000000,1.000000,1.000000
F1_lbracket_snug,2,107,0,4480,5643,0.908482,1.000000,1.000000,1.000000,0.968456,1.000000,1.000000,1.000000
F1_lbracket_snug,2,108,0,4480,5643,0.907143,1.000000,1.000000,1.000000,0.967748,1.000000,1.000000,1.000000
F1_lbracket_snug,2,109,0,4480,5643,0.905804,1.000000,1.000000,1.000000,0.966330,1.000000,1.000000,1.000000
F1_lbracket_snug,2,110,0,4480,5643,0.905804,1.000000,1.000000,1.000000,0.966330,1.000000,1.000000,1.000000
F1_lbracket_snug,2,111,0,4480,5643,0.905357,1.000000,1.000000,1.000000,0.966330,1.000000,1.000000,1.000000
F1_lbracket_snug,2,112,0,4480,5643,0.905357,1.000000,1.000000,1.000000,0.966330,1.000000,1.000000,1.000000
F1_lbracket_snug,2,113,0,4480,5643,0.905357,1.000000,1.000000,1.000000,0.966330,1.000000,1.000000,1.000000
F1_lbracket_snug,2,114,0,4480,5643,0.921875,1.000000,1.000000,1.000000,0.973241,1.000000,1.000000,1.000000
F1_lbracket_snug,2,115,0,4480,5643,0.920089,1.000000,1.000000,1.000000,0.972355,1.000000,1.000000,1.000000
F1_lbracket_snug,2,116,0,4480,5643,0.919196,1.000000,1.000000,1.000000,0.972355,1.000000,1.000000,1.000000
F1_lbracket_snug,2,117,0,4480,5643,0.918304,1.000000,1.000000,1.000000,0.972001,1.000000,1.000000,1.000000
F1_lbracket_snug,2,118,0,4480,5643,0.917411,1.000000,1.000000,1.000000,0.971646,1.000000,1.000000,1.000000
F1_lbracket_snug,2,119,0,4480,5643,0.917857,1.000000,1.000000,1.000000,0.972001,1.000000,1.000000,1.000000
F1_lbracket_snug,2,120,0,4480,5643,0.916518,1.000000,1.000000,1.000000,0.971646,1.000000,1.000000,1.000000
F1_lbracket_snug,2,121,0,4480,5643,0.915625,1.000000,1.000000,1.000000,0.971115,1.000000,1.000000,1.000000
F1_lbracket_snug,2,122,0,4480,5643,0.916071,1.000000,1.000000,1.000000,0.971292,1.000000,1.000000,1.000000
F1_lbracket_snug,2,123,0,4480,5643,0.915179,1.000000,1.000000,1.000000,0.970760,1.000000,1.000000,1.000000
F1_lbracket_snug,2,124,0,4480,5643,0.915625,1.000000,1.000000,1.000000,0.970937,1.000000,1.000000,1.000000
F1_lbracket_snug,2,125,0,4480,5643,0.915625,1.000000,1.000000,1.000000,0.970937,1.000000,1.000000,1.000000
F1_lbracket_snug,2,126,0,4480,5643,0.938839,1.000000,1.000000,1.000000,0.979089,1.000000,1.000000,1.000000
F1_lbracket_snug,2,127,0,4480,5643,0.936607,1.000000,1.000000,1.000000,0.978735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,128,0,4480,5643,0.936161,1.000000,1.000000,1.000000,0.979089,1.000000,1.000000,1.000000
F1_lbracket_snug,2,129,0,4480,5643,0.935714,1.000000,1.000000,1.000000,0.978380,1.000000,1.000000,1.000000
F1_lbracket_snug,2,130,0,4480,5643,0.935714,1.000000,1.000000,1.000000,0.978380,1.000000,1.000000,1.000000
F1_lbracket_snug,2,131,0,4480,5643,0.935268,1.000000,1.000000,1.000000,0.978558,1.000000,1.000000,1.000000
F1_lbracket_snug,2,132,0,4480,5643,0.935268,1.000000,1.000000,1.000000,0.978558,1.000000,1.000000,1.000000
F1_lbracket_snug,2,133,0,4480,5643,0.933929,1.000000,1.000000,1.000000,0.978203,1.000000,1.000000,1.000000
F1_lbracket_snug,2,134,0,4480,5643,0.934821,1.000000,1.000000,1.000000,0.978735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,135,0,4480,5643,0.934375,1.000000,1.000000,1.000000,0.978558,1.000000,1.000000,1.000000
F1_lbracket_snug,2,136,0,4480,5643,0.933929,1.000000,1.000000,1.000000,0.978380,1.000000,1.000000,1.000000
F1_lbracket_snug,2,137,0,4480,5643,0.934821,1.000000,1.000000,1.000000,0.979089,1.000000,1.000000,1.000000
F1_lbracket_snug,2,138,0,4480,5643,0.933482,1.000000,1.000000,1.000000,0.978735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,139,0,4480,5643,0.933482,1.000000,1.000000,1.000000,0.978735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,140,0,4480,5643,0.933036,1.000000,1.000000,1.000000,0.978735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,141,0,4480,5643,0.933036,1.000000,1.000000,1.000000,0.978735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,142,0,4480,5643,0.933482,1.000000,1.000000,1.000000,0.978735,1.000000,1.000000,1.000000
F1_lbracket_snug,2,143,0,4480,5643,0.933036,1.000000,1.000000,1.000000,0.978558,1.000000,1.000000,1.000000
F1_lbracket_snug,2,144,0,4480,5643,0.933482,1.000000,1.000000,1.000000,0.978558,1.000000,1.000000,1.000000
F1_lbracket_snug,2,145,0,4480,5643,0.933482,1.000000,1.000000,1.000000,0.978558,1.000000,1.000000,1.000000
F1_lbracket_snug,2,146,0,4480,5643,0.933482,1.000000,1.000000,1.000000,0.978558,1.000000,1.000000,1.000000
F1_lbracket_snug,2,147,0,4480,5643,0.933036,1.000000,1.000000,1.000000,0.978558,1.000000,1.000000,1.000000
F1_lbracket_snug,2,148,0,4480,5643,0.932143,1.000000,1.000000,1.000000,0.978203,1.000000,1.000000,1.000000
F1_lbracket_snug,2,149,0,4480,5643,0.937946,1.000000,1.000000,1.000000,0.980507,1.000000,1.000000,1.000000
F1_lbracket_snug,2,150,0,4480,5643,0.943304,1.000000,1.000000,1.000000,0.983874,1.000000,1.000000,1.000000
F1_lbracket_snug,2,151,0,4480,5643,0.946429,1.000000,1.000000,1.000000,0.984937,1.000000,1.000000,1.000000
F1_lbracket_snug,2,152,0,4480,5643,0.950000,1.000000,1.000000,1.000000,0.986886,1.000000,1.000000,1.000000
F1_lbracket_snug,2,153,0,4480,5643,0.953125,1.000000,1.000000,1.000000,0.987241,1.000000,1.000000,1.000000
F1_lbracket_snug,2,154,0,4480,5643,0.953571,1.000000,1.000000,1.000000,0.987418,1.000000,1.000000,1.000000
F1_lbracket_snug,2,155,0,4480,5643,0.954464,1.000000,1.000000,1.000000,0.988304,1.000000,1.000000,1.000000
F1_lbracket_snug,2,156,0,4480,5643,0.952679,1.000000,1.000000,1.000000,0.987950,1.000000,1.000000,1.000000
F1_lbracket_snug,2,157,0,4480,5643,0.951786,1.000000,1.000000,1.000000,0.987418,1.000000,1.000000,1.000000
F1_lbracket_snug,2,158,0,4480,5643,0.950893,1.000000,1.000000,1.000000,0.987595,1.000000,1.000000,1.000000
F1_lbracket_snug,2,159,0,4480,5643,0.951786,1.000000,1.000000,1.000000,0.987595,1.000000,1.000000,1.000000
F1_lbracket_snug,2,160,0,4480,5643,0.950446,1.000000,1.000000,1.000000,0.986709,1.000000,1.000000,1.000000
F1_lbracket_snug,2,161,0,4480,5643,0.951786,1.000000,1.000000,1.000000,0.986886,1.000000,1.000000,1.000000
F1_lbracket_snug,2,162,0,4480,5643,0.952232,1.000000,1.000000,1.000000,0.987064,1.000000,1.000000,1.000000
F1_lbracket_snug,2,163,0,4480,5643,0.950893,1.000000,1.000000,1.000000,0.986532,1.000000,1.000000,1.000000
F1_lbracket_snug,2,164,0,4480,5643,0.951339,1.000000,1.000000,1.000000,0.986886,1.000000,1.000000,1.000000
F1_lbracket_snug,2,165,0,4480,5643,0.952679,1.000000,1.000000,1.000000,0.986178,1.000000,1.000000,1.000000
F1_lbracket_snug,2,166,0,4480,5643,0.951786,1.000000,1.000000,1.000000,0.986532,1.000000,1.000000,1.000000
F1_lbracket_snug,2,167,0,4480,5643,0.956696,1.000000,1.000000,1.000000,0.987418,1.000000,1.000000,1.000000
F1_lbracket_snug,2,168,0,4480,5643,0.951786,1.000000,1.000000,1.000000,0.986886,1.000000,1.000000,1.000000
F1_lbracket_snug,2,169,0,4480,5643,0.955804,1.000000,1.000000,1.000000,0.987950,1.000000,1.000000,1.000000
F1_lbracket_snug,2,170,0,4480,5643,0.951786,1.000000,1.000000,1.000000,0.986532,1.000000,1.000000,1.000000
F1_lbracket_snug,2,171,0,4480,5643,0.952679,1.000000,1.000000,1.000000,0.986532,1.000000,1.000000,1.000000
F1_lbracket_snug,2,172,0,4480,5643,0.952679,1.000000,1.000000,1.000000,0.986532,1.000000,1.000000,1.000000
F1_lbracket_snug,2,173,0,4480,5643,0.952679,1.000000,1.000000,1.000000,0.986532,1.000000,1.000000,1.000000
F1_lbracket_snug,2,174,0,4480,5643,0.952679,1.000000,1.000000,1.000000,0.986532,1.000000,1.000000,1.000000
F1_lbracket_snug,2,175,0,4480,5643,0.962946,1.000000,1.000000,1.000000,0.990785,1.000000,1.000000,1.000000
F1_lbracket_snug,2,176,0,4480,5643,0.967411,1.000000,1.000000,1.000000,0.992912,1.000000,1.000000,1.000000
F1_lbracket_snug,2,177,0,4480,5643,0.969643,1.000000,1.000000,1.000000,0.993089,1.000000,1.000000,1.000000
F1_lbracket_snug,2,178,0,4480,5643,0.972321,1.000000,1.000000,1.000000,0.993620,1.000000,1.000000,1.000000
F1_lbracket_snug,2,179,0,4480,5643,0.973661,1.000000,1.000000,1.000000,0.994506,1.000000,1.000000,1.000000
F1_lbracket_snug,2,180,0,4480,5643,0.975000,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,2,181,0,4480,5643,0.975893,1.000000,1.000000,1.000000,0.995215,1.000000,1.000000,1.000000
F1_lbracket_snug,2,182,0,4480,5643,0.976339,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,183,0,4480,5643,0.976339,1.000000,1.000000,1.000000,0.995393,1.000000,1.000000,1.000000
F1_lbracket_snug,2,184,0,4480,5643,0.977679,1.000000,1.000000,1.000000,0.995747,1.000000,1.000000,1.000000
F1_lbracket_snug,2,185,0,4480,5643,0.976786,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,186,0,4480,5643,0.975893,1.000000,1.000000,1.000000,0.995393,1.000000,1.000000,1.000000
F1_lbracket_snug,2,187,0,4480,5643,0.976786,1.000000,1.000000,1.000000,0.995747,1.000000,1.000000,1.000000
F1_lbracket_snug,2,188,0,4480,5643,0.976339,1.000000,1.000000,1.000000,0.995747,1.000000,1.000000,1.000000
F1_lbracket_snug,2,189,0,4480,5643,0.976339,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,190,0,4480,5643,0.977232,1.000000,1.000000,1.000000,0.995747,1.000000,1.000000,1.000000
F1_lbracket_snug,2,191,0,4480,5643,0.977232,1.000000,1.000000,1.000000,0.995747,1.000000,1.000000,1.000000
F1_lbracket_snug,2,192,0,4480,5643,0.976339,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,193,0,4480,5643,0.976339,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,194,0,4480,5643,0.976339,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,195,0,4480,5643,0.975893,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,196,0,4480,5643,0.975893,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,197,0,4480,5643,0.975446,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,198,0,4480,5643,0.975446,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,199,0,4480,5643,0.975893,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,200,0,4480,5643,0.976339,1.000000,1.000000,1.000000,0.995570,1.000000,1.000000,1.000000
F1_lbracket_snug,2,201,0,4480,5643,0.975446,1.000000,1.000000,1.000000,0.995215,1.000000,1.000000,1.000000
F1_lbracket_snug,2,202,0,4480,5643,0.975446,1.000000,1.000000,1.000000,0.995215,1.000000,1.000000,1.000000
F1_lbracket_snug,2,203,0,4480,5643,0.974107,1.000000,1.000000,1.000000,0.994861,1.000000,1.000000,1.000000
F1_lbracket_snug,2,204,0,4480,5643,0.983482,1.000000,1.000000,1.000000,0.997696,1.000000,1.000000,1.000000
F1_lbracket_snug,2,205,0,4480,5643,0.988839,1.000000,1.000000,1.000000,0.998582,1.000000,1.000000,1.000000
F1_lbracket_snug,2,206,0,4480,5643,0.987946,1.000000,1.000000,1.000000,0.998051,1.000000,1.000000,1.000000
F1_lbracket_snug,2,207,0,4480,5643,0.993750,1.000000,1.000000,1.000000,0.999291,1.000000,1.000000,1.000000
F1_lbracket_snug,2,208,0,4480,5643,0.986607,1.000000,1.000000,1.000000,0.997873,1.000000,1.000000,1.000000
F1_lbracket_snug,2,209,0,4480,5643,0.992857,1.000000,1.000000,1.000000,0.998937,1.000000,1.000000,1.000000
F1_lbracket_snug,2,210,0,4480,5643,0.986607,1.000000,1.000000,1.000000,0.997873,1.000000,1.000000,1.000000
F1_lbracket_snug,2,211,0,4480,5643,0.987946,1.000000,1.000000,1.000000,0.998228,1.000000,1.000000,1.000000
F1_lbracket_snug,2,212,0,4480,5643,0.988393,1.000000,1.000000,1.000000,0.998228,1.000000,1.000000,1.000000
F1_lbracket_snug,2,213,0,4480,5643,0.988393,1.000000,1.000000,1.000000,0.997873,1.000000,1.000000,1.000000
F1_lbracket_snug,2,214,0,4480,5643,0.988393,1.000000,1.000000,1.000000,0.997873,1.000000,1.000000,1.000000
F1_lbracket_snug,2,214,1,4480,5643,0.456250,0.983929,1.000000,1.000000,0.667907,0.997342,1.000000,1.000000
F1_lbracket_snug,3,1,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,3,2,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,3,3,0,4480,5643,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
F1_lbracket_snug,3,4,0,4480,5643,0.999554,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,3,5,0,4480,5643,0.999554,1.000000,1.000000,1.000000,0.999823,1.000000,1.000000,1.000000
F1_lbracket_snug,3,6,0,4480,5643,0.999107,1.000000,1.000000,1.000000,0.999468,1.000000,1.000000,1.000000
F1_lbracket_snug,3,7,0,4480,5643,0.999107,1.000000,1.000000,1.000000,0.999468,1.000000,1.000000,1.000000
F1_lbracket_snug,3,8,0,4480,5643,0.999107,1.000000,1.000000,1.000000,0.999468,1.000000,1.000000,1.000000
F1_lbracket_snug,3,9,0,4480,5643,0.999107,1.000000,1.000000,1.000000,0.999468,1.000000,1.000000,1.000000
F1_lbracket_snug,3,10,0,4480,5643,0.999107,1.000000,1.000000,1.000000,0.999468,1.000000,1.000000,1.000000
F1_lbracket_snug,3,11,0,4480,5643,0.998661,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,3,12,0,4480,5643,0.998661,1.000000,1.000000,1.000000,0.999114,1.000000,1.000000,1.000000
F1_lbracket_snug,3,13,0,4480,5643,0.997768,1.000000,1.000000,1.000000,0.998760,1.000000,1.000000,1.000000
F1_lbracket_snug,3,14,0,4480,5643,0.987500,1.000000,1.000000,1.000000,0.998760,1.000000,1.000000,1.000000
F1_lbracket_snug,3,15,0,4480,5643,0.962054,1.000000,1.000000,1.000000,0.997519,1.000000,1.000000,1.000000
F1_lbracket_snug,3,16,0,4480,5643,0.957143,1.000000,1.000000,1.000000,0.995215,1.000000,1.000000,1.000000
F1_lbracket_snug,3,17,0,4480,5643,0.953571,1.000000,1.000000,1.000000,0.994506,1.000000,1.000000,1.000000
F1_lbracket_snug,3,18,0,4480,5643,0.942857,1.000000,1.000000,1.000000,0.991139,1.000000,1.000000,1.000000
F1_lbracket_snug,3,19,0,4480,5643,0.945089,1.000000,1.000000,1.000000,0.988836,1.000000,1.000000,1.000000
F1_lbracket_snug,3,20,0,4480,5643,0.937946,1.000000,1.000000,1.000000,0.985823,1.000000,1.000000,1.000000
F1_lbracket_snug,3,21,0,4480,5643,0.930357,1.000000,1.000000,1.000000,0.982811,1.000000,1.000000,1.000000
F1_lbracket_snug,3,22,0,4480,5643,0.923661,1.000000,1.000000,1.000000,0.980152,1.000000,1.000000,1.000000
F1_lbracket_snug,3,23,0,4480,5643,0.911607,1.000000,1.000000,1.000000,0.977317,1.000000,1.000000,1.000000
F1_lbracket_snug,3,24,0,4480,5643,0.890625,1.000000,1.000000,1.000000,0.969343,1.000000,1.000000,1.000000
F1_lbracket_snug,3,25,0,4480,5643,0.882143,1.000000,1.000000,1.000000,0.962077,1.000000,1.000000,1.000000
F1_lbracket_snug,3,26,0,4480,5643,0.872768,1.000000,1.000000,1.000000,0.957115,1.000000,1.000000,1.000000
F1_lbracket_snug,3,27,0,4480,5643,0.869196,1.000000,1.000000,1.000000,0.955166,1.000000,1.000000,1.000000
F1_lbracket_snug,3,28,0,4480,5643,0.867411,1.000000,1.000000,1.000000,0.954102,1.000000,1.000000,1.000000
F1_lbracket_snug,3,29,0,4480,5643,0.862500,1.000000,1.000000,1.000000,0.950381,1.000000,1.000000,1.000000
F1_lbracket_snug,3,30,0,4480,5643,0.861161,1.000000,1.000000,1.000000,0.949849,1.000000,1.000000,1.000000
F1_lbracket_snug,3,31,0,4480,5643,0.858929,1.000000,1.000000,1.000000,0.948963,1.000000,1.000000,1.000000
F1_lbracket_snug,3,32,0,4480,5643,0.858036,1.000000,1.000000,1.000000,0.948609,1.000000,1.000000,1.000000
F1_lbracket_snug,3,33,0,4480,5643,0.858036,1.000000,1.000000,1.000000,0.948432,1.000000,1.000000,1.000000
F1_lbracket_snug,3,34,0,4480,5643,0.856250,1.000000,1.000000,1.000000,0.947723,1.000000,1.000000,1.000000
F1_lbracket_snug,3,35,0,4480,5643,0.856250,1.000000,1.000000,1.000000,0.947723,1.000000,1.000000,1.000000
F1_lbracket_snug,3,36,0,4480,5643,0.855804,1.000000,1.000000,1.000000,0.947723,1.000000,1.000000,1.000000
F1_lbracket_snug,3,37,0,4480,5643,0.850893,1.000000,1.000000,1.000000,0.946482,1.000000,1.000000,1.000000
F1_lbracket_snug,3,38,0,4480,5643,0.843750,1.000000,1.000000,1.000000,0.944533,1.000000,1.000000,1.000000
F1_lbracket_snug,3,39,0,4480,5643,0.841071,1.000000,1.000000,1.000000,0.942407,1.000000,1.000000,1.000000
F1_lbracket_snug,3,40,0,4480,5643,0.838393,1.000000,1.000000,1.000000,0.940103,1.000000,1.000000,1.000000
F1_lbracket_snug,3,41,0,4480,5643,0.836161,1.000000,1.000000,1.000000,0.938331,1.000000,1.000000,1.000000
F1_lbracket_snug,3,42,0,4480,5643,0.833036,1.000000,1.000000,1.000000,0.936559,1.000000,1.000000,1.000000
F1_lbracket_snug,3,43,0,4480,5643,0.831250,1.000000,1.000000,1.000000,0.936204,1.000000,1.000000,1.000000
F1_lbracket_snug,3,44,0,4480,5643,0.822768,1.000000,1.000000,1.000000,0.930533,1.000000,1.000000,1.000000
F1_lbracket_snug,3,45,0,4480,5643,0.820982,1.000000,1.000000,1.000000,0.929470,1.000000,1.000000,1.000000
F1_lbracket_snug,3,46,0,4480,5643,0.818750,1.000000,1.000000,1.000000,0.927344,1.000000,1.000000,1.000000
F1_lbracket_snug,3,47,0,4480,5643,0.817857,1.000000,1.000000,1.000000,0.926280,1.000000,1.000000,1.000000
F1_lbracket_snug,3,48,0,4480,5643,0.817411,1.000000,1.000000,1.000000,0.926103,1.000000,1.000000,1.000000
F1_lbracket_snug,3,49,0,4480,5643,0.817411,1.000000,1.000000,1.000000,0.926103,1.000000,1.000000,1.000000
F1_lbracket_snug,3,50,0,4480,5643,0.816518,1.000000,1.000000,1.000000,0.925749,1.000000,1.000000,1.000000
F1_lbracket_snug,3,51,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.925394,1.000000,1.000000,1.000000
F1_lbracket_snug,3,52,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.925394,1.000000,1.000000,1.000000
F1_lbracket_snug,3,53,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.925394,1.000000,1.000000,1.000000
F1_lbracket_snug,3,54,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.925394,1.000000,1.000000,1.000000
F1_lbracket_snug,3,55,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.925394,1.000000,1.000000,1.000000
F1_lbracket_snug,3,56,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.925394,1.000000,1.000000,1.000000
F1_lbracket_snug,3,57,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.925394,1.000000,1.000000,1.000000
F1_lbracket_snug,3,58,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.925394,1.000000,1.000000,1.000000
F1_lbracket_snug,3,59,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.925217,1.000000,1.000000,1.000000
F1_lbracket_snug,3,60,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.925217,1.000000,1.000000,1.000000
F1_lbracket_snug,3,61,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.925217,1.000000,1.000000,1.000000
F1_lbracket_snug,3,62,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.924508,1.000000,1.000000,1.000000
F1_lbracket_snug,3,63,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.924508,1.000000,1.000000,1.000000
F1_lbracket_snug,3,64,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.924508,1.000000,1.000000,1.000000
F1_lbracket_snug,3,65,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.924508,1.000000,1.000000,1.000000
F1_lbracket_snug,3,66,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.924508,1.000000,1.000000,1.000000
F1_lbracket_snug,3,67,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.924508,1.000000,1.000000,1.000000
F1_lbracket_snug,3,68,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.924508,1.000000,1.000000,1.000000
F1_lbracket_snug,3,69,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.924508,1.000000,1.000000,1.000000
F1_lbracket_snug,3,70,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.924863,1.000000,1.000000,1.000000
F1_lbracket_snug,3,71,0,4480,5643,0.998661,1.000000,1.000000,1.000000,0.999468,1.000000,1.000000,1.000000
F1_lbracket_snug,3,72,0,4480,5643,0.962054,1.000000,1.000000,1.000000,0.990431,1.000000,1.000000,1.000000
F1_lbracket_snug,3,73,0,4480,5643,0.947768,1.000000,1.000000,1.000000,0.985646,1.000000,1.000000,1.000000
F1_lbracket_snug,3,74,0,4480,5643,0.933036,1.000000,1.000000,1.000000,0.981038,1.000000,1.000000,1.000000
F1_lbracket_snug,3,75,0,4480,5643,0.912054,1.000000,1.000000,1.000000,0.971823,1.000000,1.000000,1.000000
F1_lbracket_snug,3,76,0,4480,5643,0.904464,1.000000,1.000000,1.000000,0.967570,1.000000,1.000000,1.000000
F1_lbracket_snug,3,77,0,4480,5643,0.892411,1.000000,1.000000,1.000000,0.963140,1.000000,1.000000,1.000000
F1_lbracket_snug,3,78,0,4480,5643,0.884821,1.000000,1.000000,1.000000,0.960659,1.000000,1.000000,1.000000
F1_lbracket_snug,3,79,0,4480,5643,0.863839,1.000000,1.000000,1.000000,0.953925,1.000000,1.000000,1.000000
F1_lbracket_snug,3,80,0,4480,5643,0.844643,1.000000,1.000000,1.000000,0.943470,1.000000,1.000000,1.000000
F1_lbracket_snug,3,81,0,4480,5643,0.838839,1.000000,1.000000,1.000000,0.939394,1.000000,1.000000,1.000000
F1_lbracket_snug,3,82,0,4480,5643,0.830357,1.000000,1.000000,1.000000,0.935673,1.000000,1.000000,1.000000
F1_lbracket_snug,3,83,0,4480,5643,0.824554,1.000000,1.000000,1.000000,0.930356,1.000000,1.000000,1.000000
F1_lbracket_snug,3,84,0,4480,5643,0.820536,1.000000,1.000000,1.000000,0.928584,1.000000,1.000000,1.000000
F1_lbracket_snug,3,85,0,4480,5643,0.818304,1.000000,1.000000,1.000000,0.927521,1.000000,1.000000,1.000000
F1_lbracket_snug,3,86,0,4480,5643,0.816964,1.000000,1.000000,1.000000,0.926458,1.000000,1.000000,1.000000
F1_lbracket_snug,3,87,0,4480,5643,0.816518,1.000000,1.000000,1.000000,0.926103,1.000000,1.000000,1.000000
F1_lbracket_snug,3,88,0,4480,5643,0.816071,1.000000,1.000000,1.000000,0.925394,1.000000,1.000000,1.000000
F1_lbracket_snug,3,89,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.925040,1.000000,1.000000,1.000000
F1_lbracket_snug,3,90,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.925040,1.000000,1.000000,1.000000
F1_lbracket_snug,3,91,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.925040,1.000000,1.000000,1.000000
F1_lbracket_snug,3,92,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.925040,1.000000,1.000000,1.000000
F1_lbracket_snug,3,93,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.925040,1.000000,1.000000,1.000000
F1_lbracket_snug,3,94,0,4480,5643,0.815625,1.000000,1.000000,1.000000,0.925040,1.000000,1.000000,1.000000
F1_lbracket_snug,3,95,0,4480,5643,0.815179,1.000000,1.000000,1.000000,0.924685,1.000000,1.000000,1.000000
