# sdf_geometry_probe port, evaluated at the reference's own grid points
x y z port_sdf reference_sdf diff
-3 11 11 -7.35417535 -1e+10 9.99999999e+09
-2 11 11 -6.57755672 -1e+10 9.99999999e+09
-1 11 11 -5.85594524 -1e+10 9.99999999e+09
0 11 11 -5.1921692 -1e+10 9.99999999e+09
1 11 11 -4.58536432 -1e+10 1e+10
2 11 11 -4.04649524 -1e+10 1e+10
3 11 11 -3.62312695 -1e+10 1e+10
4 11 11 -3.26584227 -1e+10 1e+10
5 11 11 -3.08118514 -1e+10 1e+10
6 11 11 -2.99029932 -1e+10 1e+10
7 11 11 -3.08118514 -1e+10 1e+10
8 11 11 -3.26584227 -1e+10 1e+10
9 11 11 -3.62312695 -1e+10 1e+10
10 11 11 -4.04649524 -1e+10 1e+10
11 11 11 -4.58536432 -1e+10 1e+10
12 11 11 -5.1921692 -1e+10 9.99999999e+09
13 11 11 -5.85594524 -1e+10 9.99999999e+09
14 11 11 -6.57755672 -1e+10 9.99999999e+09
15 11 11 -7.35417535 -1e+10 9.99999999e+09
-3 12 11 -7.82133502 -1e+10 9.99999999e+09
-2 12 11 -7.09003664 -1e+10 9.99999999e+09
-1 12 11 -6.40805744 -1e+10 9.99999999e+09
0 12 11 -5.77036356 -1e+10 9.99999999e+09
1 12 11 -5.1921692 -1e+10 9.99999999e+09
2 12 11 -4.69507047 -1e+10 1e+10
3 12 11 -4.28952983 -1e+10 1e+10
4 12 11 -3.96085079 -1e+10 1e+10
5 12 11 -3.79651754 -1e+10 1e+10
6 12 11 -3.71182561 -1e+10 1e+10
7 12 11 -3.796531 -1e+10 1e+10
8 12 11 -3.96085079 -1e+10 1e+10
9 12 11 -4.28952983 -1e+10 1e+10
10 12 11 -4.69507047 -1e+10 1e+10
11 12 11 -5.1921692 -1e+10 9.99999999e+09
12 12 11 -5.77036356 -1e+10 9.99999999e+09
13 12 11 -6.40825461 -1e+10 9.99999999e+09
14 12 11 -7.09003664 -1e+10 9.99999999e+09
15 12 11 -7.82133502 -1e+10 9.99999999e+09
-3 13 11 -8.36726609 -1e+10 9.99999999e+09
-2 13 11 -7.67783895 -1e+10 9.99999999e+09
-1 13 11 -7.01891152 -1e+10 9.99999999e+09
0 13 11 -6.40825197 -1e+10 9.99999999e+09
1 13 11 -5.85594524 -1e+10 9.99999999e+09
2 13 11 -5.39477018 -1e+10 9.99999999e+09
3 13 11 -5.01185001 -1e+10 9.99999999e+09
4 13 11 -4.71912412 -1e+10 1e+10
5 13 11 -4.57206461 -1e+10 1e+10
6 13 11 -4.49480819 -1e+10 1e+10
7 13 11 -4.57206461 -1e+10 1e+10
8 13 11 -4.71912412 -1e+10 1e+10
9 13 11 -5.01185001 -1e+10 9.99999999e+09
10 13 11 -5.39477018 -1e+10 9.99999999e+09
11 13 11 -5.85594524 -1e+10 9.99999999e+09
12 13 11 -6.40817006 -1e+10 9.99999999e+09
13 13 11 -7.01891152 -1e+10 9.99999999e+09
14 13 11 -7.67783895 -1e+10 9.99999999e+09
15 13 11 -8.36726609 -1e+10 9.99999999e+09
-3 14 11 -8.97237976 -1e+10 9.99999999e+09
-2 14 11 -8.31000279 -1e+10 9.99999999e+09
-1 14 11 -7.67783895 -1e+10 9.99999999e+09
0 14 11 -7.09003664 -1e+10 9.99999999e+09
1 14 11 -6.57755672 -1e+10 9.99999999e+09
2 14 11 -6.15084042 -1e+10 9.99999999e+09
3 14 11 -5.78740532 -1e+10 9.99999999e+09
4 14 11 -5.52801252 -1e+10 9.99999999e+09
5 14 11 -5.39435374 -1e+10 9.99999999e+09
6 14 11 -5.32214553 -1e+10 9.99999999e+09
7 14 11 -5.39441674 -1e+10 9.99999999e+09
8 14 11 -5.52801252 -1e+10 9.99999999e+09
9 14 11 -5.78740532 -1e+10 9.99999999e+09
10 14 11 -6.15084042 -1e+10 9.99999999e+09
11 14 11 -6.57755672 -1e+10 9.99999999e+09
12 14 11 -7.09003664 -1e+10 9.99999999e+09
13 14 11 -7.67783895 -1e+10 9.99999999e+09
14 14 11 -8.31000279 -1e+10 9.99999999e+09
15 14 11 -8.97238005 -1e+10 9.99999999e+09
-3 15 11 -9.61532053 -1e+10 9.99999999e+09
-2 15 11 -8.97238005 -1e+10 9.99999999e+09
-1 15 11 -8.36726609 -1e+10 9.99999999e+09
0 15 11 -7.82133502 -1e+10 9.99999999e+09
1 15 11 -7.3541052 -1e+10 9.99999999e+09
2 15 11 -6.95014993 -1e+10 9.99999999e+09
3 15 11 -6.60940777 -1e+10 9.99999999e+09
4 15 11 -6.3781993 -1e+10 9.99999999e+09
5 15 11 -6.25033827 -1e+10 9.99999999e+09
6 15 11 -6.183505 -1e+10 9.99999999e+09
7 15 11 -6.25033827 -1e+10 9.99999999e+09
8 15 11 -6.3781993 -1e+10 9.99999999e+09
9 15 11 -6.60940777 -1e+10 9.99999999e+09
10 15 11 -6.95014993 -1e+10 9.99999999e+09
11 15 11 -7.35418628 -1e+10 9.99999999e+09
12 15 11 -7.82133502 -1e+10 9.99999999e+09
13 15 11 -8.36726609 -1e+10 9.99999999e+09
14 15 11 -8.97237976 -1e+10 9.99999999e+09
15 15 11 -9.61532053 -1e+10 9.99999999e+09
-3 -3 12 -10.0058125 -1e+10 9.99999999e+09
-2 -3 12 -9.37910763 -1e+10 9.99999999e+09
-1 -3 12 -8.79462822 -1e+10 9.99999999e+09
0 -3 12 -8.27133897 -1e+10 9.99999999e+09
1 -3 12 -7.82133502 -1e+10 9.99999999e+09
2 -3 12 -7.43225234 -1e+10 9.99999999e+09
3 -3 12 -7.10761213 -1e+10 9.99999999e+09
4 -3 12 -6.89139322 -1e+10 9.99999999e+09
5 -3 12 -6.76907149 -1e+10 9.99999999e+09
6 -3 12 -6.70609475 -1e+10 9.99999999e+09
7 -3 12 -6.76907149 -1e+10 9.99999999e+09
8 -3 12 -6.89139322 -1e+10 9.99999999e+09
9 -3 12 -7.10761213 -1e+10 9.99999999e+09
10 -3 12 -7.43225234 -1e+10 9.99999999e+09
11 -3 12 -7.82133502 -1e+10 9.99999999e+09
12 -3 12 -8.27133897 -1e+10 9.99999999e+09
13 -3 12 -8.79462822 -1e+10 9.99999999e+09
14 -3 12 -9.37910763 -1e+10 9.99999999e+09
15 -3 12 -10.0058125 -1e+10 9.99999999e+09
-3 -2 12 -9.37910763 -1e+10 9.99999999e+09
-2 -2 12 -8.73228947 -1e+10 9.99999999e+09
-1 -2 12 -8.12516358 -1e+10 9.99999999e+09
0 -2 12 -7.56945284 -1e+10 9.99999999e+09
1 -2 12 -7.09003664 -1e+10 9.99999999e+09
2 -2 12 -6.68218153 -1e+10 9.99999999e+09
3 -2 12 -6.33176501 -1e+10 9.99999999e+09
4 -2 12 -6.09175814 -1e+10 9.99999999e+09
5 -2 12 -5.96268395 -1e+10 9.99999999e+09
6 -2 12 -5.89428874 -1e+10 9.99999999e+09
7 -2 12 -5.96268395 -1e+10 9.99999999e+09
8 -2 12 -6.09175814 -1e+10 9.99999999e+09
9 -2 12 -6.33176501 -1e+10 9.99999999e+09
10 -2 12 -6.68218153 -1e+10 9.99999999e+09
11 -2 12 -7.09003664 -1e+10 9.99999999e+09
12 -2 12 -7.56945284 -1e+10 9.99999999e+09
13 -2 12 -8.12516358 -1e+10 9.99999999e+09
14 -2 12 -8.73229714 -1e+10 9.99999999e+09
15 -2 12 -9.37910763 -1e+10 9.99999999e+09
-3 -1 12 -8.79462822 -1e+10 9.99999999e+09
-2 -1 12 -8.12516358 -1e+10 9.99999999e+09
-1 -1 12 -7.49800424 -1e+10 9.99999999e+09
0 -1 12 -6.92015737 -1e+10 9.99999999e+09
1 -1 12 -6.40825461 -1e+10 9.99999999e+09
2 -1 12 -5.98086352 -1e+10 9.99999999e+09
3 -1 12 -5.60598739 -1e+10 9.99999999e+09
4 -1 12 -5.33725018 -1e+10 9.99999999e+09
5 -1 12 -5.19769368 -1e+10 9.99999999e+09
6 -1 12 -5.12332115 -1e+10 9.99999999e+09
7 -1 12 -5.19769368 -1e+10 9.99999999e+09
8 -1 12 -5.33725018 -1e+10 9.99999999e+09
9 -1 12 -5.60598739 -1e+10 9.99999999e+09
10 -1 12 -5.98086352 -1e+10 9.99999999e+09
11 -1 12 -6.40825197 -1e+10 9.99999999e+09
12 -1 12 -6.92015737 -1e+10 9.99999999e+09
13 -1 12 -7.49800424 -1e+10 9.99999999e+09
14 -1 12 -8.12516358 -1e+10 9.99999999e+09
15 -1 12 -8.79462822 -1e+10 9.99999999e+09
-3 0 12 -8.27133897 -1e+10 9.99999999e+09
-2 0 12 -7.56945284 -1e+10 9.99999999e+09
-1 0 12 -6.92015737 -1e+10 9.99999999e+09
0 0 12 -6.31741513 -1e+10 9.99999999e+09
1 0 12 -5.77036356 -1e+10 9.99999999e+09
2 0 12 -5.3169224 -1e+10 9.99999999e+09
3 0 12 -4.9345184 -1e+10 1e+10
4 0 12 -4.63513721 -1e+10 1e+10
5 0 12 -4.48479204 -1e+10 1e+10
6 0 12 -4.40451288 -1e+10 1e+10
7 0 12 -4.48479204 -1e+10 1e+10
8 0 12 -4.63513721 -1e+10 1e+10
9 0 12 -4.93457847 -1e+10 1e+10
10 0 12 -5.3169224 -1e+10 9.99999999e+09
11 0 12 -5.77036356 -1e+10 9.99999999e+09
12 0 12 -6.31741513 -1e+10 9.99999999e+09
13 0 12 -6.92015737 -1e+10 9.99999999e+09
14 0 12 -7.56945284 -1e+10 9.99999999e+09
15 0 12 -8.27133897 -1e+10 9.99999999e+09
-3 1 12 -7.82133502 -1e+10 9.99999999e+09
-2 1 12 -7.09003664 -1e+10 9.99999999e+09
-1 1 12 -6.40832806 -1e+10 9.99999999e+09
0 1 12 -5.77036356 -1e+10 9.99999999e+09
1 1 12 -5.1921692 -1e+10 9.99999999e+09
2 1 12 -4.69507047 -1e+10 1e+10
3 1 12 -4.28952983 -1e+10 1e+10
4 1 12 -3.96085079 -1e+10 1e+10
5 1 12 -3.79651754 -1e+10 1e+10
6 1 12 -3.71182561 -1e+10 1e+10
7 1 12 -3.796531 -1e+10 1e+10
8 1 12 -3.96085079 -1e+10 1e+10
9 1 12 -4.28952983 -1e+10 1e+10
10 1 12 -4.69507047 -1e+10 1e+10
11 1 12 -5.1921692 -1e+10 9.99999999e+09
12 1 12 -5.77036356 -1e+10 9.99999999e+09
13 1 12 -6.40817006 -1e+10 9.99999999e+09
14 1 12 -7.09003664 -1e+10 9.99999999e+09
15 1 12 -7.82133502 -1e+10 9.99999999e+09
-3 2 12 -7.43225234 -1e+10 9.99999999e+09
-2 2 12 -6.68218153 -1e+10 9.99999999e+09
-1 2 12 -5.98086352 -1e+10 9.99999999e+09
0 2 12 -5.3169224 -1e+10 9.99999999e+09
1 2 12 -4.69507047 -1e+10 1e+10
2 2 12 -4.14881436 -1e+10 1e+10
3 2 12 -3.71369047 -1e+10 1e+10
4 2 12 -3.36611783 -1e+10 1e+10
5 2 12 -3.188239 -1e+10 1e+10
6 2 12 -3.10062731 -1e+10 1e+10
7 2 12 -3.188239 -1e+10 1e+10
8 2 12 -3.36611783 -1e+10 1e+10
9 2 12 -3.71369047 -1e+10 1e+10
10 2 12 -4.14881436 -1e+10 1e+10
11 2 12 -4.69507047 -1e+10 1e+10
12 2 12 -5.3169224 -1e+10 9.99999999e+09
13 2 12 -5.98086352 -1e+10 9.99999999e+09
14 2 12 -6.68218153 -1e+10 9.99999999e+09
15 2 12 -7.43225234 -1e+10 9.99999999e+09
-3 3 12 -7.10761213 -1e+10 9.99999999e+09
-2 3 12 -6.33176501 -1e+10 9.99999999e+09
-1 3 12 -5.60598739 -1e+10 9.99999999e+09
0 3 12 -4.93455377 -1e+10 1e+10
1 3 12 -4.28952983 -1e+10 1e+10
2 3 12 -3.71369047 -1e+10 1e+10
3 3 12 -3.26581526 -4.1432598 0.877444538
4 3 12 -2.89997032 -3.54486895 0.644898636
5 3 12 -2.70058959 -3.09291059 0.392320999
6 3 12 -2.60701353 -2.92678935 0.319775823
7 3 12 -2.70058959 -3.09291059 0.392320999
8 3 12 -2.89997032 -3.54486895 0.644898636
9 3 12 -3.26581526 -1e+10 1e+10
10 3 12 -3.71369047 -1e+10 1e+10
11 3 12 -4.28952983 -1e+10 1e+10
12 3 12 -4.9345184 -1e+10 1e+10
13 3 12 -5.60598739 -1e+10 9.99999999e+09
14 3 12 -6.33176501 -1e+10 9.99999999e+09
15 3 12 -7.10761213 -1e+10 9.99999999e+09
-3 4 12 -6.89139322 -1e+10 9.99999999e+09
-2 4 12 -6.09175814 -1e+10 9.99999999e+09
-1 4 12 -5.33725018 -1e+10 9.99999999e+09
0 4 12 -4.63513721 -1e+10 1e+10
1 4 12 -3.96085079 -1e+10 1e+10
2 4 12 -3.36611783 -1e+10 1e+10
3 4 12 -2.89997032 -3.54486895 0.644898636
4 4 12 -2.559039 -2.98386062 0.424821613
5 4 12 -2.34749432 -2.50846784 0.160973517
6 4 12 -2.24847011 -2.30052405 0.0520539364
7 4 12 -2.34747844 -2.50846784 0.160989393
8 4 12 -2.559039 -2.98386062 0.424821613
9 4 12 -2.89997032 -1e+10 1e+10
10 4 12 -3.36611783 -1e+10 1e+10
11 4 12 -3.96085079 -1e+10 1e+10
12 4 12 -4.63513721 -1e+10 1e+10
13 4 12 -5.33725018 -1e+10 9.99999999e+09
14 4 12 -6.09175814 -1e+10 9.99999999e+09
15 4 12 -6.89139322 -1e+10 9.99999999e+09
-3 5 12 -6.76907149 -1e+10 9.99999999e+09
-2 5 12 -5.96268395 -1e+10 9.99999999e+09
-1 5 12 -5.19769368 -1e+10 9.99999999e+09
0 5 12 -4.48479204 -1e+10 1e+10
1 5 12 -3.796531 -1e+10 1e+10
2 5 12 -3.188239 -1e+10 1e+10
3 5 12 -2.70058959 -3.09291059 0.392320999
4 5 12 -2.34747844 -2.50846784 0.160989393
5 5 12 -2.11868437 -2.15412316 0.0354387954
6 5 12 -1.99944261 -1.99250119 -0.00694141441
7 5 12 -2.11871039 -2.15412316 0.0354127741
8 5 12 -2.34749432 -2.50846784 0.160973517
9 5 12 -2.70058959 -1e+10 1e+10
10 5 12 -3.188239 -1e+10 1e+10
11 5 12 -3.79651754 -1e+10 1e+10
12 5 12 -4.48479204 -1e+10 1e+10
13 5 12 -5.19769368 -1e+10 9.99999999e+09
14 5 12 -5.96268395 -1e+10 9.99999999e+09
15 5 12 -6.76907149 -1e+10 9.99999999e+09
-3 6 12 -6.70609475 -1e+10 9.99999999e+09
-2 6 12 -5.89428874 -1e+10 9.99999999e+09
-1 6 12 -5.12332115 -1e+10 9.99999999e+09
0 6 12 -4.40451288 -1e+10 1e+10
1 6 12 -3.71182561 -1e+10 1e+10
2 6 12 -3.10062731 -1e+10 1e+10
3 6 12 -2.60701353 -2.92678935 0.319775823
4 6 12 -2.24847011 -2.30052405 0.0520539364
5 6 12 -1.99944261 -1.99250119 -0.00694141441
6 6 12 -1.87342077 -1.85375218 -0.0196685964
7 6 12 -1.99944261 -1.99250119 -0.00694141441
8 6 12 -2.24847011 -2.30052405 0.0520539364
9 6 12 -2.60701353 -1e+10 1e+10
10 6 12 -3.10062731 -1e+10 1e+10
11 6 12 -3.71182561 -1e+10 1e+10
12 6 12 -4.40451288 -1e+10 1e+10
13 6 12 -5.12332115 -1e+10 9.99999999e+09
14 6 12 -5.89428874 -1e+10 9.99999999e+09
15 6 12 -6.70609475 -1e+10 9.99999999e+09
-3 7 12 -6.76907149 -1e+10 9.99999999e+09
-2 7 12 -5.96268395 -1e+10 9.99999999e+09
-1 7 12 -5.19769368 -1e+10 9.99999999e+09
0 7 12 -4.48479204 -1e+10 1e+10
1 7 12 -3.79651754 -1e+10 1e+10
2 7 12 -3.188239 -1e+10 1e+10
3 7 12 -2.70058959 -3.09291059 0.392320999
4 7 12 -2.34749432 -2.50846784 0.160973517
5 7 12 -2.11871039 -2.15412316 0.0354127741
6 7 12 -1.99944261 -1.99250119 -0.00694141441
7 7 12 -2.11868437 -2.15412316 0.0354387954
8 7 12 -2.34747844 -2.50846784 0.160989393
9 7 12 -2.70058959 -1e+10 1e+10
10 7 12 -3.188239 -1e+10 1e+10
11 7 12 -3.796531 -1e+10 1e+10
12 7 12 -4.48479204 -1e+10 1e+10
13 7 12 -5.19769368 -1e+10 9.99999999e+09
14 7 12 -5.96268395 -1e+10 9.99999999e+09
15 7 12 -6.76907149 -1e+10 9.99999999e+09
-3 8 12 -6.89139322 -1e+10 9.99999999e+09
-2 8 12 -6.09175814 -1e+10 9.99999999e+09
-1 8 12 -5.33725018 -1e+10 9.99999999e+09
0 8 12 -4.63513721 -1e+10 1e+10
1 8 12 -3.96085079 -1e+10 1e+10
2 8 12 -3.36611783 -1e+10 1e+10
3 8 12 -2.89997032 -3.54486895 0.644898636
4 8 12 -2.559039 -2.98386062 0.424821613
5 8 12 -2.34747844 -2.50846784 0.160989393
6 8 12 -2.24847011 -2.30052405 0.0520539364
7 8 12 -2.34749432 -2.50846784 0.160973517
8 8 12 -2.559039 -2.98386062 0.424821613
9 8 12 -2.89997032 -1e+10 1e+10
10 8 12 -3.36611783 -1e+10 1e+10
11 8 12 -3.96085079 -1e+10 1e+10
12 8 12 -4.63513721 -1e+10 1e+10
13 8 12 -5.33725018 -1e+10 9.99999999e+09
14 8 12 -6.09175814 -1e+10 9.99999999e+09
15 8 12 -6.89139322 -1e+10 9.99999999e+09
-3 9 12 -7.10761213 -1e+10 9.99999999e+09
-2 9 12 -6.33176501 -1e+10 9.99999999e+09
-1 9 12 -5.60598739 -1e+10 9.99999999e+09
0 9 12 -4.9345184 -1e+10 1e+10
1 9 12 -4.28952983 -1e+10 1e+10
2 9 12 -3.71369047 -1e+10 1e+10
3 9 12 -3.26581526 -1e+10 1e+10
4 9 12 -2.89997032 -1e+10 1e+10
5 9 12 -2.70058959 -1e+10 1e+10
6 9 12 -2.60701353 -1e+10 1e+10
7 9 12 -2.70058959 -1e+10 1e+10
8 9 12 -2.89997032 -1e+10 1e+10
9 9 12 -3.26581526 -1e+10 1e+10
10 9 12 -3.71369047 -1e+10 1e+10
11 9 12 -4.28952983 -1e+10 1e+10
12 9 12 -4.93457847 -1e+10 1e+10
13 9 12 -5.60598739 -1e+10 9.99999999e+09
14 9 12 -6.33176501 -1e+10 9.99999999e+09
15 9 12 -7.10761213 -1e+10 9.99999999e+09
-3 10 12 -7.43225234 -1e+10 9.99999999e+09
-2 10 12 -6.68218153 -1e+10 9.99999999e+09
-1 10 12 -5.98086352 -1e+10 9.99999999e+09
0 10 12 -5.3169224 -1e+10 9.99999999e+09
1 10 12 -4.69507047 -1e+10 1e+10
2 10 12 -4.14881436 -1e+10 1e+10
3 10 12 -3.71369047 -1e+10 1e+10
4 10 12 -3.36611783 -1e+10 1e+10
5 10 12 -3.188239 -1e+10 1e+10
6 10 12 -3.10062731 -1e+10 1e+10
7 10 12 -3.188239 -1e+10 1e+10
8 10 12 -3.36611783 -1e+10 1e+10
9 10 12 -3.71369047 -1e+10 1e+10
10 10 12 -4.14881436 -1e+10 1e+10
11 10 12 -4.69507047 -1e+10 1e+10
12 10 12 -5.3169224 -1e+10 9.99999999e+09
13 10 12 -5.98086352 -1e+10 9.99999999e+09
14 10 12 -6.68218153 -1e+10 9.99999999e+09
15 10 12 -7.43225234 -1e+10 9.99999999e+09
-3 11 12 -7.82133502 -1e+10 9.99999999e+09
-2 11 12 -7.09003664 -1e+10 9.99999999e+09
-1 11 12 -6.40825461 -1e+10 9.99999999e+09
0 11 12 -5.77036356 -1e+10 9.99999999e+09
1 11 12 -5.1921692 -1e+10 9.99999999e+09
2 11 12 -4.69507047 -1e+10 1e+10
3 11 12 -4.28952983 -1e+10 1e+10
4 11 12 -3.96085079 -1e+10 1e+10
5 11 12 -3.796531 -1e+10 1e+10
6 11 12 -3.71182561 -1e+10 1e+10
7 11 12 -3.79651754 -1e+10 1e+10
8 11 12 -3.96085079 -1e+10 1e+10
9 11 12 -4.28952983 -1e+10 1e+10
10 11 12 -4.69507047 -1e+10 1e+10
11 11 12 -5.1921692 -1e+10 9.99999999e+09
12 11 12 -5.77036356 -1e+10 9.99999999e+09
13 11 12 -6.40805744 -1e+10 9.99999999e+09
14 11 12 -7.09003664 -1e+10 9.99999999e+09
15 11 12 -7.82133502 -1e+10 9.99999999e+09
-3 12 12 -8.27133897 -1e+10 9.99999999e+09
-2 12 12 -7.56945284 -1e+10 9.99999999e+09
-1 12 12 -6.92015737 -1e+10 9.99999999e+09
0 12 12 -6.31741513 -1e+10 9.99999999e+09
1 12 12 -5.77036356 -1e+10 9.99999999e+09
2 12 12 -5.3169224 -1e+10 9.99999999e+09
3 12 12 -4.93455377 -1e+10 1e+10
4 12 12 -4.63513721 -1e+10 1e+10
5 12 12 -4.48479204 -1e+10 1e+10
6 12 12 -4.40451288 -1e+10 1e+10
7 12 12 -4.48479204 -1e+10 1e+10
8 12 12 -4.63513721 -1e+10 1e+10
9 12 12 -4.93455377 -1e+10 1e+10
10 12 12 -5.3169224 -1e+10 9.99999999e+09
11 12 12 -5.77036356 -1e+10 9.99999999e+09
12 12 12 -6.31741513 -1e+10 9.99999999e+09
13 12 12 -6.92015737 -1e+10 9.99999999e+09
14 12 12 -7.56945284 -1e+10 9.99999999e+09
15 12 12 -8.27133897 -1e+10 9.99999999e+09
-3 13 12 -8.79462822 -1e+10 9.99999999e+09
-2 13 12 -8.12516358 -1e+10 9.99999999e+09
-1 13 12 -7.49800424 -1e+10 9.99999999e+09
0 13 12 -6.92015737 -1e+10 9.99999999e+09
1 13 12 -6.40832806 -1e+10 9.99999999e+09
2 13 12 -5.98086352 -1e+10 9.99999999e+09
3 13 12 -5.60598739 -1e+10 9.99999999e+09
4 13 12 -5.33725018 -1e+10 9.99999999e+09
5 13 12 -5.19769368 -1e+10 9.99999999e+09
6 13 12 -5.12332115 -1e+10 9.99999999e+09
7 13 12 -5.19769368 -1e+10 9.99999999e+09
8 13 12 -5.33725018 -1e+10 9.99999999e+09
9 13 12 -5.60598739 -1e+10 9.99999999e+09
10 13 12 -5.98086352 -1e+10 9.99999999e+09
11 13 12 -6.40805744 -1e+10 9.99999999e+09
12 13 12 -6.92015737 -1e+10 9.99999999e+09
13 13 12 -7.49800424 -1e+10 9.99999999e+09
14 13 12 -8.12516358 -1e+10 9.99999999e+09
15 13 12 -8.79462822 -1e+10 9.99999999e+09
-3 14 12 -9.37910763 -1e+10 9.99999999e+09
-2 14 12 -8.73228947 -1e+10 9.99999999e+09
-1 14 12 -8.12516358 -1e+10 9.99999999e+09
0 14 12 -7.56945284 -1e+10 9.99999999e+09
1 14 12 -7.09003664 -1e+10 9.99999999e+09
2 14 12 -6.68218153 -1e+10 9.99999999e+09
3 14 12 -6.33176501 -1e+10 9.99999999e+09
4 14 12 -6.09175814 -1e+10 9.99999999e+09
5 14 12 -5.96268395 -1e+10 9.99999999e+09
6 14 12 -5.89428874 -1e+10 9.99999999e+09
7 14 12 -5.96268395 -1e+10 9.99999999e+09
8 14 12 -6.09175814 -1e+10 9.99999999e+09
9 14 12 -6.33176501 -1e+10 9.99999999e+09
10 14 12 -6.68218153 -1e+10 9.99999999e+09
11 14 12 -7.09003664 -1e+10 9.99999999e+09
12 14 12 -7.56945284 -1e+10 9.99999999e+09
13 14 12 -8.12516358 -1e+10 9.99999999e+09
14 14 12 -8.73229714 -1e+10 9.99999999e+09
15 14 12 -9.37910763 -1e+10 9.99999999e+09
-3 15 12 -10.0058125 -1e+10 9.99999999e+09
-2 15 12 -9.37910763 -1e+10 9.99999999e+09
-1 15 12 -8.79462822 -1e+10 9.99999999e+09
0 15 12 -8.27133897 -1e+10 9.99999999e+09
1 15 12 -7.82133502 -1e+10 9.99999999e+09
2 15 12 -7.43225234 -1e+10 9.99999999e+09
3 15 12 -7.10761213 -1e+10 9.99999999e+09
4 15 12 -6.89139322 -1e+10 9.99999999e+09
5 15 12 -6.76907149 -1e+10 9.99999999e+09
6 15 12 -6.70609475 -1e+10 9.99999999e+09
7 15 12 -6.76907149 -1e+10 9.99999999e+09
8 15 12 -6.89139322 -1e+10 9.99999999e+09
9 15 12 -7.10761213 -1e+10 9.99999999e+09
10 15 12 -7.43225234 -1e+10 9.99999999e+09
11 15 12 -7.82133502 -1e+10 9.99999999e+09
12 15 12 -8.27133897 -1e+10 9.99999999e+09
13 15 12 -8.79462822 -1e+10 9.99999999e+09
14 15 12 -9.37910763 -1e+10 9.99999999e+09
15 15 12 -10.0058125 -1e+10 9.99999999e+09
-3 -3 13 -10.4494503 -1e+10 9.99999999e+09
-2 -3 13 -9.84688301 -1e+10 9.99999999e+09
-1 -3 13 -9.28984058 -1e+10 9.99999999e+09
0 -3 13 -8.79462822 -1e+10 9.99999999e+09
1 -3 13 -8.36726609 -1e+10 9.99999999e+09
2 -3 13 -7.9897796 -1e+10 9.99999999e+09
3 -3 13 -7.68089471 -1e+10 9.99999999e+09
4 -3 13 -7.47876303 -1e+10 9.99999999e+09
5 -3 13 -7.35723556 -1e+10 9.99999999e+09
6 -3 13 -7.29807264 -1e+10 9.99999999e+09
7 -3 13 -7.35723556 -1e+10 9.99999999e+09
8 -3 13 -7.47876303 -1e+10 9.99999999e+09
9 -3 13 -7.68089471 -1e+10 9.99999999e+09
10 -3 13 -7.9897796 -1e+10 9.99999999e+09
11 -3 13 -8.36726609 -1e+10 9.99999999e+09
12 -3 13 -8.79462822 -1e+10 9.99999999e+09
13 -3 13 -9.28984058 -1e+10 9.99999999e+09
14 -3 13 -9.84688301 -1e+10 9.99999999e+09
15 -3 13 -10.4494503 -1e+10 9.99999999e+09
-3 -2 13 -9.84688301 -1e+10 9.99999999e+09
-2 -2 13 -9.22708784 -1e+10 9.99999999e+09
-1 -2 13 -8.64954218 -1e+10 9.99999999e+09
0 -2 13 -8.12516358 -1e+10 9.99999999e+09
1 -2 13 -7.67783895 -1e+10 9.99999999e+09
2 -2 13 -7.28385578 -1e+10 9.99999999e+09
3 -2 13 -6.94846571 -1e+10 9.99999999e+09
4 -2 13 -6.72692485 -1e+10 9.99999999e+09
5 -2 13 -6.6005447 -1e+10 9.99999999e+09
6 -2 13 -6.53592753 -1e+10 9.99999999e+09
7 -2 13 -6.6005447 -1e+10 9.99999999e+09
8 -2 13 -6.72692485 -1e+10 9.99999999e+09
9 -2 13 -6.94846571 -1e+10 9.99999999e+09
10 -2 13 -7.28385578 -1e+10 9.99999999e+09
11 -2 13 -7.67783895 -1e+10 9.99999999e+09
12 -2 13 -8.12516358 -1e+10 9.99999999e+09
13 -2 13 -8.64954218 -1e+10 9.99999999e+09
14 -2 13 -9.22708784 -1e+10 9.99999999e+09
15 -2 13 -9.84688301 -1e+10 9.99999999e+09
-3 -1 13 -9.28984058 -1e+10 9.99999999e+09
-2 -1 13 -8.64954218 -1e+10 9.99999999e+09
-1 -1 13 -8.04946594 -1e+10 9.99999999e+09
0 -1 13 -7.49800424 -1e+10 9.99999999e+09
1 -1 13 -7.01891152 -1e+10 9.99999999e+09
2 -1 13 -6.61870633 -1e+10 9.99999999e+09
3 -1 13 -6.26398977 -1e+10 9.99999999e+09
4 -1 13 -6.02042612 -1e+10 9.99999999e+09
5 -1 13 -5.88868143 -1e+10 9.99999999e+09
6 -1 13 -5.81872644 -1e+10 9.99999999e+09
7 -1 13 -5.88868195 -1e+10 9.99999999e+09
8 -1 13 -6.02042612 -1e+10 9.99999999e+09
9 -1 13 -6.26398977 -1e+10 9.99999999e+09
10 -1 13 -6.61870633 -1e+10 9.99999999e+09
11 -1 13 -7.01891152 -1e+10 9.99999999e+09
12 -1 13 -7.49800424 -1e+10 9.99999999e+09
13 -1 13 -8.04946594 -1e+10 9.99999999e+09
14 -1 13 -8.64954218 -1e+10 9.99999999e+09
15 -1 13 -9.28984058 -1e+10 9.99999999e+09
