iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,iteration_wall_s
42,0.00238857009161,88423,88423,0.79729315444,0.00133775885715,0.0483362901927,3.73337183791e-12,1.72585318961e-12,2412,1,0,17488.6687908,11.9353752136,7412,0,0,0.118378639786,0.864369545061,0,0.1,0,0,11201.9278176,1,1,0,0,0,16,9,0,7,17,0,0,1,1,0,0,17.6379186674
43,0.00238839897309,88423,88423,0.79729315444,-6.50704243322e-05,0.0483362901927,3.84905276415e-12,1.7084020151e-12,2405,1,0,17848.0656662,11.5895419121,7606,0,0,0.12640360096,0.859661954954,0,0.1,0,0,11338.2099832,1,1,0,0,0,14,6,0,8,17,0,0,0,-2,0,0,18.0395345418
44,0.00238828773113,88423,88423,0.79729315444,0.000851006520755,0.0483362901927,3.59684495267e-12,1.70137326394e-12,2404,1,0,17803.1409583,12.4384999275,7779,0,0,0.135469308529,0.880225943486,0,0.1,0,0,11424.4830755,1,1,0,0,0,14,7,0,7,17,0,0,0,0,0,0,18.0584596661
45,0.00238815775042,88424,88424,0.797302171247,0.000564631739309,0.0483362901927,3.13692272465e-12,1.68833643199e-12,2401,1,0,17324.3117909,11.8984999657,7986,0,0,0.11779467908,0.899173317346,0,0.1,0,0,11538.9400241,1,1,0,0,0,12,5,0,7,17,0,0,0,-2,0,0,28.204000833
46,0.00238828662978,88424,88424,0.797302171247,0.000963237010839,0.0483362901927,2.47040031986e-12,1.71427294646e-12,2402,1,0,17592.249125,12.9684581757,7614,0,0,0.119994448646,0.928426400327,0,0.1,0,0,11556.1138354,1,1,0,0,0,13,5,0,8,17,0,0,0,1,0,0,17.8542073746
47,0.0023882386917,88424,88424,0.797302171247,0.00215893658204,0.0483362901927,2.12527395423e-12,1.69159419735e-12,2397,1,0,18092.3345423,12.289832592,7718,0,0,0.123915440251,0.911196726636,0,0.1,0,0,11674.5198574,1,1,0,0,0,15,8,0,7,18,0,0,1,1,0,0,18.2985979589
48,0.00238801034664,88424,88424,0.797302171247,-0.00168290172379,0.0483362901927,2.07364909247e-12,1.67778560453e-12,2396,1,0,17772.3440003,12.8001246452,7878,0,0,0.132398937557,0.908886150425,0,0.1,0,0,11765.0638147,1,1,0,0,0,13,5,0,8,18,0,0,0,-2,0,0,17.975107166
49,0.00238786759256,88424,88424,0.797302171247,0.000166396151132,0.0483362901927,2.66442285857e-12,1.66160201207e-12,2395,1,0,17399.3490419,11.5399999619,8082,0,0,0.142497164822,0.909180682759,0,0.1,0,0,11863.1256397,1,1,0,0,0,15,8,0,7,18,0,0,0,2,0,0,17.5371114169
50,0.00238764125859,88424,88424,0.797302171247,-0.00190164550056,0.0483362901927,2.80736773656e-12,1.65168356034e-12,2394,1,0,17443.3534999,12.2627921104,8309,0,0,0.122478938413,0.893016481292,0,0.1,0,0,11939.4338671,1,1,0,0,0,14,6,0,8,18,0,0,0,-1,0,0,28.6400923338
51,0.00238769384953,88424,88424,0.797302171247,0.000383045914167,0.0483362901927,2.97735657842e-12,1.6600069306e-12,2392,1,0,17398.8329582,12.0030417442,7867,0,0,0.126016239801,0.888093581436,0,0.1,0,0,11999.2913007,1,1,0,0,0,12,7,0,5,18,0,0,0,-2,0,0,17.5436487924
52,0.0023876000983,88423,88423,0.79729315444,0.0010942812052,0.0483362901927,2.60360200398e-12,1.64898846561e-12,2391,1,0,17244.2853746,11.7699589729,8003,0,0,0.130178611755,0.936182697574,0,0.1,0,0,12082.323457,1,1,0,0,0,14,10,0,4,19,0,0,1,1,0,0,17.4291819576
53,0.00238746879099,88423,88423,0.79729315444,0.000209159754793,0.0483362901927,2.64628068668e-12,1.63319288926e-12,2390,1,0,16937.5689168,12.8789577484,8169,0,0,0.139113965211,0.926340766885,0,0.1,0,0,12189.408886,1,1,0,0,0,17,8,0,9,20,0,0,1,2,0,0,17.1445581662
54,0.00238728534309,88423,88423,0.79729315444,-0.000716687317836,0.0483362901927,2.44198991028e-12,1.62166342751e-12,2387,1,0,17118.6073332,12.5104169846,8388,0,0,0.148600424994,0.912343458847,0,0.1,0,0,12267.2387629,1,1,0,0,0,14,9,0,5,20,0,0,0,-3,0,0,17.274865292
55,0.00238713211689,88424,88424,0.797302171247,-0.000247963648284,0.0483362901927,2.13122353033e-12,1.60880835617e-12,2389,1,0,17043.4150839,11.4470410347,8632,0,0,0.128549755661,0.888007013706,0,0.1,0,0,12395.0298468,1,1,0,0,0,15,7,0,8,21,0,0,1,0,0,0,28.0081650419
56,0.00238725164603,88424,88424,0.797302171247,0.001511720516,0.0483362901927,2.18583214838e-12,1.62879790821e-12,2390,1,0,17584.4590001,12.748541832,8168,0,0,0.131928236488,0.91195143703,0,0.1,0,0,12417.3207928,1,1,0,0,0,15,11,0,4,21,0,0,0,0,0,0,17.8140477911
57,0.00238712267162,88423,88423,0.79729315444,0.00047620347069,0.0483362901927,1.99942808278e-12,1.60744965703e-12,2391,1,0,18066.9589171,12.3195419312,8305,0,0,0.137086837364,0.926239304003,0,0.1,0,0,12550.2726161,1,1,0,0,0,21,13,0,8,22,0,0,2,4,0,0,18.3067794158
58,0.00238693819102,88423,88423,0.79729315444,-0.000944763866048,0.0483362901927,2.07023862839e-12,1.60059615502e-12,2389,1,0,17262.0185423,12.2431659698,8508,0,0,0.144697493301,0.955389064858,0,0.1,0,0,12634.6285962,1,1,0,0,0,15,8,0,7,22,0,0,0,-6,0,0,17.4220875422
59,0.00238684706289,88423,88423,0.79729315444,0.000916566624225,0.0483362901927,2.30333554943e-12,1.58513222848e-12,2389,1,0,17165.1940832,12.2474579811,8691,0,0,0.155020001591,0.975132827824,0,0.1,0,0,12740.4945393,1,1,0,0,0,19,11,0,8,22,0,0,0,4,0,0,17.3438331657
60,0.00238662927274,88423,88423,0.79729315444,-0.00155066567389,0.0483362901927,2.13760558313e-12,1.57702879711e-12,2405,1,0,17313.3068337,12.8687500954,8954,0,0,0.132778443832,0.974037564859,0,0.1,0,0,12826.1781193,1,1,0,0,0,17,8,0,9,22,0,0,0,-2,0,0,28.8323324998
