iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,iteration_wall_s
27,0.00239498474257,88423,88423,0.79729315444,0.000974323822692,0.0483362901927,1.13582379867e-11,2.56248490037e-12,2561,1,0,14462.0885,12.5616250038,6376,0,0,0.313090713061,0.999913047591,0,0.1,0.400147678338,1,9117.88992079,1,1,0,0,0,61,51,18,28,14,0,0,0,2,14.6798498752
28,0.00239461789848,88423,88423,0.79729315444,-0.00241828022329,0.0483362901927,1.28299889836e-11,2.51739606697e-12,2555,1,0,14092.1115408,12.1758341789,6191,0,0,0.311692974176,0.999913047591,0,0.1,0.393902007273,1,8943.96219909,1,1,0,0,0,59,47,19,31,15,0,0,1,-3,14.2489455417
29,0.00239428761661,88424,88424,0.797302171247,-0.00241902800054,0.0483362901927,1.26087608481e-11,2.4765748936e-12,2550,1,0,13931.3334579,11.5124578476,6005,0,0,0.309997970636,0.999913047591,0,0.1,0.386461855288,1,8769.00759637,1,1,0,0,0,53,44,18,27,15,0,0,0,-6,14.0710234167
30,0.00239401185664,88423,88423,0.79729315444,-0.00181544685564,0.0483362901927,1.11319247554e-11,2.44530874723e-12,2547,1,0,13988.8961658,13.2053751945,5852,0,0,0.266422983617,0.998738149502,0,0.1,0.379756806624,1,8624.73933888,1,1,0,0,0,51,42,19,28,16,0,0,1,-3,23.8942755829
31,0.00239388526507,88424,88424,0.797302171247,0.00641852543945,0.0483362901927,8.2745774694e-12,2.39874252177e-12,2558,1,0,14148.6754999,28.4565000534,5717,0,0,0.289888588634,0.999894430234,0,0.1,0.357429382367,1,8149.83864767,1,1,0,0,0,43,39,14,18,16,0,0,0,-8,14.4406405422
32,0.00239374364067,88423,88423,0.79729315444,0.0010666082935,0.0483362901927,6.56463346173e-12,2.38086896999e-12,2560,1,0,14249.0905418,11.837208271,5600,0,0,0.293975025121,0.999894430234,0,0.1,0.351199171905,1,8045.88024144,1,1,0,0,0,45,42,14,17,16,0,0,0,2,14.3881335831
33,0.00239352061421,88423,88423,0.79729315444,-0.000631540424788,0.0483362901927,5.52865768023e-12,2.35930343772e-12,2562,1,0,14422.4793749,11.5982079506,5479,0,0,0.291803364008,0.999894430234,0,0.1,0.344057180762,1,7960.25709691,1,1,0,0,0,44,41,13,16,16,0,0,0,-1,14.6103355829
34,0.00239331994588,88424,88424,0.797302171247,-0.000494177628126,0.0483362901927,5.69244078877e-12,2.33939670532e-12,2559,1,0,14025.8844166,11.4187083244,5431,0,0,0.290622840317,0.999894430234,0,0.1,0.337120695818,1,7895.49224826,1,1,0,0,0,40,36,11,15,17,0,0,1,-5,14.1588440831
35,0.00239304839284,88424,88424,0.797302171247,-0.00207832007985,0.0483362901927,5.5380525535e-12,2.30645940595e-12,2554,1,0,14860.7651658,12.4604592323,5383,0,0,0.220636962826,0.995777834776,0,0.1,0.332166603241,1,7852.37064903,1,1,0,0,0,37,36,11,12,17,0,0,0,-3,25.4243186251
36,0.00239322005154,88424,88424,0.797302171247,0.00566351418017,0.0483362901927,1.09121102787e-11,2.32043866557e-12,2576,1,0,14317.2584996,12.0170001984,5243,0,0,0.238319051348,0.998059224452,0,0.1,0.306368160098,1,7592.35865567,1,1,0,0,0,26,22,2,6,18,0,0,2,-13,14.4658366251
37,0.00239301920032,88424,88424,0.797302171247,-0.000525307979715,0.0483362901927,5.35481730361e-12,2.28227078028e-12,2574,1,0,14143.0466251,11.5318331718,5229,0,0,0.237434564294,0.998059224452,0,0.1,0.304374032872,1,7556.84944744,1,1,0,0,0,27,24,2,5,19,0,0,1,0,14.3030184167
38,0.00239297038506,88423,88423,0.79729315444,0.00187612852572,0.0483362901927,5.26692160462e-12,2.27266611485e-12,2567,1,0,14349.2549157,12.3382091522,5284,0,0,0.241991836954,0.998059224452,0,0.1,0.30090388851,1,7586.19543422,1,1,0,0,0,23,19,2,6,19,0,0,0,-4,14.5179591249
39,0.00239281107488,88424,88424,0.797302171247,0.000699969658049,0.0483362901927,5.4460704793e-12,2.24367481675e-12,2544,1,0,14276.7234168,11.5886254311,5354,0,0,0.244184329074,0.998059224452,0,0.1,0.299440111566,1,7632.7785477,1,1,0,0,0,22,18,3,7,20,0,0,1,-2,14.4629823747
40,0.00239279761096,88424,88424,0.797302171247,0.00268373377789,0.0483362901927,5.43999023659e-12,2.23401358892e-12,2541,1,0,14116.580833,12.529999733,5475,0,0,0.205367127085,0.997700905375,0,0.1,0.297906979246,1,7709.85249927,1,1,0,0,0,25,18,4,11,21,0,0,2,1,24.3253269163
41,0.00239300807388,88423,88423,0.79729315444,-0.000607958864627,0.0483362901927,1.82682228984e-11,2.26094037151e-12,2581,1,0,14085.277792,11.7041668892,5167,0,0,0.204551231706,0.997700905375,0,0.1,0.280678771115,1,7580.63134596,1,1,0,0,0,23,15,1,9,21,0,0,0,-2,14.226481
42,0.00239295864865,88423,88423,0.79729315444,0.00223744113533,0.0483362901927,9.96139029306e-12,2.24362821921e-12,2596,1,0,14582.4861674,12.8778328896,5176,0,0,0.208925945805,0.997700905375,0,0.1,0.279313638678,1,7577.96338752,1,1,0,0,0,24,16,1,9,21,0,0,0,1,14.7541738749
43,0.00239280585268,88424,88424,0.797302171247,0.000519954384108,0.0483362901927,6.03856442093e-12,2.22151038633e-12,2578,1,0,14116.1306667,11.4824171066,5315,0,0,0.210896646403,0.997700905375,0,0.1,0.279648704273,1,7649.80685802,1,1,0,0,0,21,17,1,5,21,0,0,0,-3,14.2508339998
44,0.00239258071527,88424,88424,0.797302171247,-0.00169904432673,0.0483362901927,3.85354458956e-12,2.19219529317e-12,2555,1,0,14334.1940422,12.2058749199,5476,0,0,0.207790658329,0.997700905375,0,0.1,0.278304579204,1,7729.50109498,1,1,0,0,0,24,18,1,7,22,0,0,3,0,14.5269006672
45,0.00239259353241,88423,88423,0.79729315444,0.00308753109272,0.0483362901927,3.4812541385e-12,2.18815104441e-12,2533,1,0,14492.2522502,14.9512500763,5666,0,0,0.191892664888,0.995519290894,0,0.1,0.279043966886,1,7828.54593421,1,1,0,0,0,25,19,0,6,23,0,0,3,-2,25.1423989157
46,0.00239286525619,88423,88423,0.79729315444,-0.00184123208862,0.0483362901927,1.46382678105e-11,2.23367302476e-12,2599,1,0,14406.3920832,12.1259999275,5243,0,0,0.19029702861,0.995519290894,0,0.1,0.269481438355,1,7793.01128443,1,1,0,0,0,21,17,0,4,23,0,0,0,-4,14.5816283338
47,0.00239274737039,88423,88423,0.79729315444,0.000845340630009,0.0483362901927,9.96358119441e-12,2.19850626117e-12,2572,1,0,14276.0166249,22.9026250839,5273,0,0,0.191513187428,0.995519290894,0,0.1,0.270194928913,1,7796.18811148,1,1,0,0,0,25,19,0,6,23,0,0,0,4,14.5187101248
48,0.00239272541559,88424,88424,0.797302171247,0.00206032128293,0.0483362901927,6.08443923271e-12,2.18574712984e-12,2579,1,0,14032.2840838,11.7368330956,5431,0,0,0.194228803556,0.995519290894,0,0.1,0.269072189414,1,7883.81405153,1,1,0,0,0,23,15,0,8,23,0,0,0,-2,14.191472041
49,0.00239253204191,88424,88424,0.797302171247,-0.00130828922649,0.0483362901927,4.45826938107e-12,2.15588190838e-12,2553,1,0,14409.4217911,12.9877090454,5557,0,0,0.193664195486,0.995519290894,0,0.1,0.268341378688,1,7933.30888052,1,1,0,0,0,21,18,0,3,23,0,0,0,-2,14.6053386657
50,0.00239247557645,88424,88424,0.797302171247,0.000544323400746,0.0483362901927,4.17045193264e-12,2.14814939659e-12,2570,1,0,14584.5362501,12.2803750038,5795,0,0,0.178377668036,0.996136039106,0,0.1,0.268374069428,1,8034.40359805,1,1,0,0,0,22,18,0,4,23,0,0,0,1,24.6862219158
51,0.00239290867925,88423,88423,0.79729315444,0.000117240163341,0.0483362901927,5.04881293291e-12,2.20625839185e-12,2615,1,0,14752.185833,12.9362082481,5330,0,0,0.17852286324,0.996136039106,0,0.1,0.261876871042,1,8082.23606031,1,1,0,0,0,18,15,0,3,23,0,0,0,-4,14.950489209
52,0.00239270657369,88423,88423,0.79729315444,-0.00131426967447,0.0483362901927,4.31287956463e-12,2.14577080671e-12,2643,1,0,14690.9881663,12.359167099,5401,0,0,0.178868390871,0.996136039106,0,0.1,0.262262110805,1,8080.36975085,1,1,0,0,0,25,20,0,5,24,0,0,2,5,14.8368961671
53,0.00239253519743,88423,88423,0.79729315444,-0.000200244667219,0.0483362901927,4.15344313912e-12,2.14001738414e-12,2660,1,0,14492.110291,11.8269166946,5532,0,0,0.179524117131,0.996136039106,0,0.1,0.259853876335,1,8142.48022156,1,1,0,0,0,22,18,0,4,24,0,0,0,-3,14.6322315843
54,0.00239249730608,88424,88424,0.797302171247,0.00139443844183,0.0483362901927,3.75817495621e-12,2.11836066028e-12,2666,1,0,15001.7433753,11.8020420074,5704,0,0,0.180328789509,0.996136039106,0,0.1,0.258507336402,1,8215.02314616,1,1,0,0,0,29,19,0,10,25,0,0,1,6,15.159895292
55,0.00239229260097,88423,88423,0.79729315444,-0.00114072895247,0.0483362901927,3.56230051911e-12,2.11914505734e-12,2665,1,0,14683.304625,11.6440000534,5912,0,0,0.181262056536,0.988893828386,0,0.1,0.258134970059,1,8281.62791954,1,1,0,0,0,27,15,0,12,26,0,0,3,-5,24.8281244594
56,0.00239252145773,88424,88424,0.797302171247,-0.00137334699655,0.0483362901927,3.3742746415e-12,2.18452291747e-12,2564,1,0,14963.3000002,12.4407501221,5458,0,0,0.181422161209,0.988893828386,0,0.1,0.254661217317,1,8357.66805013,1,1,0,0,0,19,10,0,9,27,0,0,2,-10,15.1401664591
57,0.0023925975253,88423,88423,0.79729315444,0.00371227873673,0.0483362901927,3.82120155058e-12,2.14696727644e-12,2583,1,0,14442.3122077,12.2164583206,5503,0,0,0.181522609734,0.988893828386,0,0.1,0.255070249476,1,8358.40807524,1,1,0,0,0,26,9,0,17,27,0,0,0,7,14.611207833
58,0.00239240527653,88424,88424,0.797302171247,-0.00103583535529,0.0483362901927,2.93595997191e-12,2.12911955765e-12,2574,1,0,14456.9321251,11.5219168663,5678,0,0,0.182181297364,0.988893828386,0,0.1,0.254278643745,1,8435.12968935,1,1,0,0,0,23,10,0,13,28,0,0,1,-4,14.6046423754
59,0.00239229106555,88423,88423,0.79729315444,-0.000368716438046,0.0483362901927,3.01225426711e-12,2.12444274991e-12,2573,1,0,14492.486083,12.1922922134,5853,0,0,0.183284920676,0.988893828386,0,0.1,0.253340522143,1,8483.55539948,1,1,0,0,0,24,6,0,18,29,0,0,1,0,14.667991084
60,0.00239224901678,88423,88423,0.79729315444,0.00119308721511,0.0483362901927,3.16139460924e-12,2.10857014186e-12,2557,1,0,13755.9534998,11.3855419159,6064,0,0,0.182639043482,0.991536873312,0,0.1,0.254162570178,1,8539.46743531,1,1,0,0,0,24,12,0,12,30,0,0,1,-1,23.8801165
