iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,iteration_wall_s
24,0.0030213790278,75415,75415,0.680002524706,0.00139118715404,0.0483362901927,1.38196149534e-10,1.3275677258e-11,2894,1,0,15961.5777497,11.6766252518,17644,0,0,0.155428667339,0.882949416386,0,0.1,0,0,27758.3379636,1,1,0,0,0,16,-10,0,26,17,0,23,1,4,16.2365199579
25,0.00298473865869,75414,75414,0.679993507899,-0.00291022364738,0.0483362901927,1.36956602891e-10,1.28141239628e-11,2958,1,0,16424.1332922,12.6563749313,17823,0,0,0.159464247459,0.925266280463,0,0.1,0,0,27584.1809526,1,1,0,0,0,15,-11,0,26,17,0,23,0,-1,27.2371299583
26,0.00295411222498,75415,75415,0.680002524706,0.00566907142183,0.0483362901927,1.51171698226e-10,1.25319864794e-11,2991,1,0,16400.775084,11.7170410156,17309,0,0,0.16052902564,0.909066459187,0,0.1,0,0,26946.4785261,1,1,0,0,0,11,-10,0,21,18,0,25,2,-1,16.679352791
27,0.0029301059179,75414,75414,0.679993507899,0.00668610116345,0.0483362901927,1.49282875124e-10,1.23423908327e-11,2980,1,0,16333.8872499,12.2222499847,17447,0,0,0.162360254218,0.905955298733,0,0.1,0,0,26834.2055645,1,1,0,0,0,12,-4,0,16,18,0,25,0,1,16.4875887912
28,0.00290274658961,75414,75414,0.679993507899,0.00205248721191,0.0483362901927,1.38494817778e-10,1.20557239237e-11,3014,1,0,16415.57725,11.6708331108,17473,0,0,0.165335123451,0.921026158421,0,0.1,0,0,26690.2481315,1,1,0,0,0,13,-5,0,18,19,0,26,1,1,16.6899999999
29,0.00287191481804,75415,75415,0.680002524706,-0.00353579832242,0.0483362901927,1.54284530218e-10,1.17075088939e-11,3134,1,0,17599.4347076,12.4758343697,17492,0,0,0.168444644036,0.914075657036,0,0.1,0,0,26551.8338562,1,1,0,0,0,11,-11,0,22,20,0,27,1,-2,17.8804269172
30,0.00283800044103,75415,75415,0.680002524706,-0.00811217502315,0.0483362901927,1.62812217404e-10,1.13168125371e-11,3156,1,0,17246.5644579,11.9403748512,17472,0,0,0.162393576687,0.896696517649,0,0.1,0,0,26385.412539,1,1,0,0,0,14,-12,0,26,21,0,28,1,3,28.4174573747
31,0.0028182314491,75415,75415,0.680002524706,0.00364304693065,0.0483362901927,1.78321629923e-10,1.11726991558e-11,3189,1,0,17788.7982922,11.8840417862,16835,0,0,0.165245231419,0.925527447647,0,0.1,0,0,25849.3684068,1,1,0,0,0,12,-15,0,27,22,0,32,4,-1,18.1445741672
32,0.00279445594147,75414,75414,0.679993507899,-0.00017942915691,0.0483362901927,1.68795284793e-10,1.09438671017e-11,3198,1,0,17886.3399997,12.6925420761,16825,0,0,0.168290507426,0.926002378961,0,0.1,0,0,25708.230467,1,1,0,0,0,13,-28,0,41,23,0,33,1,1,18.1688516252
33,0.00277312031024,75414,75414,0.679993507899,0.00298509735929,0.0483362901927,1.48941784346e-10,1.08593107595e-11,3213,1,0,18267.2618752,11.7733750343,16923,0,0,0.171120334193,0.945770353421,0,0.1,0,0,25475.4089753,1,1,0,0,0,13,-24,0,37,23,0,33,0,0,18.4285997907
34,0.00275209239879,75415,75415,0.680002524706,0.00344065816637,0.0483362901927,1.24630120539e-10,1.08197513584e-11,3205,1,0,18383.0189171,12.4815826416,16954,0,0,0.175223672547,0.954385194713,0,0.1,0,0,25206.0348226,1,1,0,0,0,15,-25,0,40,23,0,33,0,2,18.5828313748
35,0.00272791559065,75414,75414,0.679993507899,-0.000520207488359,0.0483362901927,1.12228330084e-10,1.06898430195e-11,3182,1,0,19214.0196671,12.6613750458,16971,0,0,0.165700244836,0.966446870331,0,0.1,0,0,24860.6802514,1,1,0,0,0,16,-24,0,40,24,0,35,2,1,30.1327453339
36,0.00271039596204,75415,75415,0.680002524706,-0.00268664689587,0.0483362901927,1.0623829596e-10,1.06558879976e-11,3113,1,0,16997.5602498,12.0347914696,15991,0,0,0.168511238156,0.9870603889,0,0.1,0,0,23993.3974326,1,1,0,0,0,14,-21,0,35,25,0,39,4,-2,17.2724236669
37,0.00268651939989,75414,75414,0.679993507899,-0.00457548892606,0.0483362901927,9.90317041834e-11,1.03759594627e-11,3131,1,0,17200.4812498,11.8987092972,15972,0,0,0.170931768687,0.975841528279,0,0.1,0,0,23606.8629317,1,1,0,0,0,16,-42,0,58,26,0,41,2,1,17.4706007913
38,0.00266588168859,75414,75414,0.679993507899,-0.000745809392157,0.0483362901927,9.66150961937e-11,1.01052510571e-11,3145,1,0,17828.0922499,12.7070002556,15886,0,0,0.173424155772,0.96601339695,0,0.1,0,0,23182.1488563,1,1,0,0,0,16,-35,0,51,26,0,41,0,0,18.0855007088
39,0.00264666976013,75415,75415,0.680002524706,0.000260933000013,0.0483362901927,9.18415155837e-11,9.71656534274e-12,3175,1,0,17236.9946246,11.6737923622,15802,0,0,0.176250977556,0.975807570164,0,0.1,0,0,22779.8219935,1,1,0,0,0,27,-28,4,59,27,0,42,1,11,17.504942833
40,0.00262868495979,75414,75414,0.679993507899,-0.000330190948336,0.0483362901927,8.86911756256e-11,9.27028034174e-12,3198,1,0,17400.4434166,11.8538331985,15673,0,0,0.17221459993,0.961229209483,0,0.1,0,0,22348.0445664,1,1,0,0,0,28,-6,4,38,27,0,42,0,1,28.0991198327
41,0.00261493869286,75414,75414,0.679993507899,0.00293577147466,0.0483362901927,8.49874602256e-11,9.13921683972e-12,3271,1,0,18045.6173329,12.0166668892,14281,0,0,0.173057970966,0.961229209483,0,0.1,0,0,20852.2557021,1,1,0,0,0,26,0,2,28,28,0,43,1,-1,18.352150125
42,0.0026039268748,75415,75415,0.680002524706,0.00277501970047,0.0483362901927,7.85789650555e-11,8.75111709691e-12,3298,1,0,17933.3295832,13.3979997635,14208,0,0,0.174645009444,0.968445839949,0,0.1,0,0,20589.2121469,1,1,0,0,0,27,6,4,25,29,0,47,3,3,18.3884622497
43,0.00259295274836,75414,75414,0.679993507899,2.68170581848e-05,0.0483362901927,6.93874724608e-11,8.35086650864e-12,2931,1,0,16475.0593338,11.788875103,14170,0,0,0.176458731097,0.9671284418,0,0.1,0,0,20344.0228369,1,1,0,0,0,30,10,4,24,29,0,47,0,3,16.6222739997
44,0.00258445691591,75415,75415,0.680002524706,0.00263559526583,0.0483362901927,5.80034837331e-11,7.98717991275e-12,2944,1,0,16320.5890832,11.834291935,14132,0,0,0.179109523085,0.966018504582,0,0.1,0,0,20109.4608622,1,1,0,0,0,30,3,1,28,30,0,52,3,1,16.703666125
45,0.00257652744968,75415,75415,0.680002524706,0.000127182873864,0.0483362901927,5.02435383374e-11,7.65813417003e-12,3013,1,0,16705.45225,15.7676672935,14167,0,0,0.162412350965,0.95229158411,0,0.1,0,0,19911.1285041,1,1,0,0,0,40,0,4,44,30,0,52,0,10,27.8083554576
46,0.00256834260393,75415,75415,0.680002524706,0.0093109716903,0.0483362901927,4.66800642644e-11,7.24182566771e-12,2988,1,0,16888.1416674,11.5950417519,12990,0,0,0.163670332791,0.95623948969,0,0.1,0,0,19001.706157,1,1,0,0,0,21,6,2,17,31,0,54,2,-18,17.1492899172
47,0.00256376123073,75414,75414,0.679993507899,-8.7596520362e-05,0.0483362901927,3.76535220091e-11,7.02439236388e-12,2937,1,0,16681.504458,12.1395421028,13089,0,0,0.165504403595,0.957702175399,0,0.1,0,0,19018.2526469,1,1,0,0,0,19,-5,2,26,32,0,55,1,-2,16.9492507079
48,0.00255977817406,75415,75415,0.680002524706,-0.000521828269598,0.0483362901927,3.11687995664e-11,6.81758030259e-12,2954,1,0,16956.0478339,11.828332901,13189,0,0,0.167689544886,0.974869992191,0,0.1,0,0,19046.5911832,1,1,0,0,0,22,-5,2,29,32,0,55,0,3,17.1769136661
49,0.00255734963302,75415,75415,0.680002524706,0.00264063571602,0.0483362901927,2.74789328337e-11,6.71118647831e-12,2832,1,0,15981.813458,12.115541935,13373,0,0,0.170621061078,0.973798363844,0,0.1,0,0,19024.3480481,1,1,0,0,0,18,-4,2,24,33,0,56,1,-4,16.242213625
50,0.00255397659939,75414,75414,0.679993507899,-0.000651466314182,0.0483362901927,2.28990456332e-11,6.53124931427e-12,2836,1,0,15859.6101251,11.8042497635,13597,0,0,0.160876515923,0.968613361501,0,0.1,0,0,19044.0429265,1,1,0,0,0,13,-5,0,18,34,0,57,1,-5,26.7485874998
51,0.0025518712814,75415,75415,0.680002524706,0.00092368011036,0.0483362901927,2.02382585224e-11,6.45938867806e-12,2895,1,0,16528.885375,12.5205421448,12723,0,0,0.162139326668,0.95495392679,0,0.1,0,0,18657.3685586,1,1,0,0,0,9,-9,0,18,35,0,59,2,-4,16.9202767918
52,0.00255001915351,75415,75415,0.680002524706,0.00115836566482,0.0483362901927,1.81072359667e-11,6.36495475177e-12,2847,1,0,15982.8207088,12.5338330269,12923,0,0,0.163862052101,0.947847812782,0,0.1,0,0,18762.6433933,1,1,0,0,0,8,-8,0,16,36,0,62,3,-1,16.2922959169
53,0.00254853509682,75415,75415,0.680002524706,0.000409516577002,0.0483362901927,1.56915087263e-11,6.33933781231e-12,2954,1,0,16552.446167,11.7442498207,13076,0,0,0.165972299501,0.953621878742,0,0.1,0,0,18834.9926223,1,1,0,0,0,9,-10,0,19,37,0,63,1,1,16.8084798343
54,0.0025459464224,75415,75415,0.680002524706,-0.00137214139696,0.0483362901927,1.51748639424e-11,6.20372790415e-12,2976,1,0,16594.1070828,11.8801250458,13302,0,0,0.168692585058,0.956115620329,0,0.1,0,0,18906.8485351,1,1,0,0,0,10,-11,0,21,38,0,67,2,1,16.851395125
55,0.00254471636127,75415,75415,0.680002524706,0.00160904270523,0.0483362901927,1.39959085453e-11,6.21091460946e-12,2979,1,0,16533.4474173,11.728374958,13485,0,0,0.165398507368,0.965396107884,0,0.1,0,0,18885.1585456,1,1,0,0,0,9,-9,0,18,39,0,70,2,-2,27.5620116247
56,0.00254564030267,75415,75415,0.680002524706,0.00434479530222,0.0483362901927,1.5503461628e-11,6.25179547905e-12,2933,1,0,16310.9907918,11.6141252518,12945,0,0,0.166621769769,0.966278310738,0,0.1,0,0,18871.899468,1,1,0,0,0,8,-5,0,13,40,0,72,2,-1,16.5717077497
57,0.00254473108554,75415,75415,0.680002524706,0.00158446740214,0.0483362901927,1.39260492232e-11,6.22064706324e-12,2940,1,0,16653.8207498,11.7382092476,13090,0,0,0.168529983982,0.954980014648,0,0.1,0,0,19000.1799205,1,1,0,0,0,8,-10,0,18,41,0,73,1,0,16.9102473753
58,0.0025429882856,75414,75414,0.679993507899,-0.000687051575009,0.0483362901927,1.41305424072e-11,6.13846828356e-12,2955,1,0,16266.772459,11.5750408173,13340,0,0,0.17077455266,0.946067598691,0,0.1,0,0,19170.1033915,1,1,0,0,0,8,-11,0,19,42,0,75,2,0,16.525221792
59,0.0025421901241,75415,75415,0.680002524706,0.00143537691168,0.0483362901927,1.21825229495e-11,6.1281062753e-12,2961,1,0,17097.8012919,13.8309583664,13537,0,0,0.173423168417,0.953160712499,0,0.1,0,0,19230.5775723,1,1,0,0,0,5,-18,0,23,43,0,77,2,-2,17.3995246668
60,0.00254095772793,75414,75414,0.679993507899,0.000797671923713,0.0483362901927,1.08529669978e-11,6.06577356553e-12,2979,1,0,17138.4518332,11.9817500114,13862,0,0,0.163957631898,0.952809558479,0,0.1,0,0,19405.8254344,1,1,0,0,0,6,-15,0,21,43,0,77,0,1,27.6105947499
