iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,iteration_wall_s
26,0.00273583696152,75414.72,75851,0.683933852701,0.00505543809679,0.0120840725482,3.33896362301e-11,1.1854430182e-11,2795,1,0,21953.9814591,12.9729580879,25879,0,0,0.171555160732,0.967247874421,0,0.1,0,22.092139916
27,0.00273102932576,75414.72,75841,0.683843684628,-3.4890323426e-05,0.0120840725482,3.31072904105e-11,1.17536411351e-11,2795,1,0,21890.3204999,11.8120422363,25760,0,0,0.17162643389,0.973820926979,0,0.1,0,21.9929347918
28,0.00272629516491,75414.72,75860,0.684015003967,-5.58647389534e-05,0.0120840725482,3.27695484148e-11,1.16551941125e-11,2794,1,0,22208.3027091,13.086332798,25704,0,0,0.171694800241,0.978420486934,0,0.1,0,22.3554056669
29,0.002721630681,75414.72,75871,0.684114188848,-7.80434983596e-05,0.0120840725482,3.23790166033e-11,1.15580941927e-11,2794,1,0,21902.3204999,11.8086252213,25621,0,0,0.171903945233,0.978243665036,0,0.1,0,21.9929694999
30,0.00271703916315,75414.72,75870,0.684105172041,-8.37100751859e-05,0.0120840725482,3.19410441832e-11,1.14618337653e-11,2794,1,0,22124.563333,12.5894169807,25549,0,0,0.17088169613,0.98052519677,0,0.1,0,39.0056206249
31,0.00271667367872,75414.72,75835,0.683789583784,0.00451462906906,0.0120840725482,3.18423158085e-11,1.14129370375e-11,2791,1,0,22088.7791252,13.0501666069,25553,0,0,0.170828643219,0.989013726174,0,0.1,0,22.2559775831
32,0.00271217479039,75414.72,75844,0.68387073505,-7.08116741759e-05,0.0120840725482,3.13472916102e-11,1.13193400414e-11,2788,1,0,21945.9370832,14.4525418282,25510,0,0,0.171000376374,0.982906142796,0,0.1,0,22.0450855833
33,0.00270774921533,75414.72,75858,0.683996970353,-7.62029289319e-05,0.0120840725482,3.08838984535e-11,1.12272127431e-11,2789,1,0,21879.1628332,12.8010830879,25455,0,0,0.171303897956,0.978731980701,0,0.1,0,22.0263486248
34,0.00270339152256,75414.72,75887,0.684258457765,-8.88575541408e-05,0.0120840725482,3.03838680942e-11,1.11365536241e-11,2788,1,0,21911.9048748,11.7829589844,25414,0,0,0.171763875789,0.988671110399,0,0.1,0,22.0035149171
35,0.00269909903721,75414.72,75895,0.684330592224,-0.00011280653146,0.0120840725482,3.00686196975e-11,1.10480411342e-11,2790,1,0,21780.2442079,12.5720829964,25384,0,0,0.170621925278,0.980494933991,0,0.1,0,38.8798462078
36,0.0026991547729,75414.72,75853,0.683951886316,0.00385542089769,0.0120840725482,2.98009341941e-11,1.10194782864e-11,2781,1,0,21789.9241252,11.8260412216,25417,0,0,0.170740383439,0.98242390441,0,0.1,0,21.8808924169
37,0.00269493778831,75414.72,75876,0.684159272885,-7.7615452147e-05,0.0120840725482,3.02753811535e-11,1.09329454093e-11,2779,1,0,21927.6477499,11.9231247902,25400,0,0,0.170452439094,0.986116785577,0,0.1,0,22.0184500408
38,0.00269079197575,75414.72,75873,0.684132222463,-8.65985834549e-05,0.0120840725482,3.07180150291e-11,1.08477180853e-11,2779,1,0,21881.5028338,12.6432080269,25351,0,0,0.170471416361,0.988726955539,0,0.1,0,22.0264064581
39,0.00268671123141,75414.72,75850,0.683924835894,-0.000109526495488,0.0120840725482,3.11281818652e-11,1.07645535782e-11,2781,1,0,21942.3435831,11.8216667175,25323,0,0,0.170985773461,0.983347599698,0,0.1,0,22.0328292497
40,0.00268269510492,75414.72,75836,0.683798600592,-0.0001287433823,0.0120840725482,3.15071726225e-11,1.068298318e-11,2781,1,0,21434.6208749,11.8429589272,25306,0,0,0.169814820919,0.996796899304,0,0.1,0,38.3946439591
