iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,iteration_wall_s
51,0.00239033669932,88423,88423,0.79729315444,-0.0060784999999,0.0483362901927,4.35918046578e-12,1.42834192431e-12,2696,1,0,16879.0736251,12.1700839996,9857,0,0,0.146704613808,0.97319616455,0,0.1,0,0,14643.0424363,1,1,0,0,0,39,26,0,13,31,0,0,0,1,17.0697031673
52,0.00238982525873,88424,88424,0.797302171247,0.00115671444087,0.0483362901927,3.49361899324e-12,1.42447655676e-12,2690,1,0,16839.5686669,11.8432502747,9887,0,0,0.148284764862,0.945387088303,0,0.1,0,0,14607.6532513,1,1,0,0,0,36,13,0,23,31,0,0,0,-3,16.9913586252
53,0.0023893854826,88423,88423,0.79729315444,0.00102675403559,0.0483362901927,3.14183061843e-12,1.42343930396e-12,2688,1,0,16744.3738747,12.3007922173,9871,0,0,0.150538976049,0.964726068102,0,0.1,0,0,14524.135289,1,1,0,0,0,39,13,1,27,32,0,0,4,-1,16.9188875831
54,0.00238894571206,88423,88423,0.79729315444,0.000451085607796,0.0483362901927,3.32330806435e-12,1.42344130512e-12,2695,1,0,16730.7775002,11.5857920647,9936,0,0,0.153101741233,0.971433008083,0,0.1,0,0,14461.4433503,1,1,0,0,0,39,20,1,20,33,0,0,2,-2,16.8696477502
55,0.00238836276348,88424,88424,0.797302171247,-0.00264041921989,0.0483362901927,3.07417796699e-12,1.41307018376e-12,2699,1,0,16975.974,11.7906665802,10041,0,0,0.147700557623,0.94150131917,0,0.1,0,0,14378.942677,1,1,0,0,0,40,14,0,26,34,0,0,3,-2,27.3184876246
56,0.0023881613805,88423,88423,0.79729315444,-0.000827017435901,0.0483362901927,4.21179120287e-12,1.45022528816e-12,2658,1,0,16493.3875418,11.7386250496,9365,0,0,0.148602865688,0.943727583216,0,0.1,0,0,14026.8349364,1,1,0,0,0,37,25,0,12,35,0,0,1,-4,16.6353332922
57,0.00238784802517,88424,88424,0.797302171247,0.000257090488814,0.0483362901927,3.8898021971e-12,1.44400969579e-12,2656,1,0,16787.7042499,13.3945002556,9470,0,0,0.150250937516,0.948548291254,0,0.1,0,0,14085.350594,1,1,0,0,0,38,28,0,10,36,0,0,4,-3,17.01956225
58,0.00238753227618,88424,88424,0.797302171247,-0.000240590586117,0.0483362901927,3.24870930618e-12,1.43535972054e-12,2655,1,0,16643.6134171,11.6244158745,9560,0,0,0.152451808792,0.952888220376,0,0.1,0,0,14085.5699419,1,1,0,0,0,37,23,0,14,36,0,0,0,-1,16.78648475
59,0.00238710000765,88423,88423,0.79729315444,-0.00269170156806,0.0483362901927,2.8384985642e-12,1.42589458668e-12,2665,1,0,16516.0159998,11.9850420952,9672,0,0,0.155518798358,0.935061451936,0,0.1,0,0,14129.9194403,1,1,0,0,0,35,19,0,16,37,0,0,3,-5,16.6544917496
60,0.00238680064162,88423,88423,0.79729315444,-0.00023315132207,0.0483362901927,2.53566122805e-12,1.42028588302e-12,2690,1,0,16660.9577498,12.1983342171,9850,0,0,0.148174561566,0.959385925016,0,0.1,0,0,14156.0567916,1,1,0,0,0,37,21,2,18,38,0,0,2,0,26.9151765411
