iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,iteration_wall_s
18,0.00266328590734,75415,75415,0.680002524706,0.00451528801287,0.0483362901927,6.7690168328e-11,1.12470966536e-11,2895,1,0,25144.5530829,11.9708747864,26314,0,0,0.388470442319,0.999919759416,0,0.1,0.491130145119,2,14865.6546134,1,1,25.2524400414
19,0.00265092715632,75415,75415,0.680002524706,0.00656443452364,0.0483362901927,6.22641861507e-11,1.08874773435e-11,2861,1,0,24610.5565,12.7042088509,24460,0,0,0.393147423871,0.999919759416,0,0.1,0.487928286405,2,13865.1810589,1,1,24.8235144159
20,0.0026369359444,75415,75415,0.680002524706,0.000394901988503,0.0483362901927,5.43395566705e-11,1.02146019307e-11,2864,1,0,24972.2293749,12.1599998474,23447,0,0,0.388994473271,0.999935095475,0,0.1,0.486238563336,2,13012.3975635,1,1,42.1866095001
21,0.00264204322473,75414,75414,0.679993507899,-0.00785492393494,0.0483362901927,6.30355742003e-11,1.41956260846e-11,2797,1,0,26280.7721667,16.7755002975,14165,0,0,0.388559421318,0.999935095475,0,0.1,0.411983444996,2,9440.14539383,1,1,26.459019667
22,0.00263242187417,75414,75414,0.679993507899,3.88586965012e-05,0.0483362901927,4.94197065579e-11,1.33218399754e-11,2770,1,0,25714.2846246,37.2322092056,13880,0,0,0.388517643777,0.999935095475,0,0.1,0.408530778001,2,9402.51385457,1,1,26.0038128751
23,0.00262358391655,75415,75415,0.680002524706,-0.00172475201521,0.0483362901927,4.04288844925e-11,1.25596980701e-11,2776,1,0,24146.2417078,12.6041250229,13657,0,0,0.388462117157,0.999935095475,0,0.1,0.404113009594,2,9377.40052158,1,1,24.3755510831
24,0.00261873375661,75415,75415,0.680002524706,0.00330147106898,0.0483362901927,3.57080921168e-11,1.21522917641e-11,2788,1,0,24110.4404998,12.5253748894,13405,0,0,0.388772320304,0.999935095475,0,0.1,0.399631508973,2,9327.68184857,1,1,24.2098098332
25,0.0026141036953,75414,75414,0.679993507899,0.00279576671057,0.0483362901927,3.24955290457e-11,1.17531433422e-11,2796,1,0,24481.3085833,12.7233748436,13224,0,0,0.387398009014,0.999814204126,0,0.1,0.394762864684,2,9293.92985075,1,1,41.9237461248
26,0.00261873479264,75415,75415,0.680002524706,-0.00535523432246,0.0483362901927,2.73413943704e-11,1.19276322031e-11,2660,1,0,23236.2592921,13.263999939,12993,0,0,0.387057070889,0.999814204126,0,0.1,0.374742632701,2,9063.47106343,1,1,23.4302207083
27,0.00261555535483,75414,75414,0.679993507899,0.00526311124942,0.0483362901927,2.3520358783e-11,1.15759272751e-11,2640,1,0,23109.8916659,12.984333992,12852,0,0,0.387342362247,0.999814204126,0,0.1,0.3701026638,2,9053.32040751,1,1,23.215747125
28,0.00261258073767,75415,75415,0.680002524706,0.0045107848014,0.0483362901927,2.11837165572e-11,1.12569475339e-11,2628,1,0,22902.0767918,12.5700411797,12794,0,0,0.387801236412,0.999814204126,0,0.1,0.365271420892,2,9044.91884696,1,1,23.070044667
29,0.00260869617819,75415,75415,0.680002524706,0.00149618534717,0.0483362901927,2.06888105527e-11,1.08777001235e-11,2623,1,0,22925.4359999,11.9308753014,12756,0,0,0.388125264372,0.999814204126,0,0.1,0.360434130957,2,9054.42977247,1,1,23.0215794998
30,0.00260553232679,75415,75415,0.680002524706,0.00206968226582,0.0483362901927,1.97756289852e-11,1.05671954981e-11,2622,1,0,25413.6355004,12.9790825844,12755,0,0,0.394470039595,0.999853811927,0,0.1,0.355547674694,2,9058.20044423,1,1,43.1408762499
31,0.00261007587946,75415,75415,0.680002524706,-0.00368620789069,0.0483362901927,1.89923987165e-11,1.07199337296e-11,2617,1,0,22740.1046672,12.9637918472,12635,0,0,0.394363957702,0.999853811927,0,0.1,0.345654644064,2,8954.66064573,1,1,22.9417479998
32,0.00260627050122,75415,75415,0.680002524706,-0.000663303888183,0.0483362901927,1.76396555245e-11,1.03483978546e-11,2616,1,0,23129.6113334,13.3208327293,12637,0,0,0.394388887619,0.999853811927,0,0.1,0.341274480535,2,8973.9065899,1,1,23.298417375
33,0.00260219717379,75415,75415,0.680002524706,-0.00287399396947,0.0483362901927,1.65768488913e-11,9.98233375609e-12,2614,1,0,22733.6676674,12.7957496643,12699,0,0,0.394362895811,0.999853811927,0,0.1,0.336857227245,2,8996.73733888,1,1,22.843316209
34,0.00260065426136,75414,75414,0.679993507899,0.00223274993896,0.0483362901927,1.52171041788e-11,9.81353960242e-12,2609,1,0,23037.3603339,12.7334580421,12820,0,0,0.394619710851,0.999853811927,0,0.1,0.33263554724,2,8983.20167154,1,1,23.1464129584
35,0.00259921466788,75414,75414,0.679993507899,0.00246007406157,0.0483362901927,1.37561135158e-11,9.63636995639e-12,2606,1,0,22785.4830408,12.7135844231,12953,0,0,0.407599898424,0.999663054563,0,0.1,0.328446807581,2,8966.64418373,1,1,40.2293495
36,0.00260611197752,75414,75414,0.679993507899,7.91562032888e-06,0.0483362901927,1.57150765008e-11,1.00308588637e-11,2597,1,0,22662.3372087,13.1098752022,12434,0,0,0.407553425197,0.999663054563,0,0.1,0.325081704166,2,8886.31366803,1,1,22.8686345411
37,0.00260274738954,75414,75414,0.679993507899,-0.00193225008224,0.0483362901927,1.45091639311e-11,9.66884019081e-12,2603,1,0,23415.5344577,13.8074173927,12528,0,0,0.407534369777,0.999663054563,0,0.1,0.321501007034,2,8906.27832144,1,1,23.521919
38,0.002600984905,75415,75415,0.680002524706,0.00064478192025,0.0483362901927,1.29633167206e-11,9.46679931404e-12,2598,1,0,24625.18575,12.3432078362,12706,0,0,0.407664684379,0.999663054563,0,0.1,0.318336183537,2,8898.64308536,1,1,24.7784852502
39,0.00259961555387,75414,75414,0.679993507899,0.00147240056466,0.0483362901927,1.12448086034e-11,9.29599085327e-12,2600,1,0,22731.3996673,15.2612500191,12892,0,0,0.40786238515,0.999663054563,0,0.1,0.315269201077,2,8888.04049722,1,1,22.8701692079
40,0.00259855280103,75415,75415,0.680002524706,0.0023541359591,0.0483362901927,1.04966989577e-11,9.14080201403e-12,2597,1,0,21940.5393753,12.7933750153,13097,0,0,0.408872870542,0.999964182152,0,0.1,0.312677126971,2,8874.31837678,1,1,39.3440420423
41,0.00260554337595,75414,75414,0.679993507899,-0.0032049078369,0.0483362901927,1.76642396796e-11,9.44636841191e-12,2596,1,0,22655.9492502,13.0410408974,12389,0,0,0.408785668205,0.999964182152,0,0.1,0.310576290256,2,8823.12771373,1,1,22.8005391671
42,0.00260336971124,75415,75415,0.680002524706,-0.00109402131852,0.0483362901927,1.42911974189e-11,9.22968817654e-12,2597,1,0,22582.8668332,12.0511670113,12515,0,0,0.408826371836,0.999964182152,0,0.1,0.308396360802,2,8821.83314628,1,1,22.6814103327
43,0.00260193115898,75415,75415,0.680002524706,0.000452007629188,0.0483362901927,1.22874407846e-11,9.07297516858e-12,2600,1,0,23423.323,12.9678750038,12690,0,0,0.408989997359,0.999964182152,0,0.1,0.306299168843,2,8811.61889815,1,1,23.5755410828
44,0.00260010233886,75415,75415,0.680002524706,-0.00115278390072,0.0483362901927,1.07205336146e-11,8.88881102164e-12,2601,1,0,19786.9702091,12.1131248474,12937,0,0,0.409203907024,0.999964182152,0,0.1,0.304898152704,2,8802.92171808,1,1,19.8822264164
45,0.00259909628306,75414,75414,0.679993507899,0.00154460562531,0.0483362901927,9.92012487242e-12,8.76398963157e-12,2600,1,0,19607.1222501,12.3902082443,13207,0,0,0.403818132514,0.999880292322,0,0.1,0.303500097761,2,8790.39661521,1,1,36.4787489171
46,0.00260560052787,75414,75414,0.679993507899,-0.00903373288487,0.0483362901927,1.31171782744e-11,9.00643879836e-12,2601,1,0,20732.3267078,12.6042499542,12317,0,0,0.401320533964,0.999880292322,0,0.1,0.302742827423,2,8765.30676965,1,1,20.8310265406
47,0.0026033533836,75414,75414,0.679993507899,-0.00116100105418,0.0483362901927,1.05864642333e-11,8.80065143726e-12,2602,1,0,21877.3434172,12.0087080002,12495,0,0,0.401358344975,0.999880292322,0,0.1,0.300961256127,2,8768.71872182,1,1,22.0116757909
48,0.00260166620517,75414,75414,0.679993507899,-0.000898056900555,0.0483362901927,9.11874752901e-12,8.64608332345e-12,2600,1,0,19895.5513339,12.6596660614,12716,0,0,0.401510499448,0.999880292322,0,0.1,0.299836713195,2,8757.32895063,1,1,20.0181647916
49,0.00260003906067,75415,75415,0.680002524706,-0.00069367939303,0.0483362901927,8.72758173641e-12,8.51100712027e-12,2599,1,0,20072.94175,12.2127919197,13004,0,0,0.401778762568,0.999880292322,0,0.1,0.298953066904,2,8744.89988446,1,1,20.2000493333
50,0.00259888164936,75414,75414,0.679993507899,0.000339772418757,0.0483362901927,8.53546443929e-12,8.41234761757e-12,2598,1,0,19332.5054998,11.8688750267,13348,0,0,0.400534425394,0.999861623882,0,0.1,0.297984900159,2,8722.08616679,1,1,36.029226833
51,0.00260799575581,75414,75414,0.679993507899,-0.0091465704667,0.0483362901927,1.1451913104e-11,8.83074305246e-12,2601,1,0,19627.4399161,12.314666748,12172,0,0,0.399276894892,0.999861623882,0,0.1,0.297223640229,2,8692.69423942,1,1,19.747715625
52,0.00260643224983,75414,75414,0.679993507899,0.00062668413583,0.0483362901927,1.02662288092e-11,8.67646913692e-12,2602,1,0,19709.6507912,12.8203749657,12372,0,0,0.399376047098,0.999861623882,0,0.1,0.296134934787,2,8681.80559888,1,1,19.8203999172
53,0.0026050332395,75414,75414,0.679993507899,0.000496196388977,0.0483362901927,9.20612699972e-12,8.57202788966e-12,2605,1,0,19661.1174588,13.5199580193,12636,0,0,0.399586277955,0.999861623882,0,0.1,0.295462567325,2,8667.76499526,1,1,19.834490791
54,0.00260343795244,75415,75415,0.680002524706,9.56285841178e-05,0.0483362901927,8.70682190017e-12,8.46485205605e-12,2603,1,0,19527.1510839,13.7640004158,12951,0,0,0.399937842673,0.999861623882,0,0.1,0.295305222131,2,8655.60941404,1,1,19.6861197501
55,0.00260101878296,75415,75415,0.680002524706,-0.00257896199462,0.0483362901927,8.10918153781e-12,8.33211862815e-12,2601,1,0,19299.8434167,11.8208332062,13300,0,0,0.399676926598,0.999835666731,0,0.1,0.295040935208,2,8647.66434137,1,1,36.0149402907
56,0.00261153055196,75414,75414,0.679993507899,-0.00821008928547,0.0483362901927,1.15058497961e-11,8.87080258708e-12,2607,1,0,19285.7320838,12.7107081413,12055,0,0,0.399448175272,0.999835666731,0,0.1,0.292834395297,2,8632.53606055,1,1,19.4761259584
57,0.00260913460011,75415,75415,0.680002524706,-0.00139858473762,0.0483362901927,1.01415096017e-11,8.71317878911e-12,2609,1,0,19445.8882499,12.0959162712,12277,0,0,0.399523574039,0.999835666731,0,0.1,0.293090577153,2,8620.86144138,1,1,19.53594625
58,0.00260715276346,75414,75414,0.679993507899,-0.00162489690992,0.0483362901927,9.43558645779e-12,8.61136242633e-12,2608,1,0,19378.363708,12.2086668015,12550,0,0,0.39971234128,0.999835666731,0,0.1,0.292703963223,2,8607.51021377,1,1,19.4786223751
59,0.00260557177819,75415,75415,0.680002524706,-0.00016623434375,0.0483362901927,9.37800321705e-12,8.5438078452e-12,2608,1,0,19523.0011668,11.829375267,12818,0,0,0.400048203708,0.999835666731,0,0.1,0.291794571356,2,8591.96885958,1,1,19.6217214582
60,0.00260324713256,75414,75414,0.679993507899,-0.00204983860918,0.0483362901927,9.218733366e-12,8.43394067993e-12,2603,1,0,19231.1335831,12.1340417862,13186,0,0,0.396999572598,0.999815200626,0,0.1,0.291699834693,2,8586.86935131,1,1,35.890836041
