source,C11,C12,C44,h,rel_err,integrator_bitmatch
random,346.93634624199814,71.275992107665488,123.24077014530114,1,4.311e-16,1
random,0.015441551008550169,0.0020346554376344918,0.0091689585840768213,1,3.466e-16,1
random,0.0015664206591598209,0.0011067961085583424,0.0005335459548606998,1,3.705e-16,1
random,5.0817311538213588,1.4139887829754296,22.855223880998992,1,3.148e-16,1
random,0.060028879016539444,0.04064061737392087,0.012210582332797431,1,3.697e-16,1
random,42.477147357214378,40.1408445290608,0.74465248038427934,1,1.818e-16,1
random,6.840839604545951,-0.85759567099716838,9.5815124625783472,1,3.074e-16,1
random,1.1537984012889504,0.87567493983756695,0.034101484961085851,1,4.088e-16,1
random,248.09168244173617,-75.488753171066023,4.4715947214681906,1,3.732e-16,1
random,0.0041303865784755225,0.00089484364722830002,4.6728900832809589e-05,1,3.465e-16,1
random,0.0015485936752444563,0.00091224039609204147,0.0013136888287939748,1,3.505e-16,1
random,0.01031259820292571,0.0021155540231864323,0.00015655488551663836,1,2.755e-16,1
random,0.15340583125910603,0.070785134950628784,0.22638455568899332,1,2.060e-16,1
random,897.08418670325727,801.19059407409395,65.075950239210911,1,2.490e-16,1
random,139.3173722966086,36.669389252505795,61.336041344009153,1,2.441e-16,1
random,712.97502090275282,427.91819306809941,38.291014185297108,1,3.240e-16,1
random,72.019946902965287,32.620220211439779,0.84450678933886825,1,3.253e-16,1
random,0.083602993851296367,0.041600466616282909,0.027152831518537934,1,2.264e-16,1
random,6197.3445333019299,1047.1959406529299,11043.490435520365,1,4.341e-16,1
random,0.0075638341095966002,-0.00082829133211693767,0.00088513855465295057,1,4.182e-16,1
random,7.0440589834654119,4.7571837508201114,35.086868555637537,1,2.070e-16,1
random,0.030801254904057933,0.020675438940224895,0.06381037944669514,1,1.971e-16,1
random,12.54429204291521,4.9716682763440572,10.414011308631803,1,1.198e-16,1
random,0.25120813237851242,0.085753851564076389,1.0296679928746202,1,2.162e-16,1
random,339.86872831045736,119.05183125328966,21.520918577936111,1,5.010e-16,1
random,0.13593333043524775,-0.00075740829033636389,0.45387946969294285,1,1.197e-16,1
random,0.0015480253918682203,-0.00059526431787411871,0.004208851949147609,1,1.958e-16,1
random,0.03820454456516293,0.017891424675201533,0.038052012047075742,1,2.732e-16,1
random,4.9742754458259322,-0.30203549487190284,0.24781853584507288,1,3.653e-16,1
random,0.031103400450819187,0.027653554118306688,0.00057244667891007042,1,3.631e-16,1
random,0.0010398955733446624,-0.000156938291479186,0.00026738758450267912,1,4.648e-16,1
random,0.011095147959655263,0.003582440650336811,0.00070763874734800078,1,3.120e-16,1
random,0.4628140631971483,-0.07256762442438118,0.33154545702374405,1,2.219e-16,1
random,0.85720622258319323,0.83373856076296426,0.31457010681195796,1,3.361e-16,1
random,12.646753334446961,-5.3871164615774889,4.5581380578519575,1,3.673e-16,1
random,1.0856983967075056,0.9638128140203891,0.018597356062859453,1,3.337e-16,1
random,0.26507071084950751,0.0036703513853997881,0.10324870597402348,1,3.973e-16,1
random,15.352404105587025,4.7899122443082698,112.27338934384274,1,2.666e-16,1
random,17.877938013117106,4.6445679310479804,44.019676740675173,1,1.509e-16,1
random,3933.1298520289934,1041.982741024528,1328.6593234392508,1,1.553e-16,1
random,28.617679908796408,25.955217412812488,0.95704960395169469,1,2.618e-16,1
random,0.10339540152778419,0.035316585653724135,0.0017560919498311846,1,2.921e-16,1
random,160.92049376325033,10.793424751167862,453.87291146700665,1,2.394e-16,1
random,0.0079536301572799093,-0.0027492066225755199,0.0031888776417160103,1,2.723e-16,1
random,405.8561696882482,275.32935845799557,974.15667198919346,1,2.173e-16,1
iso,1.0052910052910051,0.052910052910052907,0.47619047619047616,1,2.552e-16,1
iso,1.346153846153846,0.57692307692307687,0.38461538461538458,1,2.362e-16,1
iso,3.7931034482758634,3.1034482758620698,0.34482758620689657,1,3.343e-16,1
iso,3518.5185185185182,185.18518518518519,1666.6666666666665,1,5.973e-16,1
iso,4711.538461538461,2019.2307692307691,1346.1538461538462,1,2.764e-16,1
iso,13275.862068965522,10862.068965517245,1206.8965517241379,1,2.609e-16,1
octet,0.01058997142857143,0.0052431428571428577,0.0048157714285714292,1.7,3.406e-16,1
octet,37.064900000000002,18.350999999999999,16.8552,1.7,2.657e-16,1
octet,0.032336325008185098,0.015239395014369385,0.013570810385972572,1.7,3.088e-16,1
octet,113.17713752864783,53.337882550292846,47.497836350904002,1.7,3.614e-16,1
octet,0.061444939568766281,0.027142868802178779,0.023933575761653874,1.7,5.041e-16,1
octet,215.05728849068197,95.000040807625723,83.767515165788552,1.7,1.966e-16,1
octet,0.09917653131820818,0.040685625685816219,0.03605629887352161,1.7,2.145e-16,1
octet,347.11785961372863,142.39968990035675,126.19704605732564,1.7,2.510e-16,1
octet,0.14874314458659194,0.056525656438936499,0.050743602837639734,1.7,2.936e-16,1
octet,520.60100605307173,197.83979753627773,177.60260993173907,1.7,3.436e-16,1
octet,0.21172045629124972,0.075103533324881053,0.067793770939136383,1.7,4.231e-16,1
octet,741.02159701937398,262.86236663708365,237.27819828697733,1.7,2.476e-16,1
octet,0.28771876471541241,0.096807089690472858,0.08730537435061092,1.7,1.589e-16,1
octet,1007.0156765039434,338.82481391665499,305.56881022713821,1.7,1.860e-16,1
octet,0.38430490511524917,0.12680499934527398,0.11208127752752219,1.7,2.415e-16,1
octet,1345.0671679033719,443.81749770845886,392.28447134632762,1.7,4.239e-16,1
octet,0.50505358426993008,0.1705424673463867,0.14334678051026564,1.7,3.712e-16,1
octet,1767.687544944755,596.89863571235344,501.71373178592967,1.7,2.172e-16,1
octet,0.65841398459461509,0.2347500428388993,0.18236476611262872,1.7,2.872e-16,1
octet,2304.4489460811528,821.62514993614752,638.27668139420052,1.7,3.361e-16,1
octet,0.85172403704988897,0.33043129489690487,0.23057047260967098,1.7,2.238e-16,1
octet,2981.034129674611,1156.509532139167,806.99665413384832,1.7,3.929e-16,1
octet,1.094860542857143,0.46880571428571433,0.28903760000000006,1.7,1.757e-16,1
octet,3832.0119,1640.8199999999999,1011.6316,1.7,4.112e-16,1
sc,0.035473314285714284,0.0021331428571428573,0.00075817142857142865,1.7,2.483e-16,1
sc,124.1566,7.4660000000000002,2.6536,1.7,1.453e-16,1
sc,0.053346719588866609,0.00405401702396814,0.0018197414123193604,1.7,3.223e-16,1
sc,186.71351856103311,14.18905958388849,6.3690949431177613,1.7,5.658e-16,1
sc,0.072184992265970652,0.0064120049419934587,0.0032926781114222779,1.7,3.498e-16,1
sc,252.64747293089727,22.442017296977102,11.524373389977972,1.7,2.729e-16,1
sc,0.092506879619830382,0.0094017021856579609,0.0053916995041610816,1.7,3.557e-16,1
sc,323.77407866940632,32.905957649802858,18.870948264563783,1.7,4.162e-16,1
sc,0.11579573680622215,0.013781192958060719,0.0090431353492691907,1.7,2.744e-16,1
sc,405.28507882177752,48.234175353212514,31.650973722442163,1.7,3.211e-16,1
sc,0.13930711673005383,0.01826491824511885,0.012811002278304997,1.7,3.341e-16,1
sc,487.57490855518836,63.927213857915966,44.83850797406749,1.7,3.910e-16,1
sc,0.1639976327281927,0.023358461791298035,0.017248051957762814,1.7,1.851e-16,1
sc,573.99171454867439,81.754616269543121,60.368181852169847,1.7,3.249e-16,1
sc,0.19236722873779111,0.030354729049050122,0.023773051395298915,1.7,3.062e-16,1
sc,673.28530058226886,106.24155167167542,83.205679883546196,1.7,1.792e-16,1
sc,0.22073682474738957,0.037350996306802206,0.030298050832835013,1.7,2.612e-16,1
sc,772.57888661586344,130.72848707380771,106.04317791492254,1.7,3.056e-16,1
sc,0.25212535503723355,0.046088722718468679,0.038390994304126541,1.7,3.351e-16,1
sc,882.43874263031728,161.31052951464036,134.36848006444288,1.7,2.614e-16,1
sc,0.28636396323290247,0.056470504216377213,0.047964182866348994,1.7,3.844e-16,1
sc,1002.2738713151587,197.64676475732023,167.87464003222146,1.7,2.249e-16,1
sc,0.3206025714285714,0.066852285714285725,0.057537371428571432,1.7,3.373e-16,1
sc,1122.1089999999999,233.983,201.38079999999999,1.7,1.974e-16,1
bcc,0.044691371428571436,0.0363746,0.032336971428571434,1.7,1.679e-16,1
bcc,156.41980000000001,127.3111,113.1794,1.7,1.965e-16,1
bcc,0.05822155990194329,0.044424085262376838,0.039476347931188559,1.7,1.506e-16,1
bcc,203.7754596568015,155.48429841831893,138.16721775915994,1.7,1.567e-16,1
bcc,0.071751748375315158,0.052473570524753682,0.04661572443380569,1.7,2.227e-16,1
bcc,251.13111931360302,183.65749683663788,163.15503551831989,1.7,2.606e-16,1
bcc,0.08650941018854362,0.060770478417620413,0.054038323471140584,1.7,1.888e-16,1
bcc,302.78293565990265,212.69667446167142,189.13413214899202,1.7,4.419e-16,1
bcc,0.10573227611121051,0.069967440519860494,0.062491206739377893,1.7,1.592e-16,1
bcc,370.06296638923675,244.88604181951169,218.7192235878226,1.7,1.863e-16,1
bcc,0.12495514203387738,0.07916440262210056,0.070944090007615201,1.7,2.753e-16,1
bcc,437.34299711857079,277.07540917735196,248.30431502665317,1.7,1.611e-16,1
bcc,0.15126266869453106,0.089527760390720787,0.080527191167755821,1.7,2.352e-16,1
bcc,529.41934043085871,313.34716136752274,281.84516908714534,1.7,2.753e-16,1
bcc,0.17876345606495023,0.10008757274936383,0.09030065353978213,1.7,4.089e-16,1
bcc,625.67209622732571,350.30650462277339,316.05228738923745,1.7,1.196e-16,1
bcc,0.20626424343536934,0.1106473851080069,0.10007411591180845,1.7,3.616e-16,1
bcc,721.9248520237926,387.26584787802409,350.25940569132956,1.7,2.116e-16,1
bcc,0.2419239028133143,0.12292510869364275,0.11111659241232535,1.7,3.166e-16,1
bcc,846.73365984659995,430.23788042774959,388.90807344313873,1.7,3.705e-16,1
bcc,0.28179547997808568,0.13608968291824994,0.12281418192044838,1.7,2.786e-16,1
bcc,986.2841799232998,476.31389021387474,429.84963672156931,1.7,3.260e-16,1
bcc,0.3216670571428572,0.14925425714285714,0.13451177142857143,1.7,1.244e-16,1
bcc,1125.8347000000001,522.38990000000001,470.7912,1.7,2.183e-16,1
fcc,0.022608542857142859,0.010901057142857143,0.0097432285714285725,1.7,2.182e-16,1
fcc,79.129900000000006,38.153700000000001,34.101300000000002,1.7,1.277e-16,1
fcc,0.037190033868938849,0.017258842555716428,0.015264509448650704,1.7,2.034e-16,1
fcc,130.16511854128595,60.405948945007488,53.425783070277461,1.7,1.587e-16,1
fcc,0.054221574008179237,0.024092472690412106,0.021167907315879617,1.7,1.902e-16,1
fcc,189.77550902862731,84.323654416442366,74.087675605578653,1.7,2.226e-16,1
fcc,0.074943679294184065,0.031753275522303781,0.028027204297007339,1.7,4.206e-16,1
fcc,262.30287752964421,111.13646432806323,98.095215039525684,1.7,1.641e-16,1
fcc,0.09644878656691136,0.039601357340485602,0.035129900660643712,1.7,2.204e-16,1
fcc,337.57075298418971,138.60475069169959,122.95465231225297,1.7,3.868e-16,1
fcc,0.12291316376846634,0.0483216326330657,0.043147151339245959,1.7,3.512e-16,1
fcc,430.19607318963216,169.12571421572994,151.01502968736085,1.7,4.110e-16,1
fcc,0.15407963181870238,0.057868870969219624,0.052031529142755356,1.7,2.846e-16,1
fcc,539.27871136545832,202.54104839226866,182.11035199964374,1.7,1.665e-16,1
fcc,0.18549942551694948,0.067474918971637002,0.060967006890488146,1.7,2.390e-16,1
fcc,649.24798930932309,236.16221640072948,213.38452411670849,1.7,2.797e-16,1
fcc,0.22775319474421185,0.079596079400175865,0.072087875456706516,1.7,1.975e-16,1
fcc,797.13618160474141,278.58627790061553,252.3075640984728,1.7,1.156e-16,1
fcc,0.27110105988065986,0.092115599999999992,0.083452109582309572,1.7,3.355e-16,1
fcc,948.85370958230942,322.40459999999996,292.08238353808349,1.7,3.926e-16,1
fcc,0.32765101565461585,0.10944200000000003,0.097752954791154825,1.7,2.809e-16,1
fcc,1146.7785547911553,383.04700000000008,342.13534176904187,1.7,2.465e-16,1
fcc,0.38420097142857151,0.1267684,0.11205380000000002,1.7,3.623e-16,1
fcc,1344.7034000000001,443.68939999999998,392.18830000000003,1.7,2.827e-16,1
diamond,0.03403537142857143,0.023848371428571432,0.013688485714285716,1.7,2.991e-16,1
diamond,119.1238,83.469300000000004,47.909700000000001,1.7,5.250e-16,1
diamond,0.048107177285603916,0.031291447406153812,0.021420859033883966,1.7,4.039e-16,1
diamond,168.3751204996137,109.52006592153833,74.973006618593871,1.7,2.363e-16,1
diamond,0.064823381652887702,0.039416468333136244,0.030448479430958124,1.7,2.922e-16,1
diamond,226.88183578510692,137.95763916597684,106.56967800835342,1.7,1.710e-16,1
diamond,0.08289763232293372,0.047891706072611166,0.040141281531134436,1.7,1.126e-16,1
diamond,290.14171313026799,167.62097125413908,140.49448535897051,1.7,2.635e-16,1
diamond,0.10252567166693366,0.056848952899756257,0.050400546703607794,1.7,1.807e-16,1
diamond,358.83985083426779,198.97133514914688,176.40191346262728,1.7,2.114e-16,1
diamond,0.12778315988790798,0.067552541145629336,0.062712134022358174,1.7,2.902e-16,1
diamond,447.24105960767787,236.43389400970264,219.49246907825358,1.7,3.396e-16,1
diamond,0.15410675140769592,0.078664978135157965,0.075217584383791891,1.7,2.412e-16,1
diamond,539.37362992693568,275.32742347305287,263.26154534327162,1.7,1.412e-16,1
diamond,0.18671656540762807,0.092188170410976822,0.088866138062081892,1.7,2.016e-16,1
diamond,653.50797892669823,322.65859643841884,311.03148321728662,1.7,2.359e-16,1
diamond,0.21932637940756031,0.10571136268679569,0.10251469174037196,1.7,1.731e-16,1
diamond,767.64232792646101,369.98976940378492,358.80142109130185,1.7,6.079e-16,1
diamond,0.25655000829818075,0.12109147262483999,0.11693377455727375,1.7,2.996e-16,1
diamond,897.92502904363255,423.82015418693993,409.26821095045807,1.7,2.192e-16,1
diamond,0.30294831843480474,0.14016410774099144,0.1328850729929226,1.7,2.584e-16,1
diamond,1060.3191145218166,490.57437709347005,465.09775547522906,1.7,1.512e-16,1
diamond,0.34934662857142856,0.15923674285714287,0.14883637142857142,1.7,1.136e-16,1
diamond,1222.7131999999999,557.32860000000005,520.92729999999995,1.7,2.658e-16,1
kelvin,0.019871657142857144,0.012752171428571428,0.0025021142857142862,1.7,3.692e-16,1
kelvin,69.550799999999995,44.632599999999996,8.7574000000000005,1.7,4.321e-16,1
kelvin,0.033588356398828137,0.01803860442219404,0.0052969573831258164,1.7,6.236e-16,1
kelvin,117.55924739589847,63.135115477679136,18.539350840940354,1.7,3.649e-16,1
kelvin,0.049042321829532699,0.023500312941656994,0.0087178694758888956,1.7,2.763e-16,1
kelvin,171.64812640336444,82.251095295799473,30.512543165611131,1.7,3.233e-16,1
kelvin,0.066661704751456274,0.029180493848919419,0.01291914601306538,1.7,2.979e-16,1
kelvin,233.31596663009697,102.13172847121795,45.217011045728825,1.7,3.486e-16,1
kelvin,0.092254092560635423,0.035430770972324652,0.019350382696516455,1.7,2.104e-16,1
kelvin,322.88932396222395,124.00769840313627,67.726339437807582,1.7,1.641e-16,1
kelvin,0.11798386780600374,0.041690871751757265,0.02582004510673341,1.7,4.331e-16,1
kelvin,412.94353732101308,145.91805113115041,90.370157873566924,1.7,2.534e-16,1
kelvin,0.14614802553414333,0.048790308550481797,0.03318722837871807,1.7,3.457e-16,1
kelvin,511.51808936950164,170.76607992668627,116.15529932551324,1.7,3.034e-16,1
kelvin,0.17862656116464184,0.05737727362379557,0.04214505905320487,1.7,1.397e-16,1
kelvin,625.19296407624643,200.82045768328447,147.50770668621703,1.7,3.270e-16,1
kelvin,0.2113974386453856,0.066172802721654017,0.051261482767426036,1.7,3.511e-16,1
kelvin,739.89103525884957,231.60480952578902,179.41518968599112,1.7,2.739e-16,1
kelvin,0.25114846385882855,0.079948144671578875,0.064164578987807835,1.7,3.872e-16,1
kelvin,879.01962350589986,279.81850635052604,224.57602645732743,1.7,1.699e-16,1
kelvin,0.29089948907227142,0.093723486621503704,0.07706767520818962,1.7,3.302e-16,1
kelvin,1018.1482117529498,328.03220317526296,269.73686322866365,1.7,1.932e-16,1
kelvin,0.33065051428571418,0.10749882857142853,0.089970771428571406,1.7,2.878e-16,1
kelvin,1157.2767999999996,376.24589999999984,314.89769999999987,1.7,3.368e-16,1
rhombic,0.038317600000000007,0.028794714285714285,0.01163637142857143,1.7,2.237e-16,1
rhombic,134.11160000000001,100.78149999999999,40.7273,1.7,1.745e-16,1
rhombic,0.051570628039447439,0.035534287919751682,0.017603381710563724,1.7,4.233e-16,1
rhombic,180.49719813806601,124.37000771913087,61.611835986973034,1.7,1.239e-16,1
rhombic,0.06482365607889487,0.042273861553789073,0.023570391992556023,1.7,1.640e-16,1
rhombic,226.88279627613201,147.95851543826174,82.496371973946069,1.7,3.840e-16,1
rhombic,0.078076684118342302,0.049013435187826471,0.029537402274548322,1.7,2.678e-16,1
rhombic,273.26839441419804,171.54702315739263,103.38090796091912,1.7,3.135e-16,1
rhombic,0.09461079637023849,0.056530155712825159,0.036698882743315009,1.7,2.187e-16,1
rhombic,331.1377872958347,197.85554499488805,128.44608960160252,1.7,1.279e-16,1
rhombic,0.11544613196667097,0.065065649951968119,0.04542621240065594,1.7,1.781e-16,1
rhombic,404.06146188334839,227.72977483188842,158.99174340229578,1.7,2.084e-16,1
rhombic,0.13628146756310347,0.073601144191111079,0.05415354205799687,1.7,1.502e-16,1
rhombic,476.98513647086207,257.60400466888876,189.53739720298904,1.7,3.515e-16,1
rhombic,0.15711680315953594,0.082136638430254039,0.062880871715337808,1.7,1.299e-16,1
rhombic,549.9088110583757,287.47823450588913,220.0830510036823,1.7,3.040e-16,1
rhombic,0.18831647607329424,0.093435674875847613,0.0739424374745387,1.7,2.185e-16,1
rhombic,659.1076662565298,327.02486206546661,258.79853116088543,1.7,2.557e-16,1
rhombic,0.22062674595362475,0.10503084039342223,0.085254129744930573,1.7,1.878e-16,1
rhombic,772.19361083768661,367.60794137697775,298.389454107257,1.7,2.198e-16,1
rhombic,0.25293701583395528,0.11662600591099684,0.096565822015322447,1.7,1.647e-16,1
rhombic,885.27955541884342,408.19102068848889,337.98037705362856,1.7,3.855e-16,1
rhombic,0.28524728571428576,0.12822117142857142,0.10787751428571429,1.7,4.399e-16,1
rhombic,998.3655,448.77409999999998,377.57130000000001,1.7,3.432e-16,1
random,0.058952480309351803,0.0089760736362555667,0.0036079515895700957,1.7,2.776e-16,1
random,0.015430797608855379,0.011576342170538505,0.00015889144030483543,1.7,4.374e-16,1
random,2.4611972749102544,1.1138104576634744,21.868159440474763,1.7,2.036e-16,1
random,0.28879168838202701,-0.10647436128611706,1.0746429580508556,1.7,1.808e-16,1
random,112.50860756574467,-39.665082507994171,8.6903752245558632,1.7,2.896e-16,1
random,16.202729094779468,14.780747593874265,1.2879511391775018,1.7,3.756e-16,1
random,0.59562837479888409,-0.0043221951731438188,0.088888031986630811,1.7,1.900e-16,1
random,1604.8837096226575,-632.9478329151591,3185.4717519953588,1.7,1.509e-16,1
random,0.0050557035581382916,0.00054087707755895345,0.0018843945179609675,1.7,1.951e-16,1
random,0.0019653072384767933,0.0012394634403224615,0.0015043534598115839,1.7,1.731e-16,1
random,80.615209109033017,6.9679890514069314,162.5637054899189,1.7,3.708e-16,1
random,57.735490427934558,25.260439114984344,166.62525822420045,1.7,1.924e-16,1
random,0.36180341014284406,0.12327115790594322,0.64584029399353704,1.7,3.555e-16,1
random,0.17283539945121429,-0.043641512159761239,0.71384616902630926,1.7,3.672e-16,1
random,50.082091949941223,13.420507498632128,40.693927266728174,1.7,2.861e-16,1
random,0.003515857482239519,0.0018949713615095776,0.00015898284978768814,1.7,4.492e-16,1
random,0.14129833965805727,0.077164952427194969,0.96919137416704537,1.7,4.239e-16,1
random,0.0036524203308249785,-0.00016137846059848822,0.000151189304024689,1.7,2.903e-16,1
random,3595.1113716755899,2367.9879333203166,11620.312245014456,1.7,3.588e-16,1
random,0.005896190178127131,0.00047609015867499532,0.00045464812643125223,1.7,3.374e-16,1
random,8061.3061674197461,4234.3661603698856,219.1831725577008,1.7,1.416e-16,1
random,0.0023183052218624721,0.00034787542046575725,0.0042325010143773175,1.7,4.258e-16,1
random,10.477163961247376,8.7157230150742517,0.82643741782110802,1.7,3.876e-16,1
random,97.641062424862753,70.556780518884381,291.76947484969287,1.7,2.209e-16,1
random,0.0041315664461424482,-0.0013363167554344998,0.00022655100495253011,1.7,2.504e-16,1
random,0.24410106767652942,0.17849006023094949,0.01173221877487725,1.7,2.746e-16,1
random,0.024381227796042376,0.021832881810165471,0.0015423675986067002,1.7,3.344e-16,1
random,0.10203423008092115,0.0058001771941178486,0.92122352163819243,1.7,3.023e-16,1
random,8.4314104949788842,0.23273638359286833,0.14994789232016581,1.7,2.693e-16,1
random,3836.3052841875788,-417.00325415902142,40.526884814339546,1.7,4.609e-16,1
random,4929.1558017392199,-301.45517120640886,2626.006238539248,1.7,3.547e-16,1
random,351.43243253548792,-108.93543699251632,372.56175785575874,1.7,2.744e-16,1
random,2589.5508365880783,2525.967591030445,46.177208964441377,1.7,4.488e-16,1
random,0.34306348807039599,-0.13495049574348975,2.6760427699856364,1.7,2.064e-16,1
random,21.260017464831861,16.333474516891773,2.0201049765021932,1.7,3.717e-16,1
random,0.011486338891511124,0.0075061341564585599,0.087619694012051455,1.7,1.967e-16,1
random,142.41583548276975,31.959664013663524,2.7222244790948142,1.7,3.816e-16,1
random,0.11773014522319482,0.0063144414225127432,0.046666699074004288,1.7,3.481e-16,1
random,406.23738335545744,114.81351015722292,631.39294952488876,1.7,3.606e-16,1
random,0.0024699242792341936,-0.00032344661989699969,3.7586023335019581e-05,1.7,4.511e-16,1
random,0.0068267320577933875,0.00099578974021083161,0.045566587448988533,1.7,1.875e-16,1
random,0.081220531102639854,0.034030269726984766,0.032233438624406363,1.7,2.522e-16,1
random,24.957708908868653,-6.7365402235962817,1.1343228366813283,1.7,5.181e-16,1
random,447.52992842543847,389.22871247247645,24.041326139637128,1.7,3.036e-16,1
random,2.9625343684423036,1.1987570353482186,1.6356329506812743,1.7,1.886e-16,1
random,0.0061851160192299632,0.0024501410545607802,0.00092242110274885769,1.7,1.430e-16,1
random,0.19820369836954013,0.023394302228491724,0.19199752389167768,1.7,2.524e-16,1
random,0.0028351336322595963,0.0018982660194428651,0.00054122027438229122,1.7,2.930e-16,1
random,0.0012522509225107771,0.00052212072569675632,0.0020617137737958396,1.7,2.136e-16,1
random,0.017466145939539764,0.0016841694776693625,0.015336495203159592,1.7,1.908e-16,1
random,0.083078885516396639,-0.0068156261441139768,0.17426656036093563,1.7,1.702e-16,1
random,0.065266792451054725,0.050640431844583361,0.012972184217227019,1.7,4.028e-16,1
random,0.18016073079019906,0.1115810752295926,0.0067246480850141586,1.7,5.692e-16,1
random,354.7412542930079,-32.095978426317394,85.919973628920459,1.7,2.857e-16,1
random,1.4618957861824522,1.0725579818026174,3.7764915442807627,1.7,2.608e-16,1
random,682.52215171093621,286.59138428946773,15.003981700719669,1.7,4.223e-16,1
random,0.002895705520424605,0.0010064992738294128,0.0065715917515868213,1.7,4.294e-16,1
random,0.013199601921758411,0.0099276380453533052,0.0032497214750409594,1.7,2.331e-16,1
random,0.69984411085564113,-0.31934971630978587,0.17376844663239494,1.7,4.209e-16,1
random,0.13016581691271317,-0.039881942196473251,0.0085827869728079126,1.7,3.740e-16,1
random,6803.5333856099751,798.06467283971267,5052.9434490651056,1.7,2.848e-16,1
random,0.00142658653724545,0.0002104820533119864,0.00048748239487503547,1.7,1.195e-16,1
random,9.8050321430930456,4.9388999886530511,0.1663545113564921,1.7,2.319e-16,1
random,0.15188998422792008,-0.053922901964025563,0.057402658011204324,1.7,2.755e-16,1
random,22.572899156208607,21.820024680100857,11.443230202229701,1.7,4.137e-16,1
random,7.5765149824218305,-2.1827719626994035,0.095349731684935449,1.7,3.027e-16,1
random,242.18173114224652,21.444046907604594,401.60130214718868,1.7,2.879e-16,1
random,0.20080766253972054,0.086898723463065874,0.39934417277657835,1.7,1.470e-16,1
random,132.86142548767933,64.028003543839276,542.12813454869479,1.7,2.473e-16,1
random,0.0069191526574670491,0.0040859487839747461,7.7112857608560044e-05,1.7,4.869e-16,1
random,0.0035348424633099554,0.0023811299812936558,0.00036326405965530795,1.7,1.347e-16,1
random,1185.2549584551787,618.09391794606756,15.475138635619722,1.7,2.474e-16,1
random,0.014391892022776756,0.0058855343334058207,0.0040157020843615146,1.7,2.048e-16,1
random,0.022391747037376945,-0.0055774039243359263,0.0080755689946435932,1.7,2.383e-16,1
random,5.3905276695320161,3.3083930837597868,6.7437874151573842,1.7,2.491e-16,1
random,1163.474126359316,342.5551834879555,7791.4994580581124,1.7,2.156e-16,1
random,9.2623617069623041,6.0943346381381076,90.882734265781679,1.7,1.969e-16,1
random,5.8793795649772704,-1.2700914951061675,24.091235180594719,1.7,1.740e-16,1
random,313.37739577569181,-48.912168721248555,86.541886878602497,1.7,3.093e-16,1
random,324.71715707095137,75.714338763714508,17.421534054799739,1.7,4.185e-16,1
random,0.0094921737019253837,0.0083168375138272955,0.00065014286740120038,1.7,4.255e-16,1
random,17.787501462995433,16.367305500267236,46.432010882987377,1.7,3.400e-16,1
random,8222.3158279949621,-1044.5531877715191,32056.591384611547,1.7,2.663e-16,1
random,26.703781265682863,5.0398061150929498,28.739303426302499,1.7,2.234e-16,1
random,0.027450377903304683,0.024896527119151669,0.0068634806362211122,1.7,3.345e-16,1
random,0.0050207522072904425,-0.0017444410618828944,0.00038558500352361963,1.7,3.964e-16,1
random,0.0056670775444454978,0.0036733849757212876,9.693329989084248e-05,1.7,3.917e-16,1
random,7.8132149758644127,5.273809783498506,54.780185040663781,1.7,3.205e-16,1
random,459.88971058556427,95.671231556702125,6.8009654705279177,1.7,4.767e-16,1
random,0.028531662956566638,0.0090436032118796396,0.015042665858217015,1.7,1.567e-16,1
random,575.15083727731724,86.343043027518789,63.791572807123664,1.7,2.141e-16,1
random,0.29571194452705057,-0.078065533271210394,0.023456348554375742,1.7,2.144e-16,1
random,795.06309718828629,523.44639372774748,458.3546579971283,1.7,3.516e-16,1
random,1.9210826918395667,0.52342187853266087,0.031168109377746403,1.7,4.445e-16,1
random,553.59436064449835,438.94364781455477,1088.9269476277423,1.7,2.203e-16,1
random,0.0014832359946558224,0.00051991045249505418,0.00012662175327966368,1.7,3.305e-16,1
random,3879.1699794244041,815.5723408778349,405.89132634184591,1.7,1.283e-16,1
random,81.194698562881555,28.920719927424397,1.1773335464438361,1.7,4.502e-16,1
random,23.433348576767262,8.2180733176679617,52.36560335917364,1.7,2.935e-16,1
random,4654.7837654104696,3276.0557271780249,557.28252916864597,1.7,4.173e-16,1
random,7.7475467275897643,-0.092610185890966784,51.871142327148107,1.7,3.374e-16,1
random,0.26045325070493008,-0.052547843174369613,0.07531872908191628,1.7,1.787e-16,1
random,0.0017291110071994422,-5.6494877575884166e-05,4.4374869021837752e-05,1.7,1.579e-16,1
random,80.985694620685607,-33.927087604684878,579.2837863069276,1.7,1.214e-16,1
random,0.91872906320061243,0.26568761747070707,0.19994050564310406,1.7,1.114e-16,1
random,0.38946169758616578,-0.068967037507029844,0.016693433049843397,1.7,5.213e-16,1
random,0.022567648557525039,-0.00050246889013468899,0.0016390845060284685,1.7,3.553e-16,1
random,0.814023197051715,0.582908171405779,4.463302228658983,1.7,2.414e-16,1
random,0.029793007903348108,-0.004689991455904291,0.0076478270961543643,1.7,2.037e-16,1
random,389.37293014660924,-135.16257763015165,22.221517761326258,1.7,1.734e-16,1
random,0.030766050091426574,-0.0083222839777697937,0.0011176899608555761,1.7,4.174e-16,1
random,0.0022292797942836751,0.0013738624186905126,0.0070368532916575662,1.7,2.817e-16,1
random,4842.880029653048,-1262.7176670142558,115.4974017106111,1.7,2.372e-16,1
